时间,水位,W,RWPTN,入库,出库,RSVRTP,HHRZ,HHRZTM,汛限水位,比讯限,ADDVCD站名,DRNA,FRGRD,HNNM,LGTD,LTTD,河流,站点编号,站点位置,站名,STTP,HN_NUM
2023-04-19T00:00:00.000Z,65.97,1.46,5,0.10,-,3,-,,72.92,-6.95,430211,16.0,2,湘江,113.0315,27.535417,湘江,611K1452,株洲市天元区三门镇,杨柳,RR,1
2023-04-19T08:00:00.000Z,55.75,,5,-,-,3,-,,62.7,-6.95,430703,,2,洞庭湖,111.7444,29.16528,沅水,615K0740,常德市鼎城区白鹤山乡,红旗(柳叶湖),RR,5
2023-04-19T00:00:00.000Z,472.73,10.13,5,5.32,0.18,3,-,,479.7,-6.97,430528,70.0,2,资水,110.881444,26.7485,冻江,612K0711,邵阳市新宁县安山乡,大水江,RR,2
2023-04-19T00:00:00.000Z,128.52,5.018,5,10.62,0.14,3,-,,135.5,-6.98,430181,,2,湘江,113.66,28.279722,浏渭河,611K2003,长沙市浏阳市溪江乡道源水库,道源,RR,1
2023-04-19T00:00:00.000Z,335.00,0.77,4,0.03,0.04,2,-,,342.0,-7.00,431022,3.0,2,北江,112.827222,25.037778,莽山河,810K0009,郴州市宜章县天塘镇南充村,南冲,RR,8
2023-04-19T00:00:00.000Z,68.34,1.89,4,-,-,3,-,,75.38,-7.04,430723,,2,洞庭湖,111.7726,29.8515,涔水,615K1003,常德市澧县盐井镇,盐井,RR,5
2023-04-19T00:00:00.000Z,170.45,18.505,5,35.11,2.82,3,178.58,1998-05-20T16:00:00.000Z,177.5,-7.05,431382,205.0,2,湘江,111.696667,27.573333,孙水,61113840,娄底市涟源市白马镇,白马,RR,1
2023-04-19T00:00:00.000Z,167.90,2.67,,-,-,2,177.5,2014-05-24T16:00:00.000Z,175.0,-7.10,360322,,5,湘江,113.804444,27.758194,萍水河,611R8180,江西省萍乡市上栗县长平乡狮形村,星亮水库,RR,1
2023-04-19T08:00:00.000Z,301.97,0.343,5,-,-,2,-,,309.1,-7.13,360313,,5,湘江,113.728889,27.526667,麻山水,611R8120,江西省萍乡市湘东区麻山镇横岗村,芦洞水库,RR,1
2023-04-19T08:00:00.000Z,507.83,0.333,5,-,-,2,-,,515.0,-7.17,360313,,5,湘江,113.801944,27.3825,麻山水,611R8040,江西省萍乡市湘东区白竺乡上村,石围水库,RR,1
2023-04-19T00:00:00.000Z,415.81,22.94,5,180.00,125.00,3,-,,423.0,-7.19,433130,,2,沅水,109.3534,29.31908,酉水,613K0719,湘西州龙山县湾塘乡,湾塘,RR,3
2023-04-19T00:00:00.000Z,652.75,3.85,5,3.00,0.80,3,-,,660.0,-7.25,431003,,2,湘江,113.119694,25.721083,秧溪河,611K5004,郴州市苏仙区五盖山镇,高峰,RR,1
2023-04-19T00:00:00.000Z,104.28,6.36,5,1.27,-,3,114.01,1982-06-01T16:00:00.000Z,111.54,-7.26,430424,43.0,2,湘江,112.8865,26.932278,白依港,61110490,衡阳市衡东县石滩乡莲花村,德圳,RR,1
2023-04-19T00:00:00.000Z,144.65,39.3,5,3.70,15.07,3,-,,152.0,-7.35,430725,,2,沅水,111.0339,28.95083,大洑溪,613K2237,常德市桃源县观音寺镇,会人溪,RR,3
2023-04-19T00:00:00.000Z,81.64,204.4,5,29.00,-,4,91.49,1998-06-30T16:00:00.000Z,89.0,-7.36,430725,552.0,1,沅水,111.183886,29.198005,白洋河,61315100,常德市桃源县黄石镇,黄石,RR,3
2023-04-19T00:00:00.000Z,75.08,3.41,5,1.91,-,3,-,,82.5,-7.42,430121,,2,湘江,113.308306,28.323028,捞刀河,611K1846,长沙市长沙县春华镇,红旗(长沙县),RR,1
2023-04-19T00:00:00.000Z,106.57,8.637,5,4.03,2.90,3,-,,114.0,-7.43,430725,,2,沅水,111.3806,28.64278,澄溪,613K2231,常德市桃源县沙坪镇,王家湾,RR,3
2023-04-19T00:00:00.000Z,323.04,5.824,5,1.12,0.21,3,-,,330.5,-7.46,430522,,2,资水,111.7072,27.38639,西洋江,612K0201,邵阳市新邵县陈家坊镇,尧虞塘,RR,2
2023-04-19T08:00:00.000Z,168.34,,,-,-,2,177.8,2014-05-24T16:00:00.000Z,175.8,-7.46,360322,,5,湘江,114.011861,27.752111,萍水河,611R8200,江西省萍乡市上栗县赤山镇观泉村,毡塘水库,RR,1
2023-04-19T00:00:00.000Z,86.15,4.176,5,0.20,0.15,3,-,,93.67,-7.52,430722,,2,洞庭湖,112.145,28.68839,安乐湖,612K2002,常德市汉寿县军山铺镇,颜家庙,RR,5
2023-04-19T00:00:00.000Z,149.95,13.65,5,14.20,0.15,3,159.2,1997-07-18T16:00:00.000Z,157.5,-7.55,431028,56.0,2,湘江,113.336778,26.736833,排山港,61119700,郴州市安仁县永乐江镇,大源,RR,1
2023-04-19T07:06:30.000Z,150.83,,,-,-,3,-,,158.4,-7.57,431321,,5,湘江,111.95,27.35,群力河,611H7402,邵阳市邵东市界岭乡东华村,群力水库,RR,1
2023-04-19T00:00:00.000Z,169.19,2.27,5,0.50,0.05,2,-,,176.8,-7.61,430682,10.0,3,洞庭湖,113.442278,29.241556,游港河,615K0607,岳阳市临湘市白羊田镇,南山,RR,5
2023-04-19T00:00:00.000Z,164.37,3.139,5,0.26,-,3,-,,172.0,-7.63,431003,,2,湘江,112.943008,26.000626,九山河,611K5003,郴州市苏仙区许家洞镇,柳泉,RR,1
2023-04-19T08:00:00.000Z,161.35,175.0,,605.81,288.65,4,170.6,1994-07-23T16:00:00.000Z,169.0,-7.65,431123,10594.0,1,湘江,111.681264,25.951087,湘江,61103450,永州市双牌县泷泊镇,双牌,RR,1
2023-04-19T06:00:00.000Z,72.29,,6,-,-,4,84.01,2003-07-11T16:00:00.000Z,80.0,-7.71,430723,484.0,1,洞庭湖,111.533333,29.766667,涔水,61504200,常德市澧县王家厂镇,王家厂,RR,5
2023-04-19T00:00:00.000Z,206.25,3.298,5,0.12,-,3,-,,214.0,-7.75,431003,18.0,2,湘江,112.937389,25.825028,西河,611K5006,郴州市苏仙区许家洞镇长青水库,长青,RR,1
2023-04-19T00:00:00.000Z,532.17,8.33,4,2.52,3.67,3,541.05,2001-06-16T16:00:00.000Z,540.0,-7.83,431022,80.0,2,北江,112.929722,25.460278,百母河,81002080,郴州市宜章县玉溪镇,黄岑,RR,8
2023-04-19T00:00:00.000Z,408.64,14.636,4,2.12,4.18,3,-,,416.5,-7.86,431003,,2,湘江,113.2067,25.82053,雷溪河,611K0501,郴州市苏仙区飞天山镇,山河,RR,1
2023-04-19T00:00:00.000Z,187.10,25.44,5,-,-,3,195.7,2003-05-20T16:00:00.000Z,195.0,-7.90,430682,79.0,2,洞庭湖,113.580333,29.329083,游港河,61511550,岳阳市临湘市詹桥镇,团湾,RR,5
2023-04-19T00:00:00.000Z,456.00,4.62,4,0.01,1.46,3,-,,463.9,-7.90,430726,19.0,2,澧水,111.019028,29.893389,乾沟,614K1034,常德市石门县雁池乡,里山河,RR,4
2023-04-19T00:02:00.000Z,114.10,3.62,6,-,-,3,-,,122.0,-7.90,430726,18.0,2,澧水,111.334444,29.512833,道水,614K1037,常德市石门县夹山镇,东泉,RR,4
2023-04-19T08:00:00.000Z,283.60,0.757,,-,-,2,294.43,1996-06-19T16:00:00.000Z,291.5,-7.90,360322,,5,湘江,113.850806,27.8255,栗水,611R8420,江西省萍乡市上栗县杨岐乡新坝村,新坝水库,RR,1
2023-04-19T08:00:00.000Z,280.39,,6,-,-,3,291,1998-07-21T16:00:00.000Z,288.3,-7.91,430822,2470.0,2,澧水,110.116667,29.443111,澧水,61401510,张家界市桑植县洪家关白族乡回龙村,贺龙,RR,4
2023-04-19T00:00:00.000Z,94.39,7.68,5,-,-,3,-,,102.3,-7.91,430681,,2,洞庭湖,113.3695,28.92378,罗水,615K0531,岳阳市汨罗市智峰乡,向家洞,RR,5
2023-04-19T08:00:00.000Z,530.26,3.004,6,-,-,3,538.45,,538.2,-7.94,360321,,5,湘江,113.918917,27.395083,麻山水,61112745,江西省萍乡市莲花县六市乡大沙村,河江水库,RR,1
2023-04-19T00:00:00.000Z,367.20,15.46,5,1.60,0.10,3,377.7,1995-06-22T16:00:00.000Z,375.2,-8.00,430626,32.0,2,洞庭湖,113.776694,28.896806,钟洞,61510540,岳阳市平江县南江镇,大江洞,RR,5
2023-04-19T00:00:00.000Z,225.00,1.4,6,0.20,0.20,2,-,,233.0,-8.00,431081,13.0,2,湘江,113.328056,25.95,文昌河,611K0960,郴州市资兴市东江街道大壁垅水库,大壁垅,RR,1
2023-04-19T00:00:00.000Z,90.69,7.462,5,0.70,0.30,3,100.1,1998-07-30T16:00:00.000Z,98.7,-8.01,430121,16.0,2,湘江,113.378194,28.485556,金井河,61116150,长沙市长沙县高桥镇,桐仁桥,RR,1
2023-04-19T08:00:00.000Z,297.95,734.8,,204.80,4.80,5,262.7,,308.5,-10.55,431129,2466.0,1,湘江,111.663889,25.168056,潇水沱江,61103150,永州市江华县务江乡,涔天河,RR,1
2023-04-19T08:00:00.000Z,118.31,,6,-,-,1,-,,,-,430181,,5,湘江,113.728056,28.315833,梅田,611H2025,长沙市浏阳市古港镇,梅田湖水库,RR,1
2023-04-19T00:00:00.000Z,300.88,5.802,4,1.79,0.05,3,-,,308.9,-8.02,430522,,2,资水,111.4919,27.52889,麻溪,612K0210,邵阳市新邵县坪上镇,颜岭,RR,2
2023-04-19T00:00:00.000Z,344.17,4.28,4,0.40,0.20,3,352.23,2012-06-12T16:00:00.000Z,352.2,-8.03,431021,38.0,2,湘江,112.659806,25.653667,下桥水,61106470,郴州市桂阳县方元镇,方元,RR,1
2023-04-19T00:00:00.000Z,147.78,5.783,5,7.12,0.39,3,157.67,2002-07-31T16:00:00.000Z,155.85,-8.07,430922,36.0,2,资水,112.189444,28.310556,志溪河,61206000,益阳市桃江县灰山港镇,克上冲,RR,2
2023-04-19T00:00:00.000Z,73.85,2.64,5,-,-,3,-,,82.0,-8.15,430104,,2,湘江,112.672694,28.133861,湘江,611K1809,长沙市岳麓区雨敞坪镇,泉水冲,RR,1
2023-04-19T00:00:00.000Z,103.11,2.17,5,0.06,-,3,113.8,1997-06-14T16:00:00.000Z,111.3,-8.19,430424,27.0,2,湘江,113.138528,27.073306,洣水,61111720,衡阳市衡东县荣桓镇新屋村,荣桓,RR,1
2023-04-19T00:00:00.000Z,179.80,4.334,5,1.31,0.12,3,-,,188.0,-8.20,430426,,2,湘江,111.9949,26.83522,白河,611K1301,衡阳市祁东县风石堰镇,唐福冲,RR,1
2023-04-19T00:00:00.000Z,373.20,5.01,6,0.50,0.50,3,-,,381.46,-8.26,431124,,2,湘江,111.385278,25.480556,濂溪河,611K0210,永州市道县月岩林场,云溪,RR,1
2023-04-19T00:00:00.000Z,349.74,13.5,5,-,-,3,-,,358.04,-8.30,431128,109.0,2,湘江,112.262222,25.978056,新田河,611K0404,永州市新田县莲花乡,金陵,RR,1
2023-04-19T00:00:00.000Z,127.60,14.22,5,6.13,0.10,3,137.8,1983-06-30T16:00:00.000Z,136.0,-8.40,430621,53.0,2,洞庭湖,113.406528,29.01075,新墙河,61510570,岳阳市岳阳县步仙乡,岳坊,RR,5
2023-04-19T00:00:00.000Z,118.34,5.455,4,5.50,8.50,3,-,,126.8,-8.46,431126,274.0,2,湘江,111.898611,25.423333,九嶷河,611K0308,永州市宁远县水市镇,水市,RR,1
2023-04-19T00:00:00.000Z,349.50,23.22,4,2.00,12.00,3,360.27,1997-08-17T16:00:00.000Z,358.0,-8.50,431125,222.0,2,西江,111.068611,24.983889,恭城河,80840800,永州市江永县源口瑶族乡,源口,RR,8
2023-04-19T08:00:00.000Z,224.86,,6,-,-,3,-,,233.39,-8.53,431121,8.0,5,湘江,111.626111,26.773889,燕子岩河,611H0052,永州市祁阳县文明铺镇龙江桥村,龙江桥,RR,1
2023-04-19T00:00:00.000Z,303.27,5.02,5,0.10,-,3,312.6,1992-06-27T16:00:00.000Z,312.0,-8.73,430481,4.0,2,湘江,112.784861,26.203889,九山河,61109820,衡阳市耒阳市太平圩乡太平村,大平,RR,1
2023-04-19T00:00:00.000Z,154.24,117.492,5,65.90,10.60,4,164.73,1983-06-20T16:00:00.000Z,163.0,-8.76,430223,625.0,1,湘江,113.569611,27.200417,攸水,61111500,株洲市攸县酒埠江镇酒江村,酒埠江,RR,1
2023-04-19T00:00:00.000Z,687.50,4.45,5,2.40,0.10,3,-,,696.35,-8.85,433130,,2,沅水,109.3879,29.14017,皮渡河,613K0715,湘西州龙山县贾坝乡,贾坝,RR,3
2023-04-19T00:00:00.000Z,195.83,5.15,5,0.23,0.03,3,-,,204.68,-8.85,431222,,2,沅水,110.4692,28.75333,杨溪,613K1007,怀化市沅陵县筲箕湾镇,田家坪,RR,3
2023-04-19T00:00:00.000Z,198.73,9.19,4,1.71,0.20,3,-,,207.6,-8.87,430521,,2,湘江,111.9731,27.08142,蒸水,611K2068,邵阳市邵东市佘田桥镇,上沙江,RR,1
2023-04-19T00:00:00.000Z,139.23,8.43,5,6.41,0.07,3,146.68,1998-06-15T00:00:00.000Z,148.13,-8.90,430422,46.0,2,湘江,112.178167,26.847611,清花河,61107620,衡阳市衡南县鸡笼镇石堰村,双板桥,RR,1
2023-04-19T00:00:00.000Z,1130.58,5.54,6,-,-,3,-,,1139.6,-9.02,431127,,2,湘江,112.049444,25.181667,中河,611K0350,永州市蓝山县紫良瑶族乡,高塘坪一级,RR,1
2023-04-19T00:00:00.000Z,306.70,4.775,5,0.40,0.05,3,-,,315.75,-9.05,431022,,2,北江,112.6828,25.13667,南花溪,810K0007,郴州市宜章县黄沙镇,黄沙溪,RR,8
2023-04-19T08:00:00.000Z,176.45,0.431,6,-,-,2,186.53,2010-05-11T16:00:00.000Z,185.53,-9.08,360302,,5,湘江,113.791472,27.715667,萍水河,611R8300,江西省萍乡市安源区青山镇源头村,石硖冲水库,RR,1
2023-04-19T00:00:00.000Z,186.85,9.14,5,8.60,0.46,3,197.25,1994-06-16T16:00:00.000Z,196.0,-9.15,430426,38.0,2,湘江,112.053361,26.820194,金盆,61105200,衡阳市祁东县洪桥镇曹西村,曹口堰,RR,1
2023-04-19T00:00:00.000Z,289.84,2.064,5,-,-,3,-,,299.03,-9.19,431128,,2,湘江,112.205833,25.701667,石羊河,611K0402,永州市新田县石羊镇,立新,RR,1
2023-04-19T00:00:00.000Z,103.00,5.09,5,17.60,-,3,116.38,1996-07-17T16:00:00.000Z,112.2,-9.20,430421,246.0,2,湘江,112.222222,26.924528,武水,61107650,衡阳市衡阳县岘山乡泉井村,牛形山,RR,1
2023-04-19T00:00:00.000Z,294.80,5.227,5,8.70,0.20,3,-,,304.0,-9.20,431021,,2,湘江,112.3614,26.02764,饶家水,611K0578,郴州市桂阳县塘市镇,贤江,RR,1
2023-04-19T00:00:00.000Z,585.80,6.038,5,3.00,-,3,-,,595.0,-9.20,430522,,2,资水,111.2731,27.50753,龙口溪,612K0218,邵阳市新邵县龙溪铺镇,下源,RR,2
2023-04-19T00:00:00.000Z,279.79,49.094,4,4.79,11.80,4,290.4,2002-06-17T16:00:00.000Z,289.0,-9.21,450325,340.0,3,湘江,110.752223,25.609397,湘江,61100500,广西桂林市兴安县湘漓镇会龙村,五里峡,RR,1
2023-04-19T00:00:00.000Z,697.73,14.98,5,3.12,1.38,3,708.15,2002-08-16T16:00:00.000Z,707.0,-9.27,431026,57.0,2,湘江,113.604306,25.402556,浙水,61108750,郴州市汝城县井坡镇,龙虎洞,RR,1
2023-04-19T08:00:00.000Z,299.15,,6,-,-,3,-,,308.5,-9.35,431322,34.0,2,资水,111.385556,27.899111,小洋溪,612K1714,娄底市新化县曹家镇,梅花洞,RR,2
2023-04-19T00:00:00.000Z,131.63,2.97,5,25.09,-,3,-,,141.0,-9.37,430381,,2,湘江,112.3143,27.89969,石狮江,611K2631,湘潭市湘乡市月山镇,红日,RR,1
2023-04-19T00:00:00.000Z,127.18,3.69,5,4.00,0.50,3,138,1998-02-03T16:00:00.000Z,136.6,-9.42,430281,17.0,2,湘江,113.499194,27.735917,渌水,61112850,株洲市醴陵市东堡乡,望仙桥,RR,1
2023-04-19T07:01:00.000Z,137.62,,6,-,-,3,-,,147.1,-9.48,430281,21.0,2,湘江,113.3579,27.44056,大障河,611K1701,株洲市醴陵市贺家桥镇,藕塘,RR,1
2023-04-19T00:00:00.000Z,229.29,1.95,5,0.60,-,3,-,,238.79,-9.50,430426,,2,湘江,111.6045,26.94617,蒋家桥,611K1304,衡阳市祁东县太和堂镇,江口,RR,1
2023-04-19T00:00:00.000Z,975.90,0.789,4,0.10,0.10,2,-,,985.5,-9.60,431025,2.0,2,北江,112.761417,25.481389,水东河,810K0101,郴州市临武县水东镇烟竹塘村,烟竹塘,RR,8
2023-04-19T00:00:00.000Z,237.33,4.6,5,0.40,0.20,3,-,,247.0,-9.67,431124,,2,湘江,111.446389,25.581667,宜江,611K0211,永州市道县寿雁镇,乐海,RR,1
2023-04-19T00:00:00.000Z,328.28,5.528,5,12.49,-,3,-,,338.0,-9.72,431128,,2,湘江,112.243056,26.026111,新田河,611K0405,永州市新田县门楼下瑶族乡,两江口,RR,1
2023-04-19T00:00:00.000Z,171.25,15.86,5,11.00,2.00,3,-,,181.0,-9.75,433101,,2,沅水,109.8078,28.21139,沱江,613K0008,湘西州吉首市河溪镇,河溪,RR,3
2023-04-19T00:00:00.000Z,370.20,1.1,5,-,-,2,-,,380.0,-9.80,431021,14.0,2,湘江,112.558222,26.0495,潭水,611K0567,郴州市桂阳县欧阳海镇增源村,增源,RR,1
2023-04-19T00:00:00.000Z,185.19,4.11,6,-,-,3,-,,195.0,-9.81,430726,16.0,2,澧水,111.158472,29.639889,南溪,614K1035,常德市石门县白云乡,南溪,RR,4
2023-04-19T00:00:00.000Z,734.66,1.273,4,1.25,1.87,2,-,,744.6,-9.94,431022,32.0,2,北江,112.863889,25.439444,宜章水,810K0008,郴州市宜章县玉溪镇,寺山坪,RR,8
2023-04-19T00:00:00.000Z,393.11,,5,0.47,0.12,3,-,,403.06,-9.95,430581,,2,资水,110.9062,26.85625,小江,612K0924,邵阳市武冈市邓家铺镇,东风,RR,2
2023-04-19T00:00:00.000Z,294.00,5.4,5,4.76,1.87,3,-,,304.0,-10.00,431126,,2,湘江,111.863333,25.768889,中河,611K0305,永州市宁远县中和镇,凤仙桥,RR,1
2023-04-19T08:00:00.000Z,185.99,,5,-,-,2,198.1,2014-05-24T16:00:00.000Z,196.0,-10.01,360322,,5,湘江,114.030111,27.751611,萍水河,611R8220,江西省萍乡市上栗县赤山镇观泉村,牛角冲水库,RR,1
2023-04-19T00:00:00.000Z,239.12,16.22,5,14.50,0.69,3,-,,249.2,-10.08,430182,50.0,2,湘江,112.002778,27.9845,流沙河,611K1979,长沙市宁乡市青山桥镇,田坪,RR,1
2023-04-19T00:00:00.000Z,349.90,18.76,4,10.40,14.20,3,-,,360.0,-10.10,433127,740.0,2,沅水,109.690194,29.137056,猛洞河,613K0608,湘西州永顺县两岔乡,高家坝,RR,3
2023-04-19T00:00:00.000Z,115.09,10.84,4,1.33,0.09,3,128.01,1983-07-11T16:00:00.000Z,125.2,-10.11,430422,71.0,2,湘江,112.981278,26.872361,龙溪河,61110470,衡阳市衡南县花桥镇上古村,龙溪桥,RR,1
2023-04-19T00:00:00.000Z,212.03,4.23,4,-,-,3,-,,222.2,-10.17,430521,,2,湘江,111.9373,27.26353,侧水,611K2069,邵阳市邵东市流光岭镇,流光岭,RR,1
2023-04-19T08:00:00.000Z,111.56,0.147,6,-,-,2,-,,121.81,-10.25,360313,,5,湘江,113.756389,27.565278,麻山水,611R8140,江西省萍乡市湘东区麻山景星村,三口塘水库,RR,1
2023-04-19T00:00:00.000Z,381.25,74.637,4,4.20,14.65,4,-,,391.5,-10.25,431022,230.0,5,北江,112.764833,25.021972,南花溪,810G0450,郴州市宜章县东风乡菜子冲村,莽山水库,RR,8
2023-04-19T00:00:00.000Z,293.10,7.59,5,5.20,0.60,3,304.76,1983-07-07T16:00:00.000Z,303.4,-10.30,430626,30.0,2,洞庭湖,113.7095,28.486972,芦洞河,61510550,岳阳市平江县福寿山镇,白水,RR,5
2023-04-19T00:00:00.000Z,354.69,19.288,4,2.82,3.38,3,364.99,2002-07-06T16:00:00.000Z,365.0,-10.31,450324,49.0,3,湘江,110.833,25.983,长乡河,61102650,广西桂林市全州县才湾镇五福村,五福,RR,1
2023-04-19T00:00:00.000Z,196.68,18.04,5,3.01,0.77,3,-,,207.0,-10.32,431023,,2,湘江,113.3121,26.31292,耒水,611K0603,郴州市永兴县柏林镇,永兴县龙潭,RR,1
2023-04-19T08:00:00.000Z,154.67,1350.9,,840.62,256.30,5,172.73,1996-07-14T16:00:00.000Z,165.0,-10.33,430923,22640.0,1,资水,111.135685,28.322737,资水,61201300,益阳市安化县柘溪镇,柘溪,RR,2
2023-04-19T00:00:00.000Z,157.40,11.68,5,10.09,0.24,3,-,,167.78,-10.38,430181,,2,湘江,113.582306,28.353556,狮岩河,611K2020,长沙市浏阳市淳口镇,马尾皂,RR,1
2023-04-19T00:00:00.000Z,110.53,7.23,5,1.61,0.69,3,-,,121.0,-10.47,430703,,2,洞庭湖,111.5438,28.70656,枉水,615K0737,常德市鼎城区花岩溪林场,五溪,RR,5
2023-04-19T00:00:00.000Z,63.50,0.15,6,-,-,3,-,,74.0,-10.50,430624,,2,洞庭湖,112.9433,28.53467,洋沙湖,615K0310,岳阳市湘阴县界头铺镇,燎原,RR,5
2023-04-19T00:00:00.000Z,219.50,2.818,5,-,-,3,-,,230.0,-10.50,430521,,2,湘江,111.9417,26.97222,蒸水,611K2067,邵阳市邵东市石株桥乡,同乐坪,RR,1
2023-04-19T00:00:00.000Z,339.49,7.249,4,0.12,0.23,3,-,,350.0,-10.51,430821,,2,澧水,110.928,29.62328,石厂河,614K0223,张家界市慈利县三合镇庄塔村,庄塔,RR,4
2023-04-19T00:00:00.000Z,202.07,3.62,5,0.93,0.10,3,-,,212.6,-10.53,430426,,2,湘江,111.9461,26.87736,车壁塘,611K1302,衡阳市祁东县白地市镇,铁塘桥,RR,1
2023-04-19T00:00:00.000Z,106.55,1.6,5,-,-,3,-,,117.13,-10.58,430321,,2,湘江,112.817,27.49394,湘江,611K2575,湘潭市湘潭县中路铺镇,印子山,RR,1
2023-04-19T00:00:00.000Z,281.40,3.107,5,6.17,0.30,3,-,,292.06,-10.66,430521,,2,资水,111.6259,27.10419,槎江,612K0111,邵阳市邵东市九龙岭镇,黄家坝,RR,2
2023-04-19T00:00:00.000Z,184.75,2.5,5,2.80,-,3,-,,195.43,-10.68,430381,,2,湘江,112.2186,27.82989,翻江河,611K2628,湘潭市湘乡市翻江镇,桃林,RR,1
2023-04-19T00:00:00.000Z,138.00,4.5,6,-,-,3,-,,148.7,-10.70,430482,,2,湘江,112.1878,26.32667,浯水,611K1425,衡阳市常宁市官岭镇,西塘,RR,1
2023-04-19T00:00:00.000Z,187.30,3.8,4,1.20,6.00,3,-,,198.0,-10.70,431222,,2,沅水,110.4708,28.75861,大晏溪,613K1017,怀化市沅陵县清浪乡,挖鱼槽,RR,3
2023-04-19T00:00:00.000Z,111.35,2.18,5,-,-,3,-,,122.1,-10.75,430321,,2,湘江,112.6154,27.64372,涟水,611K2574,湘潭市湘潭县乌石镇,上石坝,RR,1
2023-04-19T00:00:00.000Z,103.48,4.45,5,1.62,0.03,3,-,,114.5,-11.02,430423,,2,湘江,112.5202,27.36733,涓水,611K1209,衡阳市衡山县新桥镇,新桥,RR,1
2023-04-19T00:00:00.000Z,186.15,8.291,5,3.13,0.09,3,-,,197.24,-11.09,430426,,2,湘江,111.7664,26.97872,双江,611K1305,衡阳市祁东县步云桥镇,杨家台,RR,1
2023-04-19T00:00:00.000Z,289.98,330.32,5,-,-,3,-,,301.1,-11.12,430521,,2,资水,111.7956,27.33508,邵水,612K0108,邵阳市邵东市廉桥镇,天台山,RR,2
2023-04-19T08:00:00.000Z,238.85,769.6,,146.67,80.00,5,-,,250.0,-11.15,431281,,1,沅水,109.63437,27.120104,沅水,61304580,怀化市洪江市托口镇,托口,RR,3
2023-04-19T00:00:00.000Z,57.34,2.436,5,0.40,-,3,-,,68.5,-11.16,430623,,2,洞庭湖,112.7353,29.63272,长江,615K0202,岳阳市华容县东山镇,东山,RR,5
2023-04-19T00:00:00.000Z,127.80,3.14,5,0.12,0.10,3,-,,138.97,-11.17,430281,17.0,2,湘江,113.623,27.81111,渌水,611K1702,株洲市醴陵市浦口镇,雪峰山,RR,1
2023-04-19T00:00:00.000Z,337.57,1.921,5,0.30,0.01,3,-,,348.8,-11.23,431126,,2,湘江,112.072222,25.682778,宁远河,611K0307,永州市宁远县禾亭镇,永佳,RR,1
2023-04-19T00:00:00.000Z,317.60,11.66,4,6.30,11.83,3,-,,329.0,-11.40,431026,,2,赣江,113.9265,25.60147,章江,623K0046,郴州市汝城县集龙乡,两江口,RR,8
2023-04-19T00:00:00.000Z,104.57,2.52,5,-,-,3,-,,116.0,-11.43,430603,,2,洞庭湖,113.3368,29.47231,太平河,615K0009,岳阳市云溪区云溪街道,双花,RR,5
2023-04-19T00:00:00.000Z,103.90,3.72,4,0.69,0.11,3,116.39,1968-07-10T16:00:00.000Z,115.35,-11.45,430482,28.0,2,湘江,112.523611,26.344722,舂陵水,61106250,衡阳市常宁市西岭镇梅埠桥水库,梅埠桥,RR,1
2023-04-19T00:00:00.000Z,116.00,3.05,5,2.40,0.10,3,128.6,1993-06-19T16:00:00.000Z,127.5,-11.50,430626,18.0,2,洞庭湖,113.446861,28.942222,洪源洞,61510580,岳阳市平江县岑川镇,九峰,RR,5
2023-04-19T00:00:00.000Z,139.82,2.17,5,0.03,-,3,152.2,1992-07-09T16:00:00.000Z,151.5,-11.68,431321,3.0,2,湘江,112.052667,27.512028,迷水,61114260,娄底市双峰县走马街镇,峡山塘,RR,1
2023-04-19T00:00:00.000Z,412.22,2.949,6,-,-,3,-,,424.0,-11.78,431129,21.0,2,湘江,111.569444,24.818611,西河,611K0455,永州市江华瑶族自治县涛圩镇,草岭,RR,1
2023-04-19T00:00:00.000Z,362.60,1.444,5,-,-,3,-,,374.5,-11.90,430525,,5,资水,110.769722,27.258333,花桥,612K0504,邵阳市洞口县醪田镇,龙江,RR,2
2023-04-19T00:00:00.000Z,124.49,9.47,5,1.10,-,3,139.4,1994-05-31T16:00:00.000Z,136.4,-11.91,430423,36.0,2,湘江,112.693583,27.1165,白鹭港,61110450,衡阳市衡山县店门镇天鹅村,九观桥,RR,1
2023-04-19T00:00:00.000Z,342.20,1.25,5,1.78,0.18,3,-,,354.15,-11.95,431381,,2,资水,111.532111,27.691917,柳溪,612K1732,娄底市冷水江市梓龙乡,周头,RR,2
2023-04-19T08:00:00.000Z,255.04,,5,-,-,3,270.5,1995-05-29T16:00:00.000Z,267.0,-11.96,431322,31.0,2,资水,111.102528,27.623139,洋溪,61205320,娄底市新化县槎溪镇,半山,RR,2
2023-04-19T00:00:00.000Z,169.14,2.87,5,0.17,0.06,3,-,,181.1,-11.96,430723,,2,洞庭湖,111.2862,29.89025,洈水,615K1026,常德市澧县太青乡,太青,RR,5
2023-04-19T00:00:00.000Z,611.00,3.19,5,0.69,-,3,-,,622.97,-11.97,430527,,2,资水,110.43,26.743611,广竹水,612K0600,邵阳市绥宁县白玉乡,洛口山,RR,2
2023-04-19T00:00:00.000Z,303.63,1.501,5,-,-,3,-,,315.6,-11.97,430523,,2,资水,111.5553,26.98011,檀江,612K0348,邵阳市邵阳县下花桥镇,黑冲,RR,2
2023-04-19T00:00:00.000Z,334.83,5.028,5,1.41,0.10,3,-,,346.8,-11.97,430524,,5,资水,111.035278,27.268056,白竹,612K0428,邵阳市隆回县滩头镇,屺石水库,RR,2
