流域,站点编号,行政区,河名,站名,时间,水位(米),流量(米3/秒),警戒水位(米)
淮河,41814801,山东省,清洋河,臧格庄,2023-04-15 08:00:00,5.1,0,0.0
淮河,50100100,河南省,淮河,大坡岭,2023-04-15 08:00:00,94.31,2,0.0
淮河,50100300,河南省,淮河,长台关,2023-04-15 08:00:00,61.82,28,0.0
淮河,50100500,河南省,淮河,息县,2023-04-15 08:00:00,29.99,32,41.5
淮河,50100700,河南省,淮河,淮滨,2023-04-15 08:00:00,22.08,46,29.5
淮河,50100900,安徽省,洪河分洪道,地理城,2023-04-15 14:00:00,24.28,0,0.0
淮河,50101000,安徽省,官沙湖,钐岗,2023-04-15 14:00:00,22.97,0,0.0
淮河,50101100,安徽省,淮河,王家坝,2023-04-15 14:00:00,22.02,0,27.5
淮河,50101500,安徽省,淮河,南照集,2023-04-14 08:00:00,22.06,0,25.5
淮河,50102350,安徽省,淮河,润河集,2023-04-15 14:00:00,22.07,0,25.3
淮河,50102500,安徽省,淮河,汪集,2023-04-15 14:00:00,22.03,0,25.0
淮河,50103000,安徽省,淮河,正阳关,2023-04-15 14:00:00,18.34,0,24.0
淮河,50103100,安徽省,淮河,鲁台子,2023-04-15 14:00:00,18.38,0,23.8
淮河,50103500,安徽省,淮河,淮南,2023-04-15 14:00:00,18.37,0,22.3
淮河,50103900,安徽省,淮河,蚌埠闸下,2023-04-15 14:00:00,13.12,0,0.0
淮河,50104200,安徽省,淮河,吴家渡,2023-04-15 14:00:00,13.11,158,20.3
淮河,50104300,安徽省,淮河,临淮关,2023-04-15 14:00:00,13.15,0,19.0
淮河,50104500,安徽省,淮河,五河,2023-04-15 14:00:00,13.19,0,18.0
淮河,50104700,安徽省,淮河,小柳巷,2023-04-15 14:00:00,13.19,0,0.0
淮河,50105400,江苏省,淮河,盱眙,2023-04-15 14:00:00,13.18,0,14.6
淮河,50202200,河南省,竹竿河,竹竿铺,2023-04-15 08:00:00,37.9,8,45.7
淮河,50202700,河南省,闾河,王勿桥,2023-04-15 08:00:00,44.99,0,0.0
淮河,50202900,河南省,潢河,新县,2023-04-15 08:00:00,81.95,6,0.0
淮河,50203100,河南省,潢河,潢川,2023-04-15 08:00:00,34.42,7,37.8
淮河,50203900,河南省,白鹭河,北庙集,2023-04-15 08:00:00,25.09,4,31.0
淮河,50300400,河南省,洪河,杨庄,2023-04-15 08:00:00,57.51,0,64.5
淮河,50300500,河南省,洪河,桂李,2023-04-15 08:00:00,57.49,0,60.5
淮河,50300700,河南省,洪河,五沟营,2023-04-15 08:00:00,49.11,1,55.29
淮河,50301100,河南省,洪河,庙湾,2023-04-15 08:00:00,35.06,4,41.0
淮河,50301300,河南省,洪河,新蔡,2023-04-15 08:00:00,25.27,2,34.3
淮河,50301400,河南省,洪河,班台,2023-04-15 08:00:00,23.05,24,33.5
淮河,50301600,安徽省,洪河,方集,2023-04-15 14:00:00,22.86,0,30.5
淮河,50302200,河南省,汝河,遂平,2023-04-15 08:00:00,55.97,8,63.5
淮河,50304200,河南省,练江河,驻马店,2023-04-15 08:00:00,74.82,0,0.0
淮河,50406800,安徽省,池河,石角桥,2023-04-15 14:00:00,23.34,0,0.0
淮河,50407000,安徽省,池河,明光,2023-04-15 14:00:00,13.86,30,17.0
淮河,50500900,河南省,史河,蒋家集,2023-04-15 08:00:00,24.9,12,32.0
淮河,50501200,安徽省,麻河,七邻,2023-04-15 14:00:00,159.5,0,0.0
淮河,50600100,河南省,颍河,告成,2023-04-15 08:00:00,238.11,1,0.0
淮河,50601140,河南省,颍河,黄桥,2023-04-15 08:00:00,47.95,14,51.5
淮河,50601300,河南省,颍河,周口,2023-04-15 08:00:00,43.24,28,46.1
淮河,50601540,河南省,颍河,槐店,2023-04-15 08:00:00,33.09,9,37.86
淮河,50601600,安徽省,颍河,界首,2023-04-15 14:00:00,33.21,0,37.0
淮河,50604000,河南省,沙河,漯河,2023-04-15 08:00:00,56.11,0,59.5
淮河,50604800,河南省,北汝河,紫罗山,2023-04-15 08:00:00,286.81,3,0.0
淮河,50604900,河南省,北汝河,汝州,2023-04-15 08:00:00,193.87,4,0.0
淮河,50606000,河南省,澧河,何口,2023-04-15 08:00:00,58.02,1,68.0
淮河,50606800,河南省,贾鲁河,中牟,2023-04-15 08:00:00,74.39,15,0.0
淮河,50607900,河南省,双洎河,新郑,2023-04-15 08:00:00,95.66,2,0.0
淮河,50701100,安徽省,黄尾河,黄尾河,2023-04-15 08:00:00,223.68,1,0.0
淮河,50800100,河南省,涡河,邸阁,2023-04-15 08:00:00,56.83,1,0.0
淮河,50802100,河南省,惠济河,大王庙,2023-04-15 08:00:00,55.6,6,58.85
淮河,50902350,江苏省,怀洪新河,双沟(合),2023-04-15 14:00:00,13.03,0,14.5
淮河,50912900,江苏省,濉河,泗洪(濉),2023-04-15 14:00:00,13.13,0,15.66
淮河,50913200,安徽省,利民沟,杨楼,2023-04-15 14:00:00,35.15,0,37.5
淮河,50913900,安徽省,奎河,栏杆集,2023-04-15 14:00:00,23.73,0,26.4
淮河,50914700,江苏省,老濉河,泗洪(老),2023-04-15 14:00:00,13.14,0,15.41
淮河,50914900,江苏省,徐洪河,金锁镇,2023-04-15 14:00:00,14.42,0,15.5
淮河,50916200,江苏省,洪泽湖,尚咀,2023-04-15 14:00:00,13.21,0,13.6
淮河,50916500,江苏省,洪泽湖,蒋坝,2023-04-15 14:00:00,13.17,0,13.6
淮河,50916600,江苏省,洪泽湖,老子山,2023-04-15 14:00:00,13.16,0,0.0
淮河,51002750,江苏省,入江水道,金湖,2023-04-15 14:00:00,7.59,0,10.6
淮河,51003650,江苏省,高邮湖,高邮(高),2023-04-15 14:00:00,5.86,0,8.5
淮河,51003800,江苏省,邵伯湖,六闸(三),2023-04-15 14:00:00,5.14,0,7.5
淮河,51004350,安徽省,白塔河,天长,2023-04-15 14:00:00,5.85,-7,9.0
淮河,51005000,江苏省,里运河,宝应,2023-04-15 14:00:00,6.72,0,9.0
淮河,51005200,江苏省,里运河,高邮(大),2023-04-15 14:00:00,7.25,0,8.46
长江,51005950,江苏省,通扬运河,泰州(通),2023-04-15 14:00:00,2.47,0,3.8
淮河,51006150,江苏省,通扬运河,海安(通),2023-04-15 14:00:00,2.37,0,3.0
淮河,51006530,江苏省,泰东河,东台(泰）,2023-04-15 14:00:00,1.18,0,1.8
淮河,51007350,江苏省,南官河,兴化,2023-04-15 14:00:00,1.22,0,2.0
淮　河,51008050,江苏省,西塘河,建湖,2023-04-15 14:00:00,1.0,0,1.6
淮河,51008900,江苏省,射阳河,阜宁,2023-04-15 14:00:00,0.99,44,1.3
淮河,51010000,江苏省,串场河,盐城,2023-04-15 14:00:00,1.07,0,1.7
淮河,51100201,山东省,沂河,东里店,2023-04-15 08:00:00,199.34,2,202.84
淮河,51100801,山东省,沂河,葛沟,2023-04-15 08:00:00,89.19,3,91.71
淮河,51101101,山东省,沂河,临沂,2023-04-15 08:00:00,60.01,22,64.05
淮河,51101800,江苏省,沂河,港上,2023-04-15 14:00:00,29.31,0,33.5
淮河,51102701,江苏省,新沂河,沭阳,2023-04-15 14:00:00,5.49,0,9.5
淮河,51104101,山东省,蒙河,高里,2023-04-15 08:00:00,82.57,2,0.0
淮河,51104501,山东省,祊河,角沂,2023-04-15 08:00:00,66.64,1,71.31
淮河,51106700,江苏省,新开河,桐槐树,2023-04-15 14:00:00,8.3,0,11.0
淮河,51111301,山东省,沭河,莒县,2023-04-15 08:00:00,105.46,1,108.5
淮河,51112000,山东省,新沭河,大兴镇,2023-04-15 14:00:00,23.61,0,0.0
淮河,51113400,江苏省,老沭河,新安,2023-04-15 14:00:00,27.114,0,28.5
淮河,51113800,江苏省,蔷薇河,临洪,2023-04-15 14:00:00,2.41,8,4.7
淮河,51128800,江苏省,盐河,灌云,2023-04-15 14:00:00,1.53,0,3.1
淮河,51200301,山东省,大运河,后营,2023-04-15 08:00:00,34.42,-90,37.7
淮河,51201601,山东省,南阳湖,南阳,2023-04-15 08:00:00,34.21,0,35.0
淮河,51202101,山东省,独山湖,马口,2023-04-15 08:00:00,34.3,0,35.0
淮河,51203401,山东省,微山湖,微山,2023-04-15 08:00:00,31.81,0,34.5
淮河,51203501,山东省,微山湖,韩庄(微),2023-04-15 08:00:00,31.87,0,34.5
淮河,51205000,江苏省,大运河,滩上集,2023-04-15 14:00:00,23.06,0,0.0
淮河,51205100,江苏省,大运河,运河,2023-04-15 14:00:00,23.01,0,24.5
淮河,51206801,山东省,洸府河,黄庄,2023-04-15 08:00:00,36.27,0,37.5
淮河,51207201,山东省,泗河,书院,2023-04-15 08:00:00,66.68,0,67.7
淮河,51208001,山东省,白马河,马楼,2023-04-15 08:00:00,4.46,0,8.12
淮河,51209500,江苏省,分洪道,林子,2023-04-15 14:00:00,24.85,0,28.5
淮河,51213201,山东省,万福河,孙庄（二）,2023-04-15 08:00:00,34.37,0,36.5
淮河,51213801,山东省,东鱼河,鱼台,2023-04-15 08:00:00,34.09,0,35.45
淮河,51214001,山东省,胜利河,黄寺,2023-04-15 08:00:00,45.07,0,0.0
长江,60100700,青海省,通天河,直门达,2023-04-15 08:00:00,3524.24,187,0.0
长江,60100800,四川省,金沙江,岗拖(三),2023-04-15 14:00:00,3570.45,211,0.0
长江,60101300,云南省,金沙江,石鼓,2023-04-15 14:00:00,1818.09,411,1822.5
长江,60102100,四川省,金沙江,攀枝花(二),2023-04-15 14:00:00,986.15,440,999.91
长江,60102400,云南省,金沙江,龙街(三),2023-04-15 14:00:00,964.05,0,0.0
长江,60102800,四川省,金沙江,华弹,2023-04-15 14:00:00,782.66,0,0.0
长江,60103800,四川省,金沙江,宜宾(二),2023-04-15 14:00:00,260.47,0,277.9
长江,60104100,四川省,长江,李庄,2023-04-15 14:00:00,257.5,0,270.5
长江,60104500,四川省,长江,泸州(三),2023-04-15 14:00:00,225.44,0,240.5
长江,60104600,四川省,长江,合江,2023-04-15 14:00:00,208.03,0,221.8
长江,60104800,重庆市,长江,朱沱(三),2023-04-15 14:00:00,197.55,3970,211.0
长江,60105400,重庆市,长江,寸滩,2023-04-15 14:00:00,160.31,5400,180.5
长江,60105500,重庆市,长江,长寿(二),2023-04-15 14:00:00,155.53,0,0.0
长江,60105700,重庆市,长江,清溪场(四),2023-04-15 14:00:00,155.36,0,0.0
长江,60105900,重庆市,长江,忠县(二),2023-04-15 14:00:00,155.41,0,0.0
长江,60106000,重庆市,长江,万县(二),2023-04-15 14:00:00,155.42,0,0.0
长江,60106300,重庆市,长江,奉节(二),2023-04-15 14:00:00,155.32,0,0.0
长江,60106600,重庆市,长江,巫山,2023-04-15 14:00:00,155.17,0,0.0
长江,60106700,湖北省,长江,巴东(三),2023-04-15 14:00:00,155.23,0,0.0
长江,60107000,湖北省,长江,茅坪(二),2023-04-15 14:00:00,155.28,0,0.0
长江,60107100,湖北省,长江,三斗坪(二),2023-04-15 14:00:00,65.19,0,0.0
长江,60107170,湖北省,长江,黄陵庙(陡),2023-04-15 14:00:00,65.07,5945,0.0
长江,60107200,湖北省,长江,南津关(二),2023-04-15 14:00:00,65.0,0,0.0
长江,60107245,湖北省,长江,葛洲坝5#,2023-04-15 14:00:00,64.99,0,0.0
长江,60107300,湖北省,长江,宜昌,2023-04-15 14:00:00,39.73,6750,53.0
长江,60107400,湖北省,长江,枝城,2023-04-15 14:00:00,37.96,6600,49.0
长江,60107700,湖北省,长江,马家店,2023-04-15 14:00:00,33.09,0,0.0
长江,60108100,湖北省,长江,陈家湾,2023-04-15 14:00:00,30.0,0,43.0
长江,60108300,湖北省,长江,沙市,2023-04-15 14:00:00,29.55,6790,43.0
长江,60108900,湖北省,长江,郝穴(二),2023-04-15 14:00:00,27.6,0,0.0
长江,60109100,湖北省,长江,新厂(二),2023-04-15 14:00:00,26.75,0,0.0
长江,60109400,湖北省,长江,石首,2023-04-15 14:00:00,26.16,0,38.5
长江,60110100,湖北省,长江,调弦口,2023-04-15 14:00:00,25.84,0,37.0
长江,60110500,湖北省,长江,监利(二),2023-04-15 14:00:00,24.72,6810,35.7
长江,60111200,,长江,莲花塘,2023-04-15 14:00:00,21.72,0,32.5
长江,60111300,湖北省,长江,螺山,2023-04-15 14:00:00,20.59,12600,32.0
长江,60112200,湖北省,长江,汉口,2023-04-15 14:00:00,15.86,13700,27.3
长江,60112900,湖北省,长江,黄石港,2023-04-15 14:00:00,13.21,0,24.5
长江,60113205,江西省,长江,码头镇,2023-04-15 14:00:00,12.0,0,21.5
长江,60113400,江西省,长江,九江,2023-04-15 14:00:00,11.32,15000,20.0
长江,60114700,安徽省,长江,安庆,2023-04-15 14:00:00,8.34,0,16.7
长江,60115000,安徽省,长江,大通(二),2023-04-15 14:00:00,6.9,22300,14.4
长江,60202100,云南省,硕多岗河,下桥头,2023-04-15 14:00:00,1842.44,5,1844.6
长江,60202200,云南省,五郎河,总管田,2023-04-15 14:00:00,1522.851,2,1525.4
长江,60202300,云南省,漾弓江,木家桥,2023-04-15 14:00:00,2358.055,0,2360.0
长江,60202400,云南省,漾弓江,鹤庆,2023-04-15 14:00:00,2181.97,3,2184.7
长江,60203700,云南省,落漏河,黄坪,2023-04-15 14:00:00,1317.61,0,1319.8
长江,60204300,云南省,马过河,仁里（二）,2023-04-15 14:00:00,1349.543,0,1351.6
长江,60204400,云南省,万马河,中和街,2023-04-15 14:00:00,1554.38,2,1555.7
长江,60301000,四川省,雅砻江,甘孜（二）,2023-04-15 14:00:00,3342.35,109,3345.08
长江,60301100,四川省,雅砻江,雅江（三）,2023-04-15 14:00:00,2562.47,281,2575.57
长江,60301400,四川省,雅砻江,泸宁,2023-04-15 14:00:00,1419.54,212,1431.1
长江,60301700,四川省,鲜水河,道孚（三）,2023-04-15 14:00:00,2972.52,59,2974.79
长江,60302600,云南省,宁蒗河,庄房（二）,2023-04-15 14:00:00,2232.59,13,2235.0
长江,60303400,四川省,安宁河,德昌,2023-04-15 14:00:00,1330.38,0,0.0
长江,60400900,云南省,龙川江,楚雄,2023-04-15 14:00:00,1768.4,0,1771.18
长江,60401000,云南省,龙川江,小黄瓜园,2023-04-15 14:00:00,1044.61,0,1048.85
长江,60402600,云南省,螳螂川,蔡家村,2023-04-15 14:00:00,1745.1,21,1747.28
长江,60403909,四川省,鲹鱼河,会东桥,2023-04-15 08:00:00,1659.09,6,1662.3
长江,60405200,云南省,牛栏江,七星桥,2023-04-15 14:00:00,1859.82,2,1863.96
长江,60405400,云南省,牛栏江,小河,2023-04-15 14:00:00,776.398,110,779.3
长江,60405600,云南省,大汶溪,新华（二）,2023-04-14 14:00:00,391.256,3,394.7
长江,60405800,四川省,黑水河,宁南,2023-04-15 14:00:00,904.23,0,0.0
长江,60406000,四川省,昭觉河,昭觉,2023-04-15 14:00:00,2043.99,0,2048.3
长江,60406650,四川省,美姑河,美姑,2023-04-15 14:00:00,1395.18,0,0.0
长江,60406700,云南省,关河,豆沙关（二）,2023-04-15 14:00:00,461.75,54,467.8
长江,60407000,四川省,西宁河,西宁,2023-04-15 14:00:00,760.26,8,766.5
长江,60407100,四川省,横江,横江(二),2023-04-15 14:00:00,285.31,93,290.0
长江,60407200,云南省,白水江,牛街,2023-04-15 14:00:00,537.49,42,542.45
长江,60505000,四川省,南广河,福溪,2023-04-15 14:00:00,274.61,25,287.26
长江,60505900,四川省,永宁河,叙永,2023-04-15 14:00:00,324.81,7,331.6
长江,60506200,贵州省,赤水河,赤水河,2023-04-15 14:00:00,793.34,17,798.0
长江,60506300,贵州省,赤水河,茅台,2023-04-15 14:00:00,404.35,29,412.1
长江,60506800,贵州省,赤水河,赤水,2023-04-15 14:00:00,222.14,72,230.0
长江,60507300,贵州省,牛渡河,二郎坝,2023-04-15 14:00:00,393.24,1,400.0
长江,60507500,贵州省,官渡河,桐梓,2023-04-15 14:00:00,918.49,2,923.0
长江,60508800,四川省,小槽河-塘河（狮头河）,天堂岩,2023-04-15 14:00:00,235.9,9,241.9
长江流域（区域）,60509300,重庆市,綦江,东溪,2023-04-15 14:00:00,278.85,28,283.59
长江,60509700,重庆市,綦江,五岔,2023-04-15 14:00:00,193.1,7,198.51
长江,60510000,贵州省,松坎河,松坎(三),2023-04-15 14:00:00,405.94,3,410.0
长江流域（区域）,60510700,重庆市,蒲河,石角,2023-04-15 14:00:00,236.77,1,241.11
长江,60511000,重庆市,复兴河,沙滩,2023-04-15 14:00:00,246.04,0,250.0
长江,60512200,重庆市,渠溪河,两河,2023-04-15 14:00:00,237.23,0,240.5
长江,60512400,重庆市,龙河,石柱,2023-04-15 14:00:00,551.32,7,556.83
长江,60513220,重庆市,普里河,花林,2023-04-15 14:00:00,185.93,2,191.4
长江,60513700,重庆市,梅溪河,明水,2023-04-15 14:00:00,196.42,0,205.0
长江,60513820,重庆市,大宁河,巫溪(二),2023-04-15 14:00:00,203.15,36,210.3
长江,60513900,重庆市,大宁河,大昌(二),2023-04-15 14:00:00,149.41,0,0.0
长江,60534350,重庆市,南河,临江,2023-04-15 14:00:00,0.0,0,0.0
长江,60601100,四川省,岷江,镇江关,2023-04-15 14:00:00,2450.42,37,2452.26
长江,60601700,四川省,岷江,凤仪,2023-04-15 14:00:00,1541.69,199,1545.29
长江,60602480,四川省,岷江,都江堰,2023-04-15 14:00:00,729.79,194,734.04
长江,60602600,四川省,岷江,彭山（四）,2023-04-15 14:00:00,418.18,89,423.6
长江,60603000,四川省,岷江,乌尤寺,2023-04-15 14:00:00,353.19,633,360.5
长江,60603100,四川省,岷江,五通桥（二）,2023-04-15 14:00:00,335.04,1100,340.7
长江,60603300,四川省,岷江,高场(五),2023-04-15 14:00:00,275.44,1240,285.0
长江,60603700,四川省,黑水河,黑水,2023-04-15 14:00:00,2302.68,0,2304.871
长江,60603900,四川省,杂谷脑河,杂谷脑,2023-04-15 14:00:00,1828.6,44,1830.86
长江,60604400,四川省,渔子溪,渔子溪,2023-04-15 14:00:00,890.24,0,892.53
长江,60604800,四川省,南河,邛崃,2023-04-15 14:00:00,493.89,11,497.43
长江,60605100,四川省,斜江-南河,大邑,2023-04-15 14:00:00,525.89,1,529.83
长江,60605200,四川省,文井江-西河,跃子岩,2023-04-15 14:00:00,653.96,13,656.34
长江,60605509,四川省,干五里河,和平,2023-04-15 14:00:00,628.12,0,631.6
长江,60605900,四川省,府河,望江楼,2023-04-15 14:00:00,486.85,0,487.38
长江,60606800,四川省,马边河,马边,2023-04-15 14:00:00,532.39,70,536.0
长江,60607100,四川省,马边河,清水溪（二）,2023-04-15 14:00:00,326.45,107,332.3
长江,60607300,四川省,龙溪河,底堡,2023-04-15 14:00:00,406.02,2,414.0
长江,60607500,四川省,越溪河,观音,2023-04-15 14:00:00,296.77,0,309.13
长江,60607700,四川省,大金川,大金,2023-04-15 14:00:00,2141.17,204,2145.871
长江,60607800,四川省,大渡河,丹巴,2023-04-15 14:00:00,1844.03,206,1852.82
长江,60607900,四川省,大渡河,泸定（二）,2023-04-15 14:00:00,1302.05,540,1307.97
长江,60608100,四川省,大渡河,石棉,2023-04-15 14:00:00,848.33,656,853.96
长江,60608300,四川省,大渡河,峨边,2023-04-15 14:00:00,530.04,631,536.0
长江,60610000,四川省,小金川,小金,2023-04-15 14:00:00,2266.91,21,2269.82
长江,60610200,四川省,折多河,康定（四）,2023-04-15 14:00:00,2484.21,11,2485.58
长江,60610509,四川省,流沙河,流沙河,2023-04-15 14:00:00,851.71,5,854.59
长江,60610700,四川省,尼日河,岩润,2023-04-15 14:00:00,999.23,9,1005.4
长江,60611379,四川省,宝兴河,宝兴,2023-04-15 14:00:00,992.1,108,994.911
长江,60611500,四川省,青衣江,多营坪,2023-04-15 14:00:00,579.88,141,588.78
长江,60612000,四川省,青衣江,夹江,2023-04-15 14:00:00,406.78,238,411.7
长江,60612200,四川省,天全河,天全,2023-04-15 14:00:00,746.34,39,750.98
长江,60612300,四川省,荥经河,荥经,2023-04-15 14:00:00,729.85,27,735.32
长江,60612500,四川省,周公河,孔坪,2023-04-15 14:00:00,616.37,11,624.21
长江,60612600,四川省,花溪河,天宫,2023-04-15 14:00:00,494.99,0,498.5
长江,60612800,四川省,沱江,三皇庙（二）,2023-04-15 14:00:00,435.51,0,0.0
长江,60613300,四川省,沱江,登瀛岩,2023-04-15 14:00:00,320.12,125,330.6
长江,60613950,四川省,沱江,富顺,2023-04-15 14:00:00,261.75,132,272.3
长江,60614300,四川省,绵远河,汉王场,2023-04-15 14:00:00,698.71,27,703.06
长江,60614400,四川省,石亭江,高景关,2023-04-15 14:00:00,699.51,13,703.03
长江,60614500,四川省,湔江,关口,2023-04-15 14:00:00,749.33,0,0.0
长江,60614800,四川省,毗河,石堤堰,2023-04-15 14:00:00,532.99,11,535.26
长江,60615000,四川省,索溪-资水河（阳化河）,涌泉,2023-04-15 14:00:00,385.23,0,387.19
长江,60615100,四川省,球溪河,北斗,2023-04-15 14:00:00,342.09,5,351.5
长江,60615209,四川省,濛溪河,元滩湾,2023-04-15 14:00:00,329.76,0,333.45
长江,60615900,四川省,釜溪河,自贡,2023-04-15 14:00:00,278.2,0,284.2
长江,60616600,四川省,乌龙河(长滩河)-釜溪河,凌家场,2023-04-15 14:00:00,290.43,0,296.6
长江,60616700,重庆市,濑溪河,弥陀,2023-04-15 14:00:00,362.15,0,365.96
长江,60616809,四川省,濑溪河,福集,2023-04-15 14:00:00,279.0,0,284.0
长江,60625350,四川省,岷江,青神,2023-04-15 14:00:00,389.8,0,0.0
长江,60701400,,嘉陵江,谈家庄,2023-04-15 08:00:00,740.62,37,747.32
长江,60701600,陕西省,嘉陵江,略阳,2023-04-15 08:00:00,628.96,68,0.0
长江,60701850,四川省,嘉陵江,广元,2023-04-15 14:00:00,471.26,0,475.5
长江,60702500,四川省,嘉陵江,阆中,2023-04-15 14:00:00,351.66,0,355.37
长江,60702900,四川省,嘉陵江,金溪,2023-04-15 14:00:00,293.14,622,0.0
长江,60703100,四川省,嘉陵江,南充,2023-04-15 14:00:00,262.28,366,269.8
长江,60703700,四川省,嘉陵江,武胜,2023-04-15 14:00:00,211.37,493,224.5
长江,60703800,重庆市,嘉陵江,北碚(三),2023-04-15 14:00:00,175.29,1510,194.5
长江,60704300,甘肃省,长丰河,成县,2023-04-15 08:00:00,992.24,6,994.58
长江,60705800,,白龙江,白云,2023-04-15 08:00:00,2217.27,7,2219.1
长江,60706300,甘肃省,白龙江,舟曲,2023-04-15 08:00:00,1314.61,48,1316.5
长江,60706400,,白龙江,武都,2023-04-15 08:00:00,997.01,69,998.8
长江,60706700,,白龙江,碧口,2023-04-15 08:00:00,609.52,13,614.75
长江,60707000,四川省,白龙江,三磊坝（二）,2023-04-15 14:00:00,467.96,524,474.4
长江,60708700,四川省,乔庄河,青川,2023-04-15 14:00:00,801.91,0,803.5
长江,60708800,四川省,清江河,上寺（二）,2023-04-15 14:00:00,497.68,0,504.0
长江,60709000,四川省,闻溪河,剑阁（二）,2023-04-15 14:00:00,459.71,0,468.3
长江,60709500,四川省,东河,旺苍,2023-04-15 14:00:00,468.47,15,474.5
长江,60709859,四川省,东河,清泉乡,2023-04-15 14:00:00,359.38,12,0.0
长江,60710000,四川省,雍河-插江-东河,三川,2023-04-15 14:00:00,410.34,0,417.9
