LGTD,LTTD,站点编号,时间,站名,zr,ymdh,dyrn,z,保证水位,dwz,河名,avq,hnnm,w,detaz,unitname,damel,iymdh,fymdh,q,警戒水位,sttp,obhtztm,frgrd,obhtz
120.277555,27.772846,70600701,,赵山渡坝下,,,,,31.02,,浙闽台河流,,飞云江、鳌江,,,,,,,,29.02,河道,,,
120.619200,27.784600,70600800,,瑞安,,,,,,,浙闽台河流,,飞云江、鳌江,,,,5.80,,,,3.85,潮位,1994-08-21 23:03:00,,5.020
119.790800,27.711200,70600820,,白鹤渡水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
119.720000,27.605200,70600835,,三滩水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
119.788056,27.566389,70600850,,仙居水库,,,,,261.63,,浙闽台河流,,飞云江、鳌江,,,,264.00,,,,260.00,水库,,,
119.771000,27.492600,70600865,,桥下水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
119.759000,27.516000,70600870,,江渡水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
119.847000,27.511900,70600880,,洪溪一级水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
119.811000,27.547800,70600885,,洪溪二级水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
119.968781,27.559204,70600900,,翁山水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
119.916900,27.812750,70601100,,高岭头二级水库,,,,,327.96,,浙闽台河流,,飞云江、鳌江,,,,329.80,,,,327.00,水库,,,
119.843000,27.843000,70601110,,高岭头一级水库,,,,,793.80,,浙闽台河流,,飞云江、鳌江,,,,795.22,,,,792.00,水库,,,
119.947000,27.788000,70601122,,驮垟水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
119.988800,27.743300,70601124,,黄坦,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.053400,27.656900,70601130,,珊溪西坑口,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
119.954000,27.927000,70601134,,大水桥水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.010000,27.852000,70601150,,百丈漈水库,,,,,633.91,,浙闽台河流,,飞云江、鳌江,,,,637.15,,,,630.15,水库,,,
120.081200,27.799000,70601170,,泗溪六期,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.045693,27.858780,70601202,,东山水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.058910,27.836640,70601204,,呈坑门水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.146800,27.872500,70601212,,玉壶,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.098738,27.935016,70601214,,东坑岭水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.149000,27.944000,70601216,,东三电水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.142000,27.837000,70601218,,坑下山水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.207800,27.869700,70601220,,东岩水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.216400,27.799000,70601222,,东岩,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.293800,27.775700,70601226,,高楼溪,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.379200,27.823300,70601230,,大日溪水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.394600,27.783600,70601232,,顺泰溪,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.402500,27.792900,70601236,,泛浦水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.400700,27.731800,70601238,,大南水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.421882,27.768017,70601240,,水坑水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.436934,27.817221,70601242,,梅底河道,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.441200,27.734500,70601244,,许岙山塘,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.290000,27.944700,70601246,,黄林水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.296900,27.937000,70601248,,永安水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.307637,27.954451,70601252,,长白桥水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.365600,27.959500,70601256,,瑞安红岩水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.344000,27.949200,70601258,,直坑水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.441000,27.913600,70601300,,林溪水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.448000,27.911200,70601301,,林溪1,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.446000,27.836900,70601320,,上岙水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.490416,27.872711,70601324,,马鞍山水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.497600,27.868300,70601326,,十亩山塘,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.512200,27.853100,70601328,,彭坑水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.534000,27.889000,70601333,,桐溪1,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.563000,27.847000,70601334,,桐浦浦底,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.585000,27.888900,70601336,,云峰山水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.597000,27.867000,70601380,,梧岙水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.625000,27.826000,70601385,,集云山水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.638147,27.814266,70601390,,愚溪水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.664500,27.914000,70601400,,帆游,,,,,,,浙闽台河流,,瓯江,,,,,,,,,河道,,,
120.680000,27.830000,70601600,,塘下,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.709500,27.890900,70601850,,秀垟水库,,,,,,,浙闽台河流,,瓯江,,,,,,,,,水库,,,
120.709966,27.876147,70601920,,金河水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.718339,27.860721,70601980,,瑞安红旗水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.607000,27.708000,70603000,,林垟,,,,,3.50,,浙闽台河流,,飞云江、鳌江,,,,,,,,3.10,河道,,,
120.556944,27.671944,70603200,,平阳,,,,,3.60,,浙闽台河流,,飞云江、鳌江,,,,3.80,,,,3.10,河道,,,
120.511111,27.681111,70603600,,后岙水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.518060,27.456180,70606700,,护法寺调节水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.087210,27.567133,70610100,,白水际水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.171690,27.571430,70610150,,顺溪水库,,,,,192.82,,浙闽台河流,,飞云江、鳌江,,,,195.00,,,,175.00,水库,,,
120.243055,27.606944,70610180,,五十丈,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.291666,27.606944,70610200,,埭头,,,,,15.30,,浙闽台河流,,飞云江、鳌江,,,,18.12,,,,14.00,河道,,,
120.551772,27.595611,70610600,,鳌江,,,,,,,浙闽台河流,,飞云江、鳌江,,,,5.60,,,,3.85,潮位,2013-10-07 00:00:00,,5.220
120.278700,27.541300,70611420,,黄坑水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.368333,27.633611,70611480,,溪尾,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.362500,27.609300,70611520,,平阳南湖 ,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.355833,27.525555,70611700,,浦亭,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.301500,27.476200,70612100,,桥墩水库,,,,,59.89,,浙闽台河流,,飞云江、鳌江,,,,64.19,,,,52.19,水库,,,
120.306400,27.461800,70612101,,桥墩坝下,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.384700,27.501410,70612200,,灵溪,,,,,7.10,,浙闽台河流,,飞云江、鳌江,,,,9.00,,,,5.70,河道,,,
120.497500,27.568888,70612400,,朱家闸,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,闸坝,,,
120.375900,27.440200,70612500,,观美水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.436000,27.409600,70612550,,三条溪,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.434800,27.441100,70612600,,吴家园水库,,,,,46.61,,浙闽台河流,,飞云江、鳌江,,,,49.60,,,,44.50,水库,,,
120.463611,27.450833,70612650,,苍南东溪,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.405700,27.455100,70612700,,挺南水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.484700,27.588700,70612750,,梅浦,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
119.946400,27.662000,70623900,,包垟水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.256000,27.639500,70641600,,山门,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
122.761600,30.716400,70700102,,干斜水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.457700,30.751630,70700104,,金鸡岙水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.457054,30.719248,70700108,,宫山水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.456300,30.714000,70700110,,基湖水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.439130,30.702456,70700120,,小关岙水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.370902,30.443143,70700122,,岱山东岙水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.380447,30.441449,70700123,,罗家岙水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.402700,30.432850,70700124,,樟套河道,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.293100,30.458460,70700127,,枕头山水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.314300,30.441250,70700128,,桂太,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.135400,30.304680,70700146,,北畚斗水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.144620,30.310099,70700148,,东沙水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.174200,30.290150,70700150,,枫树水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.167500,30.285070,70700152,,枫树河道,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.166200,30.295410,70700154,,小长坑水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.199169,30.319522,70700158,,冷坑水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.125200,30.311790,70700172,,童家岙水库(岱西),,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.187500,30.292220,70700174,,张家岙水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.193000,30.273000,70700190,,邬家岙水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.183400,30.246900,70700200,,岱山,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,潮位,,,
122.289200,30.259370,70700256,,东小岙水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.395980,30.246925,70700265,,杨梅坑水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.319200,30.245980,70700270,,大沙河水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.162800,30.159870,70700275,,茶山坑水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.019400,30.136380,70700330,,大沙主河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.065700,30.103730,70700340,,昌门里水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.105300,30.132320,70700360,,东围河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.107710,30.102680,70700410,,长春岭水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.177190,30.088770,70700425,,老碶头,,,,,2.00,,浙闽台河流,,浙东北沿海诸河,,,,2.62,,,,1.50,河道,,,
122.223300,30.061510,70700465,,东岙底水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.276752,30.042071,70700474,,大展河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.391761,29.939383,70700498,,普陀新塘河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.049500,30.000090,70700600,,定海,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,2.20,潮位,1997-08-18 22:22:00,,3.150
122.085900,30.067710,70700610,,叉河水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.077700,30.048720,70700620,,虹桥水库,,,,,35.29,,浙闽台河流,,浙东北沿海诸河,,,,38.58,,,,32.50,水库,,,
122.191004,29.980743,70700628,,新城潮位,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,潮位,,,
122.019026,30.046874,70700635,,南善桥,,,,,2.20,,浙闽台河流,,浙东北沿海诸河,,,,2.66,,,,1.80,河道,,,
122.015100,30.086300,70700650,,岑港水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.012778,30.083611,70700700,,岑港水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.990300,30.077710,70700710,,兴港河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.991900,30.108630,70700720,,麦山水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.988200,30.129480,70700730,,龙舌水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.958800,30.154410,70700735,,龙眼水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.879500,30.013130,70700765,,大柳河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.107260,30.593410,70700800,,乍浦,,,,,,,浙闽台河流,,钱塘江流域,,,,,,,,6.29,潮位,1997-08-20 01:05:00,,7.381
122.372825,29.905634,70701104,,糯米村,,,,,0.90,,浙闽台河流,,浙东北沿海诸河,,,,1.13,,,,0.60,河道,,,
122.101376,29.773243,70701128,,龙山,,,,,1.90,,浙闽台河流,,浙东北沿海诸河,,,,,,,,1.50,河道,,,
120.966385,30.198889,70701180,,临海浦新闸,,,,,,,浙闽台河流,,甬江,,,,,,,,,闸坝,,,
120.996666,30.151388,70701400,,临山(上),,,,,,,浙闽台河流,,甬江,,,,,,,,,闸坝,,,
120.997222,30.151388,70701600,,临山下,,,,,3.10,,浙闽台河流,,甬江,,,,,,,,2.70,河道,,,
121.125200,30.185700,70701800,,周巷,,,,,3.50,,浙闽台河流,,甬江,,,,,,,,2.80,河道,,,
121.237100,30.313200,70701900,,陆中湾泵站（西）,,,,,,,浙闽台河流,,甬江,,,,,,,,,河道,,,
121.237700,30.313200,70701910,,陆中湾泵站（东）,,,,,,,浙闽台河流,,甬江,,,,,,,,,河道,,,
121.259200,30.172500,70702280,,虞波江,,,,,2.90,,浙闽台河流,,甬江,,,,,,,,2.50,河道,,,
121.372684,30.289346,70702320,,四灶浦水库,,,,,6.27,,浙闽台河流,,甬江,,,,9.30,,,,6.13,水库,,,
121.464750,30.234000,70702610,,郑徐水库,,,,,4.83,,浙闽台河流,,甬江,,,,5.50,,,,4.50,水库,,,
121.244557,30.050693,70702640,,烂蛇弄水库,,,,,,,浙闽台河流,,甬江,,,,,,,,,水库,,,
121.229304,30.090918,70702650,,梅湖水库,,,,,21.68,,浙闽台河流,,甬江,,,,25.13,,,,20.13,水库,,,
121.305150,30.085165,70702682,,尖峰水库,,,,,,,浙闽台河流,,甬江,,,,,,,,,水库,,,
121.331325,30.112710,70702690,,石门槛水库,,,,,,,浙闽台河流,,甬江,,,,,,,,,水库,,,
121.327232,30.150260,70702700,,上林湖水库,,,,,10.94,,浙闽台河流,,甬江,,,,13.42,,,,9.92,水库,,,
121.384675,30.107875,70702750,,里杜湖水库,,,,,16.84,,浙闽台河流,,甬江,,,,19.21,,,,15.71,水库,,,
121.420400,30.143500,70702780,,师桥(快船江段),,,,,2.70,,浙闽台河流,,甬江,,,,,,,,1.90,河道,,,
121.544193,30.073672,70702822,,凤湖水库,,,,,,,浙闽台河流,,甬江,,,,,,,,,水库,,,
121.785194,29.943386,70702842,,千亩岙水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.793278,29.864586,70702850,,新路岙水库,,,,,23.66,,浙闽台河流,,浙东北沿海诸河,,,,26.60,,,,21.46,水库,,,
121.915913,29.871892,70702884,,柴桥,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.993222,29.884361,70702892,,北仑东大河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.050638,29.840694,70702894,,峙南碧兰河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.051194,29.840666,70702895,,峙南潮位,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,潮位,,,
121.797572,29.894088,70702900,,大碶,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.991814,29.766935,70702906,,东排闸,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.926277,29.756416,70702908,,分水礁水位,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.925916,29.756611,70702910,,分水礁潮位,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,潮位,,,
121.977571,29.819235,70702912,,白峰大浦河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.893661,29.742843,70702934,,三山大闸,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.688333,29.659805,70702950,,梅溪水库,,,,,49.46,,浙闽台河流,,浙东北沿海诸河,,,,55.21,,,,46.61,水库,,,
121.692505,29.683387,70703250,,管江,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.723250,29.615138,70703410,,淡水湖水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.456072,29.551352,70703530,,奉化卫星水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.414702,29.488022,70703540,,溪头,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.394277,29.392138,70703600,,洪家塔,,,,,32.80,,浙闽台河流,,浙东北沿海诸河,,,,33.48,,,,31.30,河道,,,
121.425392,29.394442,70703700,,杨梅岭水库,,,,,25.61,,浙闽台河流,,浙东北沿海诸河,,,,28.80,,,,24.11,水库,,,
121.360107,29.477776,70703708,,红泉水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.493040,29.418346,70703710,,长畈岭水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.488968,29.375461,70703712,,下洋顾,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.678782,29.442084,70703720,,平潭水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.737440,29.443615,70703730,,隔溪张水库,,,,,105.41,,浙闽台河流,,浙东北沿海诸河,,,,107.23,,,,102.93,水库,,,
121.720377,29.482876,70703740,,上张水库,,,,,37.32,,浙闽台河流,,浙东北沿海诸河,,,,40.05,,,,35.00,水库,,,
121.831801,29.458003,70703750,,仓岙水库,,,,,74.39,,浙闽台河流,,浙东北沿海诸河,,,,76.53,,,,72.83,水库,,,
121.969444,29.430555,70703800,,大目涂,,,,,4.00,,浙闽台河流,,浙东北沿海诸河,,,,,,,,3.30,潮位,,,
121.939319,29.430811,70703820,,象山东大河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.961393,29.423865,70703830,,大目湾,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.933676,29.436747,70703840,,赤坎水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.916590,29.434990,70703850,,南大河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.900000,29.155555,70703960,,鹤浦,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.829869,29.260797,70704220,,中娄河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.874088,29.243219,70704230,,长塘河,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.854216,29.206947,70704240,,九龙江,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.802909,29.194678,70704250,,大塘港水库,,,,,2.77,,浙闽台河流,,浙东北沿海诸河,,,,6.05,,,,0.85,水库,,,
121.797720,29.419506,70704270,,溪口水库,,,,,53.47,,浙闽台河流,,浙东北沿海诸河,,,,56.55,,,,52.55,水库,,,
121.734886,29.418550,70704280,,新民水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.766283,29.372262,70704285,,泗洲头水位,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.718385,29.271553,70704300,,车岙港水库,,,,,5.08,,浙闽台河流,,浙东北沿海诸河,,,,6.02,,,,4.52,水库,,,
121.639000,29.185500,70704500,,胡陈港水库,,,,,3.05,,浙闽台河流,,浙东北沿海诸河,,,,7.00,,,,0.55,水库,,,
121.617904,29.320194,70704620,,力洋水库,,,,,45.86,,浙闽台河流,,浙东北沿海诸河,,,,47.80,,,,44.50,水库,,,
121.551765,29.334805,70704640,,西林水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.245750,29.208444,70704700,,白溪水库,,,,,174.30,,浙闽台河流,,浙东北沿海诸河,,,,177.40,,,,170.00,水库,,,
121.296417,29.182972,70704802,,上金,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.137222,29.224444,70704810,,黄龙水库,,,,,504.36,,浙闽台河流,,椒江,,,,506.80,,,,500.00,水库,,,
121.299132,29.302852,70704820,,西溪水库,,,,,152.02,,浙闽台河流,,浙东北沿海诸河,,,,153.00,,,,147.00,水库,,,
121.341628,29.304804,70704830,,黄坛水库,,,,,83.96,,浙闽台河流,,浙东北沿海诸河,,,,86.80,,,,78.80,水库,,,
121.410222,29.285389,70704840,,范家桥,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.234911,29.085735,70704859,,沙柳,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.274778,29.050341,70704870,,胡村,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.370515,29.130345,70704872,,海游大桥,,,,,8.00,,浙闽台河流,,浙东北沿海诸河,,,,8.80,,,,5.60,河道,,,
121.314694,29.002333,70704880,,佃石水库,,,,,109.35,,浙闽台河流,,浙东北沿海诸河,,,,110.60,,,,106.00,水库,,,
121.333817,29.042511,70704886,,上鲍,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.377413,29.081449,70704888,,小坑,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.559936,29.077969,70705100,,尖坑山水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
121.499667,29.003122,70705150,,石燕,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.628357,29.042072,70705200,,健跳,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,6.50,,,,3.85,潮位,1997-08-18 21:20:00,,5.500
121.469055,28.949191,70705600,,王申坦水库,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,水库,,,
122.071100,30.174500,70720710,,江南岛,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
122.233200,30.254000,70720730,,野鸭蛋山岛,,,,,,,浙闽台河流,,浙东北沿海诸河,,,,,,,,,河道,,,
121.621296,28.963805,70800060,,路下水库,,,,,,,浙闽台河流,,椒江,,,,,,,,,水库,,,
121.498735,28.942118,70800070,,关头闸,,,,,,,浙闽台河流,,椒江,,,,,,,,,河道,,,
121.529998,28.861158,70800085,,南山,,,,,,,浙闽台河流,,椒江,,,,,,,,,河道,,,
121.524459,28.799375,70800100,,童燎水库,,,,,30.61,,浙闽台河流,,浙南沿海诸河,,,,32.56,,,,28.36,水库,,,
121.493331,28.768351,70800120,,杜桥,,,,,,,浙闽台河流,,浙南沿海诸河,,,,,,,,,河道,,,
121.495777,28.766500,70800130,,杜桥水利站,,,,,,,浙闽台河流,,浙南沿海诸河,,,,,,,,,河道,,,
121.229874,28.492291,70800150,,太湖水库,,,,,31.78,,浙闽台河流,,浙南沿海诸河,,,,34.46,,,,28.46,水库,,,
121.259916,28.463444,70800200,,大溪,,,,,,,浙闽台河流,,浙南沿海诸河,,,,,,,,,河道,,,
121.509888,28.491361,70800800,,金清闸,,,,,2.43,,浙闽台河流,,浙南沿海诸河,,,,,,,,2.33,闸坝,,,
121.606083,28.501527,70800900,,金清新闸上,,,,,,,浙闽台河流,,椒江,,,,,,,,,闸坝,,,
121.610555,28.500361,70800901,,金清新闸下,,,,,,,浙闽台河流,,椒江,,,,,,,,,闸坝,,,
121.221538,28.448458,70800920,,岩头山水库,,,,,,,浙闽台河流,,浙南沿海诸河,,,,,,,,,水库,,,
121.249650,28.422515,70800925,,石鸡娘水库,,,,,,,浙闽台河流,,浙南沿海诸河,,,,,,,,,水库,,,
121.377055,28.377250,70801200,,温岭,,,,,3.10,,浙闽台河流,,浙南沿海诸河,,,,3.70,,,,2.30,河道,,,
121.418021,28.361173,70801300,,湖漫水库,,,,,,,浙闽台河流,,浙南沿海诸河,,,,,,,,,水库,,,
