2015-01-01,河名,站名,水位,流量,含沙量
2015-04-17,伊洛河                        ,黑石关                        ,108.63,59.5,-
2015-04-17,丹河                          ,山路坪                        ,-,-,-
2015-04-17,沁河                          ,五龙口                        ,-,-,-
2015-04-17,沁河                          ,武陟                          ,98.68,4.80,-
2015-04-17,黄河                          ,花园口                        ,88.91,1090,*1.27
2015-04-17,黄河                          ,夹河滩                        ,72.1,1150,*2
2015-04-17,黄河                          ,高村                          ,58.63,1090,*3.84
2015-04-17,黄河                          ,孙口                          ,43.47,1030,*3.70
2015-04-17,大汶河                        ,戴村坝,-,-,-
2015-04-17,东平湖                        ,东平湖老湖蓄水量,40.61,(2.09)亿,-
2015-04-17,大汶河                        ,出湖闸,-,-,-
2015-04-17,黄河                          ,艾山                          ,36.54,895,*3.23
2015-04-17,黄河                          ,泺口                          ,25.36,825,*4.06
2015-04-17,黄河                          ,利津                          ,8.96,564,*4.25
2015-04-18,黄河                          ,唐乃亥                        ,2670.73,280,-
2015-04-18,黄河                          ,龙羊峡入库,-,236,-
2015-04-18,黄河                          ,龙羊峡蓄水量,2579.16,(173)亿,-
2015-04-18,黄河                          ,龙羊峡出库,-,569,-
2015-04-18,黄河                          ,刘家峡入库,-,619,-
2015-04-18,黄河                          ,刘家峡蓄水量,1733.99,(39.4)亿,-
2015-04-18,黄河                          ,刘家峡出库,-,560,-
2015-04-18,黄河                          ,兰州                          ,1510.98,708,-
2015-04-18,黄河                          ,下河沿                        ,1229.11,486,-
2015-04-18,黄河                          ,石嘴山                        ,1085.3,482,-
2015-04-18,黄河                          ,巴彦高勒                      ,1049.64,270,-
2015-04-18,黄河                          ,三湖河口                      ,1016.5,310,-
2015-04-18,黄河                          ,包头                          ,1001.89,305,-
2015-04-18,黄河                          ,头道拐                        ,986.39,430,-
2015-04-18,黄河                          ,万家寨蓄水量,974.08,(3)亿,-
2015-04-18,黄河                          ,万家寨上出库,-,728,-
2015-04-18,黄河                          ,万家寨下                      ,899.33,728,-
2015-04-18,黄河                          ,府谷                          ,807.69,730,-
2015-04-18,黄河                          ,吴堡                          ,635.36,183,-
2015-04-18,黄河                          ,龙门                          ,380.36,612,-
2015-04-18,汾河                          ,河津                          ,371.42,37.5,-
2015-04-18,北洛河                        ,状头                          ,361.63,11,-
2015-04-18,泾河                          ,张家山                        ,420.94,29.2,-
2015-04-18,渭河                          ,咸阳                          ,381,131,-
2015-04-18,渭河                          ,华县                          ,334.87,215,-
2015-04-18,黄河                          ,潼关                          ,325.83,870,-
2015-04-18,黄河                          ,史家滩蓄水量,317.93,(5.02)亿,-
2015-04-18,黄河                          ,三门峡                        ,274.23,910,-
2015-04-18,黄河                          ,小浪底上蓄水量,262.89,(66.7)亿,-
2015-04-18,黄河                          ,小浪底                        ,133.75,669,*299
2015-04-18,伊河                          ,东湾                          ,-,-,-
2015-04-18,伊河                          ,陆浑坝上蓄水量,313.54,(4.44)亿,-
2015-04-18,伊河                          ,陆浑坝上出库,-,-,-
2015-04-18,伊河                          ,龙门镇                        ,147.34,3.20,-
2015-04-18,洛河                          ,卢氏                          ,-,-,-
2015-04-18,洛河                          ,故县水库蓄水量,524.83,(4.94)亿,-
2015-04-18,洛河                          ,故县水库出库,-,-,-
2015-04-18,洛河                          ,长水（二）                    ,378.54,31,-
2015-04-18,洛河                          ,白马寺                        ,114.23,53.4,-
2015-04-18,伊洛河                        ,黑石关                        ,108.46,54,-
2015-04-18,丹河                          ,山路坪                        ,-,-,-
2015-04-18,沁河                          ,五龙口                        ,-,-,-
2015-04-18,沁河                          ,武陟                          ,98.68,4.80,-
2015-04-18,黄河                          ,花园口                        ,89.03,1270,*1.27
2015-04-18,黄河                          ,夹河滩                        ,72.12,1130,*2
2015-04-18,黄河                          ,高村                          ,58.59,1010,*3.84
2015-04-18,黄河                          ,孙口                          ,43.44,1010,*3.70
2015-04-18,大汶河                        ,戴村坝,-,-,-
2015-04-18,东平湖                        ,东平湖老湖蓄水量,40.6,(2.08)亿,-
2015-04-18,大汶河                        ,出湖闸,-,-,-
2015-04-18,黄河                          ,艾山                          ,36.51,877,*3.23
2015-04-18,黄河                          ,泺口                          ,25.33,803,*4.06
2015-04-18,黄河                          ,利津                          ,8.96,676,*4.25
2015-04-19,黄河                          ,唐乃亥                        ,2670.78,292,-
2015-04-19,黄河                          ,龙羊峡入库,-,306,-
2015-04-19,黄河                          ,龙羊峡蓄水量,2579.1,(173)亿,-
2015-04-19,黄河                          ,龙羊峡出库,-,529,-
2015-04-19,黄河                          ,刘家峡入库,-,552,-
2015-04-19,黄河                          ,刘家峡蓄水量,1734.13,(39.5)亿,-
2015-04-19,黄河                          ,刘家峡出库,-,552,-
2015-04-19,黄河                          ,兰州                          ,1510.66,517,-
2015-04-19,黄河                          ,下河沿                        ,1229.32,589,-
2015-04-19,黄河                          ,石嘴山                        ,1085.27,465,-
2015-04-19,黄河                          ,巴彦高勒                      ,1049.66,280,-
2015-04-19,黄河                          ,三湖河口                      ,1016.47,300,-
2015-04-19,黄河                          ,包头                          ,1001.84,295,-
2015-04-19,黄河                          ,头道拐                        ,986.27,310,-
2015-04-19,黄河                          ,万家寨蓄水量,973.42,(2.86)亿,-
2015-04-19,黄河                          ,万家寨上出库,-,435,-
2015-04-19,黄河                          ,万家寨下                      ,898.86,435,-
2015-04-19,黄河                          ,府谷                          ,806.92,450,-
2015-04-19,黄河                          ,吴堡                          ,635.87,370,-
2015-04-19,黄河                          ,龙门                          ,379.65,366,-
2015-04-19,汾河                          ,河津                          ,371.34,32.9,-
2015-04-19,北洛河                        ,状头                          ,361.62,10.4,-
2015-04-19,泾河                          ,张家山                        ,421.1,39.9,-
2015-04-19,渭河                          ,咸阳                          ,381.03,138,-
2015-04-19,渭河                          ,华县                          ,334.77,199,-
2015-04-19,黄河                          ,潼关                          ,325.89,940,-
2015-04-19,黄河                          ,史家滩蓄水量,317.96,(5.05)亿,-
2015-04-19,黄河                          ,三门峡                        ,274.25,921,-
2015-04-19,黄河                          ,小浪底上蓄水量,262.91,(66.8)亿,-
2015-04-19,黄河                          ,小浪底                        ,134.07,981,*299
2015-04-19,伊河                          ,东湾                          ,-,-,-
2015-04-19,伊河                          ,陆浑坝上蓄水量,313.59,(4.46)亿,-
2015-04-19,伊河                          ,陆浑坝上出库,-,-,-
2015-04-19,伊河                          ,龙门镇                        ,147.32,2.30,-
2015-04-19,洛河                          ,卢氏                          ,-,-,-
2015-04-19,洛河                          ,故县水库蓄水量,524.6,(4.91)亿,-
2015-04-19,洛河                          ,故县水库出库,-,-,-
2015-04-19,洛河                          ,长水（二）                    ,378.83,55.9,-
2015-04-19,洛河                          ,白马寺                        ,114.15,51.7,-
2015-04-19,伊洛河                        ,黑石关                        ,108.24,45.5,-
2015-04-19,丹河                          ,山路坪                        ,-,-,-
2015-04-19,沁河                          ,五龙口                        ,-,-,-
2015-04-19,沁河                          ,武陟                          ,98.68,4.80,-
2015-04-19,黄河                          ,花园口                        ,88.99,1230,*1.27
2015-04-19,黄河                          ,夹河滩                        ,72.17,1180,*2
2015-04-19,黄河                          ,高村                          ,58.63,1050,*3.84
2015-04-19,黄河                          ,孙口                          ,43.38,978,*3.70
2015-04-19,大汶河                        ,戴村坝,-,-,-
2015-04-19,东平湖                        ,东平湖老湖蓄水量,40.6,(2.08)亿,-
2015-04-19,大汶河                        ,出湖闸,-,-,-
2015-04-19,黄河                          ,艾山                          ,36.5,872,*3.23
2015-04-19,黄河                          ,泺口                          ,25.36,825,*4.06
2015-04-19,黄河                          ,利津                          ,8.99,700,*4.25
2015-04-20,黄河                          ,唐乃亥                        ,2670.61,250,-
2015-04-20,黄河                          ,龙羊峡入库,-,365,-
2015-04-20,黄河                          ,龙羊峡蓄水量,2579.02,(173)亿,-
2015-04-20,黄河                          ,龙羊峡出库,-,550,-
2015-04-20,黄河                          ,刘家峡入库,-,813,-
2015-04-20,黄河                          ,刘家峡蓄水量,1734.25,(39.7)亿,-
2015-04-20,黄河                          ,刘家峡出库,-,555,-
2015-04-20,黄河                          ,兰州                          ,1511.06,758,-
2015-04-20,黄河                          ,下河沿                        ,1229.33,594,-
2015-04-20,黄河                          ,石嘴山                        ,1085.24,450,-
2015-04-20,黄河                          ,巴彦高勒                      ,1049.69,274,-
2015-04-20,黄河                          ,三湖河口                      ,1016.51,310,-
2015-04-20,黄河                          ,包头                          ,1001.82,290,-
2015-04-20,黄河                          ,头道拐                        ,986.22,290,-
2015-04-20,黄河                          ,万家寨蓄水量,973.11,(2.79)亿,-
2015-04-20,黄河                          ,万家寨上出库,-,558,-
2015-04-20,黄河                          ,万家寨下                      ,899.07,558,-
2015-04-20,黄河                          ,府谷                          ,806.85,429,-
2015-04-20,黄河                          ,吴堡                          ,636.56,827,-
2015-04-20,黄河                          ,龙门                          ,379.22,242,-
2015-04-20,汾河                          ,河津                          ,371.43,38,-
2015-04-20,北洛河                        ,状头                          ,361.61,10,-
2015-04-20,泾河                          ,张家山                        ,420.6,10.2,-
2015-04-20,渭河                          ,咸阳                          ,380.98,126,-
2015-04-20,渭河                          ,华县                          ,335.02,238,-
2015-04-20,黄河                          ,潼关                          ,325.63,650,-
2015-04-20,黄河                          ,史家滩蓄水量,317.86,(4.96)亿,-
2015-04-20,黄河                          ,三门峡                        ,274.36,996,-
2015-04-20,黄河                          ,小浪底上蓄水量,262.89,(66.7)亿,-
2015-04-20,黄河                          ,小浪底                        ,133.84,753,*299
2015-04-20,伊河                          ,东湾                          ,-,-,-
2015-04-20,伊河                          ,陆浑坝上蓄水量,313.62,(4.47)亿,-
2015-04-20,伊河                          ,陆浑坝上出库,-,-,-
2015-04-20,伊河                          ,龙门镇                        ,147.37,5.10,-
2015-04-20,洛河                          ,卢氏                          ,-,-,-
2015-04-20,洛河                          ,故县水库蓄水量,524.4,(4.88)亿,-
2015-04-20,洛河                          ,故县水库出库,-,-,-
2015-04-20,洛河                          ,长水（二）                    ,378.83,55.9,-
2015-04-20,洛河                          ,白马寺                        ,114.09,50.6,-
2015-04-20,伊洛河                        ,黑石关                        ,108.42,52.5,-
2015-04-20,丹河                          ,山路坪                        ,-,-,-
2015-04-20,沁河                          ,五龙口                        ,-,-,-
2015-04-20,沁河                          ,武陟                          ,98.73,5.25,-
2015-04-20,黄河                          ,花园口                        ,88.99,1230,*1.27
2015-04-20,黄河                          ,夹河滩                        ,72.16,1170,*2
2015-04-20,黄河                          ,高村                          ,58.69,1100,*3.84
2015-04-20,黄河                          ,孙口                          ,43.55,1080,*3.70
2015-04-20,大汶河                        ,戴村坝,-,-,-
2015-04-20,东平湖                        ,东平湖老湖蓄水量,40.6,(2.08)亿,-
2015-04-20,大汶河                        ,出湖闸,-,-,-
2015-04-20,黄河                          ,艾山                          ,36.63,965,*3.23
2015-04-20,黄河                          ,泺口                          ,25.46,900,*4.06
2015-04-20,黄河                          ,利津                          ,9,710,*4.25
2015-04-21,黄河                          ,唐乃亥                        ,2670.72,278,-
2015-04-21,黄河                          ,龙羊峡入库,-,312,-
2015-04-21,黄河                          ,龙羊峡蓄水量,2578.94,(173)亿,-
2015-04-21,黄河                          ,龙羊峡出库,-,571,-
2015-04-21,黄河                          ,刘家峡入库,-,641,-
2015-04-21,黄河                          ,刘家峡蓄水量,1734.21,(39.6)亿,-
2015-04-21,黄河                          ,刘家峡出库,-,550,-
2015-04-21,黄河                          ,兰州                          ,1511.79,1300,-
2015-04-21,黄河                          ,下河沿                        ,1229.59,734,-
2015-04-21,黄河                          ,石嘴山                        ,1085.2,427,-
2015-04-21,黄河                          ,巴彦高勒                      ,1049.64,255,-
2015-04-21,黄河                          ,三湖河口                      ,1016.51,310,-
2015-04-21,黄河                          ,包头                          ,1001.79,300,-
2015-04-21,黄河                          ,头道拐                        ,986.14,255,-
2015-04-21,黄河                          ,万家寨蓄水量,973.24,(2.82)亿,-
2015-04-21,黄河                          ,万家寨上出库,-,9,-
2015-04-21,黄河                          ,万家寨下                      ,897.28,9,-
2015-04-21,黄河                          ,府谷                          ,806.58,359,-
2015-04-21,黄河                          ,吴堡                          ,636.06,535,-
2015-04-21,黄河                          ,龙门                          ,380.73,772,-
2015-04-21,汾河                          ,河津                          ,371.47,39.8,-
2015-04-21,北洛河                        ,状头                          ,361.68,13.9,-
2015-04-21,泾河                          ,张家山                        ,420.92,27.9,-
2015-04-21,渭河                          ,咸阳                          ,381.1,158,-
2015-04-21,渭河                          ,华县                          ,335.25,279,-
2015-04-21,黄河                          ,潼关                          ,325.5,530,-
2015-04-21,黄河                          ,史家滩蓄水量,317.68,(4.81)亿,-
2015-04-21,黄河                          ,三门峡                        ,274.21,897,-
2015-04-21,黄河                          ,小浪底上蓄水量,262.87,(66.7)亿,-
2015-04-21,黄河                          ,小浪底                        ,133.99,902,*299
2015-04-21,伊河                          ,东湾                          ,-,-,-
2015-04-21,伊河                          ,陆浑坝上蓄水量,313.66,(4.48)亿,-
2015-04-21,伊河                          ,陆浑坝上出库,-,-,-
2015-04-21,伊河                          ,龙门镇                        ,147.38,5.80,-
2015-04-21,洛河                          ,卢氏                          ,-,-,-
2015-04-21,洛河                          ,故县水库蓄水量,524.2,(4.85)亿,-
2015-04-21,洛河                          ,故县水库出库,-,-,-
2015-04-21,洛河                          ,长水（二）                    ,378.83,55.9,-
2015-04-21,洛河                          ,白马寺                        ,114.04,50,-
2015-04-21,伊洛河                        ,黑石关                        ,108.5,81.4,-
2015-04-21,丹河                          ,山路坪                        ,-,-,-
2015-04-21,沁河                          ,五龙口                        ,-,-,-
2015-04-21,沁河                          ,武陟                          ,98.74,5.30,-
2015-04-21,黄河                          ,花园口                        ,89.03,1200,*1.27
2015-04-21,黄河                          ,夹河滩                        ,72.12,1130,*2
2015-04-21,黄河                          ,高村                          ,58.65,1090,*3.84
2015-04-21,黄河                          ,孙口                          ,43.51,1050,*3.70
2015-04-21,大汶河                        ,戴村坝,-,-,-
2015-04-21,东平湖                        ,东平湖老湖蓄水量,40.6,(2.08)亿,-
2015-04-21,大汶河                        ,出湖闸,-,-,-
2015-04-21,黄河                          ,艾山                          ,36.61,950,*3.23
2015-04-21,黄河                          ,泺口                          ,25.53,945,*4.06
2015-04-21,黄河                          ,利津                          ,9.02,730,*4.25
2015-04-22,黄河                          ,唐乃亥                        ,2670.71,275,-
2015-04-22,黄河                          ,龙羊峡入库,-,255,-
2015-04-22,黄河                          ,龙羊峡蓄水量,2578.82,(172)亿,-
2015-04-22,黄河                          ,龙羊峡出库,-,663,-
2015-04-22,黄河                          ,刘家峡入库,-,746,-
2015-04-22,黄河                          ,刘家峡蓄水量,1734.11,(39.5)亿,-
2015-04-22,黄河                          ,刘家峡出库,-,898,-
2015-04-22,黄河                          ,兰州                          ,1511.65,1190,-
2015-04-22,黄河                          ,下河沿                        ,1229.23,542,-
2015-04-22,黄河                          ,石嘴山                        ,1085.2,428,-
2015-04-22,黄河                          ,巴彦高勒                      ,1049.71,280,-
2015-04-22,黄河                          ,三湖河口                      ,1016.5,305,-
2015-04-22,黄河                          ,包头                          ,1001.78,298,-
2015-04-22,黄河                          ,头道拐                        ,986.12,280,-
2015-04-22,黄河                          ,万家寨蓄水量,973.79,(2.94)亿,-
2015-04-22,黄河                          ,万家寨上出库,-,93,-
2015-04-22,黄河                          ,万家寨下                      ,897.93,93,-
2015-04-22,黄河                          ,府谷                          ,805.61,107,-
2015-04-22,黄河                          ,吴堡                          ,636.12,565,-
2015-04-22,黄河                          ,龙门                          ,380.23,560,-
2015-04-22,汾河                          ,河津                          ,371.2,28.4,-
2015-04-22,北洛河                        ,状头                          ,361.65,12.1,-
2015-04-22,泾河                          ,张家山                        ,421.25,50.7,-
2015-04-22,渭河                          ,咸阳                          ,381.34,224,-
2015-04-22,渭河                          ,华县                          ,335.96,495,-
2015-04-22,黄河                          ,潼关                          ,325.85,890,-
2015-04-22,黄河                          ,史家滩蓄水量,317.51,(4.68)亿,-
2015-04-22,黄河                          ,三门峡                        ,274.21,897,-
2015-04-22,黄河                          ,小浪底上蓄水量,262.81,(66.5)亿,-
2015-04-22,黄河                          ,小浪底                        ,133.86,773,*299
2015-04-22,伊河                          ,东湾                          ,-,-,-
2015-04-22,伊河                          ,陆浑坝上蓄水量,313.73,(4.50)亿,-
2015-04-22,伊河                          ,陆浑坝上出库,-,-,-
2015-04-22,伊河                          ,龙门镇                        ,147.37,5.10,-
2015-04-22,洛河                          ,卢氏                          ,-,-,-
2015-04-22,洛河                          ,故县水库蓄水量,524.04,(4.83)亿,-
2015-04-22,洛河                          ,故县水库出库,-,-,-
2015-04-22,洛河                          ,长水（二）                    ,378.54,31,-
2015-04-22,洛河                          ,白马寺                        ,114,49.5,-
2015-04-22,伊洛河                        ,黑石关                        ,108.56,83.5,-
2015-04-22,丹河                          ,山路坪                        ,-,-,-
2015-04-22,沁河                          ,五龙口                        ,-,-,-
2015-04-22,沁河                          ,武陟                          ,98.74,5.30,-
2015-04-22,黄河                          ,花园口                        ,89.04,1210,*1.27
2015-04-22,黄河                          ,夹河滩                        ,72.14,1150,*2
2015-04-22,黄河                          ,高村                          ,58.66,1100,*3.84
2015-04-22,黄河                          ,孙口                          ,43.48,1030,*3.70
2015-04-22,大汶河                        ,戴村坝,-,-,-
2015-04-22,东平湖                        ,东平湖老湖蓄水量,40.61,(2.09)亿,-
2015-04-22,大汶河                        ,出湖闸,-,-,-
2015-04-22,黄河                          ,艾山                          ,36.59,935,*3.23
2015-04-22,黄河                          ,泺口                          ,25.49,920,*4.06
2015-04-22,黄河                          ,利津                          ,9.02,710,*4.25
2015-04-23,黄河                          ,唐乃亥                        ,2670.78,292,-
2015-04-23,黄河                          ,龙羊峡入库,-,290,-
2015-04-23,黄河                          ,龙羊峡蓄水量,2578.72,(172)亿,-
2015-04-23,黄河                          ,龙羊峡出库,-,658,-
2015-04-23,黄河                          ,刘家峡入库,-,734,-
2015-04-23,黄河                          ,刘家峡蓄水量,1734.04,(39.4)亿,-
2015-04-23,黄河                          ,刘家峡出库,-,900,-
2015-04-23,黄河                          ,兰州                          ,1511.62,1170,-
2015-04-23,黄河                          ,下河沿                        ,1230.3,1170,-
2015-04-23,黄河                          ,石嘴山                        ,1085.25,454,-
2015-04-23,黄河                          ,巴彦高勒                      ,1049.69,273,-
2015-04-23,黄河                          ,三湖河口                      ,1016.49,300,-
2015-04-23,黄河                          ,包头                          ,1001.78,298,-
2015-04-23,黄河                          ,头道拐                        ,986.12,280,-
2015-04-23,黄河                          ,万家寨蓄水量,974.43,(3.08)亿,-
2015-04-23,黄河                          ,万家寨上出库,-,9,-
2015-04-23,黄河                          ,万家寨下                      ,897.28,9,-
2015-04-23,黄河                          ,府谷                          ,805.57,135,-
2015-04-23,黄河                          ,吴堡                          ,635.71,350,-
2015-04-23,黄河                          ,龙门                          ,380.09,510,-
2015-04-23,汾河                          ,河津                          ,371.58,45.4,-
2015-04-23,北洛河                        ,状头                          ,361.75,18.9,-
2015-04-23,泾河                          ,张家山                        ,421.2,46.8,-
2015-04-23,渭河                          ,咸阳                          ,381.65,317,-
2015-04-23,渭河                          ,华县                          ,335.88,421,-
2015-04-23,黄河                          ,潼关                          ,326.1,1230,-
2015-04-23,黄河                          ,史家滩蓄水量,317.74,(4.86)亿,-
2015-04-23,黄河                          ,三门峡                        ,274.23,910,-
2015-04-23,黄河                          ,小浪底上蓄水量,262.76,(66.4)亿,-
2015-04-23,黄河                          ,小浪底                        ,134.19,1110,*299
2015-04-23,伊河                          ,东湾                          ,-,-,-
2015-04-23,伊河                          ,陆浑坝上蓄水量,313.77,(4.52)亿,-
2015-04-23,伊河                          ,陆浑坝上出库,-,-,-
2015-04-23,伊河                          ,龙门镇                        ,147.41,7.90,-
2015-04-23,洛河                          ,卢氏                          ,-,-,-
2015-04-23,洛河                          ,故县水库蓄水量,523.84,(4.80)亿,-
2015-04-23,洛河                          ,故县水库出库,-,-,-
2015-04-23,洛河                          ,长水（二）                    ,378.54,31,-
2015-04-23,洛河                          ,白马寺                        ,113.79,99.4,-
2015-04-23,伊洛河                        ,黑石关                        ,108.53,86,-
2015-04-23,丹河                          ,山路坪                        ,-,-,-
2015-04-23,沁河                          ,五龙口                        ,-,-,-
2015-04-23,沁河                          ,武陟                          ,98.74,5.30,-
2015-04-23,黄河                          ,花园口                        ,89.03,1200,*1.27
2015-04-23,黄河                          ,夹河滩                        ,72.18,1160,*2
2015-04-23,黄河                          ,高村                          ,58.65,1030,*3.84
2015-04-23,黄河                          ,孙口                          ,43.47,1030,*3.70
2015-04-23,大汶河                        ,戴村坝,-,-,-
2015-04-23,东平湖                        ,东平湖老湖蓄水量,40.6,(2.08)亿,-
2015-04-23,大汶河                        ,出湖闸,-,-,-
2015-04-23,黄河                          ,艾山                          ,36.61,950,*3.23
2015-04-23,黄河                          ,泺口                          ,25.44,885,*4.06
2015-04-23,黄河                          ,利津                          ,9.02,722,*4.25
2015-04-24,黄河                          ,唐乃亥                        ,2670.79,295,-
2015-04-24,黄河                          ,龙羊峡入库,-,279,-
2015-04-24,黄河                          ,龙羊峡蓄水量,2578.62,(172)亿,-
2015-04-24,黄河                          ,龙羊峡出库,-,677,-
2015-04-24,黄河                          ,刘家峡入库,-,875,-
2015-04-24,黄河                          ,刘家峡蓄水量,1733.94,(39.5)亿,-
2015-04-24,黄河                          ,刘家峡出库,-,936,-
2015-04-24,黄河                          ,兰州                          ,1511.33,940,-
2015-04-24,黄河                          ,下河沿                        ,1229.98,958,-
2015-04-24,黄河                          ,石嘴山                        ,1085.24,448,-
2015-04-24,黄河                          ,巴彦高勒                      ,1049.65,260,-
2015-04-24,黄河                          ,三湖河口                      ,1016.46,284,-
2015-04-24,黄河                          ,包头                          ,1001.75,289,-
2015-04-24,黄河                          ,头道拐                        ,986.09,270,-
2015-04-24,黄河                          ,万家寨蓄水量,974.6,(3.12)亿,-
2015-04-24,黄河                          ,万家寨上出库,-,9,-
2015-04-24,黄河                          ,万家寨下                      ,897.29,9,-
2015-04-24,黄河                          ,府谷                          ,805.44,106,-
2015-04-24,黄河                          ,吴堡                          ,635.3,195,-
2015-04-24,黄河                          ,龙门                          ,380.1,515,-
2015-04-24,汾河                          ,河津                          ,371.44,38.4,-
2015-04-24,北洛河                        ,状头                          ,361.72,16.6,-
2015-04-24,泾河                          ,张家山                        ,421.5,75.2,-
2015-04-24,渭河                          ,咸阳                          ,381.42,246,-
2015-04-24,渭河                          ,华县                          ,335.9,430,-
2015-04-24,黄河                          ,潼关                          ,325.9,950,-
2015-04-24,黄河                          ,史家滩蓄水量,317.85,(4.95)亿,-
2015-04-24,黄河                          ,三门峡                        ,274.21,897,-
2015-04-24,黄河                          ,小浪底上蓄水量,262.76,(66.4)亿,-
2015-04-24,黄河                          ,小浪底                        ,134.08,991,*299
2015-04-24,伊河                          ,东湾                          ,-,-,-
2015-04-24,伊河                          ,陆浑坝上蓄水量,313.86,(4.54)亿,-
2015-04-24,伊河                          ,陆浑坝上出库,-,-,-
2015-04-24,伊河                          ,龙门镇                        ,147.38,5.80,-
2015-04-24,洛河                          ,卢氏                          ,-,-,-
2015-04-24,洛河                          ,故县水库蓄水量,523.64,(4.77)亿,-
2015-04-24,洛河                          ,故县水库出库,-,-,-
2015-04-24,洛河                          ,长水（二）                    ,378.54,31,-
2015-04-24,洛河                          ,白马寺                        ,113.79,94.5,-
2015-04-24,伊洛河                        ,黑石关                        ,108.43,81.2,-
2015-04-24,丹河                          ,山路坪                        ,-,-,-
2015-04-24,沁河                          ,五龙口                        ,-,-,-
2015-04-24,沁河                          ,武陟                          ,98.74,5.30,-
2015-04-24,黄河                          ,花园口                        ,89.01,1130,*1.27
2015-04-24,黄河                          ,夹河滩                        ,72.1,1060,*2
2015-04-24,黄河                          ,高村                          ,58.66,1040,*3.84
2015-04-24,黄河                          ,孙口                          ,43.5,1050,*3.70
2015-04-24,大汶河                        ,戴村坝,-,-,-
2015-04-24,东平湖                        ,东平湖老湖蓄水量,40.61,(2.09)亿,-
2015-04-24,大汶河                        ,出湖闸,-,-,-
2015-04-24,黄河                          ,艾山                          ,36.62,955,*3.23
2015-04-24,黄河                          ,泺口                          ,25.46,898,*4.06
2015-04-24,黄河                          ,利津                          ,9,700,*4.25
2015-04-25,黄河                          ,唐乃亥                        ,2670.74,282,-
2015-04-25,黄河                          ,龙羊峡入库,-,320,-
2015-04-25,黄河                          ,龙羊峡蓄水量,2578.51,(171)亿,-
2015-04-25,黄河                          ,龙羊峡出库,-,654,-
2015-04-25,黄河                          ,刘家峡入库,-,778,-
2015-04-25,黄河                          ,刘家峡蓄水量,1733.85,(39.2)亿,-
2015-04-25,黄河                          ,刘家峡出库,-,913,-
2015-04-25,黄河                          ,兰州                          ,1511.88,1370,-
2015-04-25,黄河                          ,下河沿                        ,1230.11,1040,-
2015-04-25,黄河                          ,石嘴山                        ,1085.64,790,-
2015-04-25,黄河                          ,巴彦高勒                      ,1049.65,260,-
2015-04-25,黄河                          ,三湖河口                      ,1016.46,284,-
2015-04-25,黄河                          ,包头                          ,1001.72,280,-
2015-04-25,黄河                          ,头道拐                        ,986.11,268,-
2015-04-25,黄河                          ,万家寨蓄水量,974.65,(3.13)亿,-
2015-04-25,黄河                          ,万家寨上出库,-,273,-
2015-04-25,黄河                          ,万家寨下                      ,898.43,273,-
2015-04-25,黄河                          ,府谷                          ,805.67,131,-
2015-04-25,黄河                          ,吴堡                          ,635.23,151,-
2015-04-25,黄河                          ,龙门                          ,379.47,310,-
2015-04-25,汾河                          ,河津                          ,371.4,36.5,-
2015-04-25,北洛河                        ,状头                          ,361.63,11,-
2015-04-25,泾河                          ,张家山                        ,421.21,47.5,-
2015-04-25,渭河                          ,咸阳                          ,381.15,171,-
2015-04-25,渭河                          ,华县                          ,335.56,337,-
2015-04-25,黄河                          ,潼关                          ,325.89,935,-
2015-04-25,黄河                          ,史家滩蓄水量,317.82,(4.93)亿,-
2015-04-25,黄河                          ,三门峡                        ,274.13,852,-
2015-04-25,黄河                          ,小浪底上蓄水量,262.67,(66.2)亿,-
2015-04-25,黄河                          ,小浪底                        ,133.79,706,*299
2015-04-25,伊河                          ,东湾                          ,-,-,-
2015-04-25,伊河                          ,陆浑坝上蓄水量,313.9,(4.56)亿,-
2015-04-25,伊河                          ,陆浑坝上出库,-,-,-
2015-04-25,伊河                          ,龙门镇                        ,147.38,5.80,-
2015-04-25,洛河                          ,卢氏                          ,-,-,-
2015-04-25,洛河                          ,故县水库蓄水量,523.45,(4.74)亿,-
2015-04-25,洛河                          ,故县水库出库,-,-,-
2015-04-25,洛河                          ,长水（二）                    ,378.54,31,-
2015-04-25,洛河                          ,白马寺                        ,113.79,87,-
2015-04-25,伊洛河                        ,黑石关                        ,108.67,93,-
2015-04-25,丹河                          ,山路坪                        ,-,-,-
2015-04-25,沁河                          ,五龙口                        ,141.32,14,-
2015-04-25,沁河                          ,武陟                          ,98.74,5.30,-
2015-04-25,黄河                          ,花园口                        ,89.03,1150,*1.27
2015-04-25,黄河                          ,夹河滩                        ,72.1,1060,*2
2015-04-25,黄河                          ,高村                          ,58.66,1040,*3.84
2015-04-25,黄河                          ,孙口                          ,43.49,1040,*3.70
2015-04-25,大汶河                        ,戴村坝,-,-,-
2015-04-25,东平湖                        ,东平湖老湖蓄水量,40.62,(2.10)亿,-
2015-04-25,大汶河                        ,出湖闸,-,-,-
2015-04-25,黄河                          ,艾山                          ,36.59,813,*3.23
2015-04-25,黄河                          ,泺口                          ,25.52,938,*4.06
2015-04-25,黄河                          ,利津                          ,9.04,740,*4.25
2015-04-26,黄河                          ,唐乃亥                        ,2670.76,288,-
2015-04-26,黄河                          ,龙羊峡入库,-,289,-
2015-04-26,黄河                          ,龙羊峡蓄水量,2578.42,(171)亿,-
2015-04-26,黄河                          ,龙羊峡出库,-,660,-
