2009-01-01,河名,站名,水位,流量,含沙量
2009-02-16,大汶河                        ,出湖闸,-,-,-
2009-02-16,黄河                          ,艾山                          ,36.77,420,-
2009-02-16,黄河                          ,泺口                          ,24.28,155,-
2009-02-16,黄河                          ,利津                          ,8.09,90,-
2009-02-17,黄河                          ,唐乃亥                        ,2670.68,243,-
2009-02-17,黄河                          ,龙羊峡入库,-,236,-
2009-02-17,黄河                          ,龙羊峡蓄水量,2575.61,(162)亿,-
2009-02-17,黄河                          ,龙羊峡出库,-,487,-
2009-02-17,黄河                          ,刘家峡入库,-,589,-
2009-02-17,黄河                          ,刘家峡蓄水量,1729.42,(33.4)亿,-
2009-02-17,黄河                          ,刘家峡出库,-,295,-
2009-02-17,黄河                          ,兰州                          ,1510.55,369,-
2009-02-17,黄河                          ,下河沿                        ,1228.88,384,-
2009-02-17,黄河                          ,石嘴山                        ,1085.1,410,-
2009-02-17,黄河                          ,巴彦高勒                      ,1052.73,680,-
2009-02-17,黄河                          ,三湖河口                      ,1019.01,680,-
2009-02-17,黄河                          ,包头                          ,-,-,-
2009-02-17,黄河                          ,头道拐                        ,988.08,382,-
2009-02-17,黄河                          ,万家寨蓄水量,970.94,(3.27)亿,-
2009-02-17,黄河                          ,万家寨上出库,-,715,-
2009-02-17,黄河                          ,万家寨下                      ,896.9,715,-
2009-02-17,黄河                          ,府谷                          ,809.24,592,-
2009-02-17,黄河                          ,吴堡                          ,636.99,505,-
2009-02-17,黄河                          ,龙门                          ,382.33,430,-
2009-02-17,汾河                          ,河津                          ,370.28,4.30,-
2009-02-17,北洛河                        ,状头                          ,361.6,9.58,-
2009-02-17,泾河                          ,张家山                        ,420.6,9.77,-
2009-02-17,渭河                          ,咸阳                          ,381.03,14.7,-
2009-02-17,渭河                          ,华县                          ,334.75,40,-
2009-02-17,黄河                          ,潼关                          ,325.91,650,-
2009-02-17,黄河                          ,史家滩蓄水量,317.31,(3.91)亿,-
2009-02-17,黄河                          ,三门峡                        ,273.05,347,*7.25
2009-02-17,黄河                          ,小浪底上蓄水量,239.5,(31.1)亿,-
2009-02-17,黄河                          ,小浪底                        ,132.93,413,*89.3
2009-02-17,伊河                          ,东湾                          ,-,-,-
2009-02-17,伊河                          ,陆浑坝上蓄水量,304.83,(2.20)亿,-
2009-02-17,伊河                          ,陆浑坝上出库,-,-,-
2009-02-17,伊河                          ,龙门镇                        ,147.22,0.302,-
2009-02-17,洛河                          ,卢氏                          ,-,-,-
2009-02-17,洛河                          ,故县水库蓄水量,523.49,(4.75)亿,-
2009-02-17,洛河                          ,故县水库出库,-,-,-
2009-02-17,洛河                          ,长水（二）                    ,378.78,40.3,-
2009-02-17,洛河                          ,白马寺                        ,114.07,7.35,-
2009-02-17,伊洛河                        ,黑石关                        ,103.03,11.4,-
2009-02-17,丹河                          ,山路坪                        ,-,-,-
2009-02-17,沁河                          ,五龙口                        ,-,-,-
2009-02-17,沁河                          ,武陟                          ,99.89,1.40,-
2009-02-17,黄河                          ,花园口                        ,89.44,930,*73.1
2009-02-17,黄河                          ,夹河滩                        ,73.06,790,*9.65
2009-02-17,黄河                          ,高村                          ,58.63,760,-
2009-02-17,黄河                          ,孙口                          ,43.76,558,-
2009-02-17,大汶河                        ,戴村坝,-,-,-
2009-02-17,东平湖                        ,东平湖老湖蓄水量,42.07,(3.93)亿,-
2009-02-17,大汶河                        ,出湖闸,-,-,-
2009-02-17,黄河                          ,艾山                          ,36.78,380,-
2009-02-17,黄河                          ,泺口                          ,24.74,176,-
2009-02-17,黄河                          ,利津                          ,8.05,87.5,-
2009-02-18,黄河                          ,唐乃亥                        ,2670.68,243,-
2009-02-18,黄河                          ,龙羊峡入库,-,238,-
2009-02-18,黄河                          ,龙羊峡蓄水量,2575.53,(162)亿,-
2009-02-18,黄河                          ,龙羊峡出库,-,525,-
2009-02-18,黄河                          ,刘家峡入库,-,703,-
2009-02-18,黄河                          ,刘家峡蓄水量,1729.7,(33.8)亿,-
2009-02-18,黄河                          ,刘家峡出库,-,288,-
2009-02-18,黄河                          ,兰州                          ,1510.53,361,-
2009-02-18,黄河                          ,下河沿                        ,1228.85,373,-
2009-02-18,黄河                          ,石嘴山                        ,1085.08,400,-
2009-02-18,黄河                          ,巴彦高勒                      ,1052.65,650,-
2009-02-18,黄河                          ,三湖河口                      ,1019.04,700,-
2009-02-18,黄河                          ,包头                          ,-,-,-
2009-02-18,黄河                          ,头道拐                        ,988.05,375,-
2009-02-18,黄河                          ,万家寨蓄水量,970.16,(3.11)亿,-
2009-02-18,黄河                          ,万家寨上出库,-,704,-
2009-02-18,黄河                          ,万家寨下                      ,896.88,704,-
2009-02-18,黄河                          ,府谷                          ,809.48,695,-
2009-02-18,黄河                          ,吴堡                          ,636.94,475,-
2009-02-18,黄河                          ,龙门                          ,382.39,500,-
2009-02-18,汾河                          ,河津                          ,370.24,3.70,-
2009-02-18,北洛河                        ,状头                          ,361.71,15.8,-
2009-02-18,泾河                          ,张家山                        ,420.31,1.34,-
2009-02-18,渭河                          ,咸阳                          ,381.01,12.1,-
2009-02-18,渭河                          ,华县                          ,334.76,40.4,-
2009-02-18,黄河                          ,潼关                          ,325.92,520,-
2009-02-18,黄河                          ,史家滩蓄水量,317.51,(4.06)亿,-
2009-02-18,黄河                          ,三门峡                        ,273.77,655,*7.25
2009-02-18,黄河                          ,小浪底上蓄水量,239.16,(30.6)亿,-
2009-02-18,黄河                          ,小浪底                        ,133.78,932,*89.3
2009-02-18,伊河                          ,东湾                          ,-,-,-
2009-02-18,伊河                          ,陆浑坝上蓄水量,304.78,(2.19)亿,-
2009-02-18,伊河                          ,陆浑坝上出库,-,-,-
2009-02-18,伊河                          ,龙门镇                        ,147.22,0.302,-
2009-02-18,洛河                          ,卢氏                          ,-,-,-
2009-02-18,洛河                          ,故县水库蓄水量,523.35,(4.73)亿,-
2009-02-18,洛河                          ,故县水库出库,-,-,-
2009-02-18,洛河                          ,长水（二）                    ,378.68,31.5,-
2009-02-18,洛河                          ,白马寺                        ,114.08,7.92,-
2009-02-18,伊洛河                        ,黑石关                        ,103.04,11.6,-
2009-02-18,丹河                          ,山路坪                        ,-,-,-
2009-02-18,沁河                          ,五龙口                        ,-,-,-
2009-02-18,沁河                          ,武陟                          ,99.89,1.40,-
2009-02-18,黄河                          ,花园口                        ,89.52,980,*73.1
2009-02-18,黄河                          ,夹河滩                        ,73.11,845,*9.65
2009-02-18,黄河                          ,高村                          ,58.67,790,-
2009-02-18,黄河                          ,孙口                          ,43.81,582,-
2009-02-18,大汶河                        ,戴村坝,-,-,-
2009-02-18,东平湖                        ,东平湖老湖蓄水量,42.07,(3.93)亿,-
2009-02-18,大汶河                        ,出湖闸,-,-,-
2009-02-18,黄河                          ,艾山                          ,36.86,445,-
2009-02-18,黄河                          ,泺口                          ,24.83,226,-
2009-02-18,黄河                          ,利津                          ,8.09,90,-
2009-02-19,黄河                          ,唐乃亥                        ,2670.65,232,-
2009-02-19,黄河                          ,龙羊峡入库,-,241,-
2009-02-19,黄河                          ,龙羊峡蓄水量,2575.44,(162)亿,-
2009-02-19,黄河                          ,龙羊峡出库,-,564,-
2009-02-19,黄河                          ,刘家峡入库,-,671,-
2009-02-19,黄河                          ,刘家峡蓄水量,1729.94,(34.1)亿,-
2009-02-19,黄河                          ,刘家峡出库,-,315,-
2009-02-19,黄河                          ,兰州                          ,1510.54,365,-
2009-02-19,黄河                          ,下河沿                        ,1228.89,387,-
2009-02-19,黄河                          ,石嘴山                        ,1084.97,340,-
2009-02-19,黄河                          ,巴彦高勒                      ,1052.54,590,-
2009-02-19,黄河                          ,三湖河口                      ,1019.07,715,-
2009-02-19,黄河                          ,包头                          ,-,-,-
2009-02-19,黄河                          ,头道拐                        ,988.04,374,-
2009-02-19,黄河                          ,万家寨蓄水量,970.04,(3.09)亿,-
2009-02-19,黄河                          ,万家寨上出库,-,430,-
2009-02-19,黄河                          ,万家寨下                      ,896.32,430,-
2009-02-19,黄河                          ,府谷                          ,809.04,510,-
2009-02-19,黄河                          ,吴堡                          ,637.03,529,-
2009-02-19,黄河                          ,龙门                          ,382.3,460,-
2009-02-19,汾河                          ,河津                          ,370.23,3.50,-
2009-02-19,北洛河                        ,状头                          ,361.72,16.4,-
2009-02-19,泾河                          ,张家山                        ,420.31,1.34,-
2009-02-19,渭河                          ,咸阳                          ,381.02,13.2,-
2009-02-19,渭河                          ,华县                          ,334.77,40.8,-
2009-02-19,黄河                          ,潼关                          ,325.91,650,-
2009-02-19,黄河                          ,史家滩蓄水量,317.74,(4.24)亿,-
2009-02-19,黄河                          ,三门峡                        ,273.32,448,*7.25
2009-02-19,黄河                          ,小浪底上蓄水量,238.8,(30.1)亿,-
2009-02-19,黄河                          ,小浪底                        ,134.24,1390,*89.3
2009-02-19,伊河                          ,东湾                          ,-,-,-
2009-02-19,伊河                          ,陆浑坝上蓄水量,304.73,(2.18)亿,-
2009-02-19,伊河                          ,陆浑坝上出库,-,-,-
2009-02-19,伊河                          ,龙门镇                        ,147.22,0.302,-
2009-02-19,洛河                          ,卢氏                          ,-,-,-
2009-02-19,洛河                          ,故县水库蓄水量,523.29,(4.72)亿,-
2009-02-19,洛河                          ,故县水库出库,-,-,-
2009-02-19,洛河                          ,长水（二）                    ,378.68,31.5,-
2009-02-19,洛河                          ,白马寺                        ,114.31,21.9,-
2009-02-19,伊洛河                        ,黑石关                        ,103.09,14.3,-
2009-02-19,丹河                          ,山路坪                        ,-,-,-
2009-02-19,沁河                          ,五龙口                        ,-,-,-
2009-02-19,沁河                          ,武陟                          ,99.89,1.40,-
2009-02-19,黄河                          ,花园口                        ,89.56,1020,*73.1
2009-02-19,黄河                          ,夹河滩                        ,73.09,825,*9.65
2009-02-19,黄河                          ,高村                          ,58.78,825,-
2009-02-19,黄河                          ,孙口                          ,44.09,720,-
2009-02-19,大汶河                        ,戴村坝,-,-,-
2009-02-19,东平湖                        ,东平湖老湖蓄水量,42.07,(3.93)亿,-
2009-02-19,大汶河                        ,出湖闸,-,-,-
2009-02-19,黄河                          ,艾山                          ,36.66,350,-
2009-02-19,黄河                          ,泺口                          ,24.79,222,-
2009-02-19,黄河                          ,利津                          ,8.13,92.9,-
2009-02-20,黄河                          ,唐乃亥                        ,2670.63,225,-
2009-02-20,黄河                          ,龙羊峡入库,-,216,-
2009-02-20,黄河                          ,龙羊峡蓄水量,2575.35,(161)亿,-
2009-02-20,黄河                          ,龙羊峡出库,-,539,-
2009-02-20,黄河                          ,刘家峡入库,-,720,-
2009-02-20,黄河                          ,刘家峡蓄水量,1730.23,(34.5)亿,-
2009-02-20,黄河                          ,刘家峡出库,-,289,-
2009-02-20,黄河                          ,兰州                          ,1510.81,479,-
2009-02-20,黄河                          ,下河沿                        ,1228.82,364,-
2009-02-20,黄河                          ,石嘴山                        ,1085.08,400,-
2009-02-20,黄河                          ,巴彦高勒                      ,1052.46,555,-
2009-02-20,黄河                          ,三湖河口                      ,1019.1,735,-
2009-02-20,黄河                          ,包头                          ,-,-,-
2009-02-20,黄河                          ,头道拐                        ,988.04,348,-
2009-02-20,黄河                          ,万家寨蓄水量,969.69,(3.03)亿,-
2009-02-20,黄河                          ,万家寨上出库,-,455,-
2009-02-20,黄河                          ,万家寨下                      ,896.38,455,-
2009-02-20,黄河                          ,府谷                          ,809.3,612,-
2009-02-20,黄河                          ,吴堡                          ,636.85,423,-
2009-02-20,黄河                          ,龙门                          ,382.72,690,-
2009-02-20,汾河                          ,河津                          ,370.28,4.30,-
2009-02-20,北洛河                        ,状头                          ,361.62,10.7,-
2009-02-20,泾河                          ,张家山                        ,420.31,1.34,-
2009-02-20,渭河                          ,咸阳                          ,381.02,13.2,-
2009-02-20,渭河                          ,华县                          ,334.77,40.8,-
2009-02-20,黄河                          ,潼关                          ,325.89,620,-
2009-02-20,黄河                          ,史家滩蓄水量,317.87,(4.35)亿,-
2009-02-20,黄河                          ,三门峡                        ,273.28,431,*7.25
2009-02-20,黄河                          ,小浪底上蓄水量,238.59,(29.8)亿,-
2009-02-20,黄河                          ,小浪底                        ,133.01,452,*89.3
2009-02-20,伊河                          ,东湾                          ,-,-,-
2009-02-20,伊河                          ,陆浑坝上蓄水量,304.67,(2.16)亿,-
2009-02-20,伊河                          ,陆浑坝上出库,-,-,-
2009-02-20,伊河                          ,龙门镇                        ,147.22,0.302,-
2009-02-20,洛河                          ,卢氏                          ,-,-,-
2009-02-20,洛河                          ,故县水库蓄水量,523.27,(4.72)亿,-
2009-02-20,洛河                          ,故县水库出库,-,-,-
2009-02-20,洛河                          ,长水（二）                    ,378.44,15.8,-
2009-02-20,洛河                          ,白马寺                        ,114.4,27.5,-
2009-02-20,伊洛河                        ,黑石关                        ,103.09,14.3,-
2009-02-20,丹河                          ,山路坪                        ,-,-,-
2009-02-20,沁河                          ,五龙口                        ,-,-,-
2009-02-20,沁河                          ,武陟                          ,99.89,1.40,-
2009-02-20,黄河                          ,花园口                        ,89.62,1060,*73.1
2009-02-20,黄河                          ,夹河滩                        ,73.09,825,*9.65
2009-02-20,黄河                          ,高村                          ,58.82,855,-
2009-02-20,黄河                          ,孙口                          ,43.99,660,-
2009-02-20,大汶河                        ,戴村坝,-,-,-
2009-02-20,东平湖                        ,东平湖老湖蓄水量,42.06,(3.91)亿,-
2009-02-20,大汶河                        ,出湖闸,-,-,-
2009-02-20,黄河                          ,艾山                          ,37.12,675,-
2009-02-20,黄河                          ,泺口                          ,24.83,226,-
2009-02-20,黄河                          ,利津                          ,8.16,94.5,-
2009-02-21,黄河                          ,唐乃亥                        ,2670.67,239,-
2009-02-21,黄河                          ,龙羊峡入库,-,141,-
2009-02-21,黄河                          ,龙羊峡蓄水量,2575.23,(161)亿,-
2009-02-21,黄河                          ,龙羊峡出库,-,608,-
2009-02-21,黄河                          ,刘家峡入库,-,706,-
2009-02-21,黄河                          ,刘家峡蓄水量,1730.51,(34.8)亿,-
2009-02-21,黄河                          ,刘家峡出库,-,286,-
2009-02-21,黄河                          ,兰州                          ,1510.49,346,-
2009-02-21,黄河                          ,下河沿                        ,1228.87,380,-
2009-02-21,黄河                          ,石嘴山                        ,1085.07,395,-
2009-02-21,黄河                          ,巴彦高勒                      ,1052.41,541,-
2009-02-21,黄河                          ,三湖河口                      ,1019.12,750,-
2009-02-21,黄河                          ,包头                          ,-,-,-
2009-02-21,黄河                          ,头道拐                        ,988.04,348,-
2009-02-21,黄河                          ,万家寨蓄水量,969.46,(2.98)亿,-
2009-02-21,黄河                          ,万家寨上出库,-,648,-
2009-02-21,黄河                          ,万家寨下                      ,896.78,648,-
2009-02-21,黄河                          ,府谷                          ,809.01,500,-
2009-02-21,黄河                          ,吴堡                          ,636.83,412,-
2009-02-21,黄河                          ,龙门                          ,382.46,512,-
2009-02-21,汾河                          ,河津                          ,370.31,4.80,-
2009-02-21,北洛河                        ,状头                          ,361.64,11.7,-
2009-02-21,泾河                          ,张家山                        ,420.31,1.34,-
2009-02-21,渭河                          ,咸阳                          ,381.04,15.8,-
2009-02-21,渭河                          ,华县                          ,334.75,40,-
2009-02-21,黄河                          ,潼关                          ,326.1,750,-
2009-02-21,黄河                          ,史家滩蓄水量,317.8,(4.29)亿,-
2009-02-21,黄河                          ,三门峡                        ,273.62,580,*7.25
2009-02-21,黄河                          ,小浪底上蓄水量,238.34,(29.4)亿,-
2009-02-21,黄河                          ,小浪底                        ,134.11,1240,*89.3
2009-02-21,伊河                          ,东湾                          ,-,-,-
2009-02-21,伊河                          ,陆浑坝上蓄水量,304.63,(2.15)亿,-
2009-02-21,伊河                          ,陆浑坝上出库,-,-,-
2009-02-21,伊河                          ,龙门镇                        ,147.22,0.302,-
2009-02-21,洛河                          ,卢氏                          ,-,-,-
2009-02-21,洛河                          ,故县水库蓄水量,523.31,(4.72)亿,-
2009-02-21,洛河                          ,故县水库出库,-,-,-
2009-02-21,洛河                          ,长水（二）                    ,377.94,0.450,-
2009-02-21,洛河                          ,白马寺                        ,114.44,30,-
2009-02-21,伊洛河                        ,黑石关                        ,103.17,19.2,-
2009-02-21,丹河                          ,山路坪                        ,-,-,-
2009-02-21,沁河                          ,五龙口                        ,-,-,-
2009-02-21,沁河                          ,武陟                          ,99.89,1.40,-
2009-02-21,黄河                          ,花园口                        ,89.61,1030,*73.1
2009-02-21,黄河                          ,夹河滩                        ,73.11,960,*9.65
2009-02-21,黄河                          ,高村                          ,58.83,861,-
2009-02-21,黄河                          ,孙口                          ,44.02,680,-
2009-02-21,大汶河                        ,戴村坝,-,-,-
2009-02-21,东平湖                        ,东平湖老湖蓄水量,42.06,(3.91)亿,-
2009-02-21,大汶河                        ,出湖闸,-,-,-
2009-02-21,黄河                          ,艾山                          ,37.07,595,-
2009-02-21,黄河                          ,泺口                          ,25.25,286,-
2009-02-21,黄河                          ,利津                          ,8.11,95.5,-
2009-02-22,黄河                          ,唐乃亥                        ,2670.64,229,-
2009-02-22,黄河                          ,龙羊峡入库,-,210,-
2009-02-22,黄河                          ,龙羊峡蓄水量,2575.13,(161)亿,-
2009-02-22,黄河                          ,龙羊峡出库,-,533,-
2009-02-22,黄河                          ,刘家峡入库,-,691,-
2009-02-22,黄河                          ,刘家峡蓄水量,1730.76,(35.2)亿,-
2009-02-22,黄河                          ,刘家峡出库,-,315,-
2009-02-22,黄河                          ,兰州                          ,1510.52,358,-
2009-02-22,黄河                          ,下河沿                        ,1228.86,377,-
2009-02-22,黄河                          ,石嘴山                        ,1085.08,408,-
2009-02-22,黄河                          ,巴彦高勒                      ,1052.32,510,-
2009-02-22,黄河                          ,三湖河口                      ,1019.13,755,-
2009-02-22,黄河                          ,包头                          ,-,-,-
2009-02-22,黄河                          ,头道拐                        ,988.04,348,-
2009-02-22,黄河                          ,万家寨蓄水量,969.48,(2.99)亿,-
2009-02-22,黄河                          ,万家寨上出库,-,517,-
2009-02-22,黄河                          ,万家寨下                      ,896.52,517,-
2009-02-22,黄河                          ,府谷                          ,809.16,555,-
2009-02-22,黄河                          ,吴堡                          ,636.91,458,-
2009-02-22,黄河                          ,龙门                          ,382.26,390,-
2009-02-22,汾河                          ,河津                          ,370.33,5.20,-
2009-02-22,北洛河                        ,状头                          ,361.57,8.01,-
2009-02-22,泾河                          ,张家山                        ,420.31,1.34,-
2009-02-22,渭河                          ,咸阳                          ,381.03,14.7,-
2009-02-22,渭河                          ,华县                          ,334.75,40,-
2009-02-22,黄河                          ,潼关                          ,326.19,815,-
2009-02-22,黄河                          ,史家滩蓄水量,317.98,(4.43)亿,-
2009-02-22,黄河                          ,三门峡                        ,274,778,*7.25
2009-02-22,黄河                          ,小浪底上蓄水量,238.16,(29.1)亿,-
2009-02-22,黄河                          ,小浪底                        ,134.57,1780,*89.3
2009-02-22,伊河                          ,东湾                          ,-,-,-
2009-02-22,伊河                          ,陆浑坝上蓄水量,304.63,(2.15)亿,-
2009-02-22,伊河                          ,陆浑坝上出库,-,-,-
2009-02-22,伊河                          ,龙门镇                        ,147.22,0.302,-
2009-02-22,洛河                          ,卢氏                          ,-,-,-
2009-02-22,洛河                          ,故县水库蓄水量,523.33,(4.73)亿,-
2009-02-22,洛河                          ,故县水库出库,-,-,-
2009-02-22,洛河                          ,长水（二）                    ,377.94,0.450,-
2009-02-22,洛河                          ,白马寺                        ,114.1,9.09,-
2009-02-22,伊洛河                        ,黑石关                        ,103.14,17.2,-
2009-02-22,丹河                          ,山路坪                        ,-,-,-
2009-02-22,沁河                          ,五龙口                        ,-,-,-
2009-02-22,沁河                          ,武陟                          ,99.89,1.40,-
2009-02-22,黄河                          ,花园口                        ,89.52,970,*73.1
2009-02-22,黄河                          ,夹河滩                        ,73.05,880,*9.65
2009-02-22,黄河                          ,高村                          ,58.74,795,-
2009-02-22,黄河                          ,孙口                          ,44.01,679,-
2009-02-22,大汶河                        ,戴村坝,-,-,-
2009-02-22,东平湖                        ,东平湖老湖蓄水量,42.06,(3.91)亿,-
2009-02-22,大汶河                        ,出湖闸,-,-,-
2009-02-22,黄河                          ,艾山                          ,36.98,530,-
2009-02-22,黄河                          ,泺口                          ,25.29,302,-
2009-02-22,黄河                          ,利津                          ,8.12,96.5,-
2009-02-23,黄河                          ,唐乃亥                        ,2670.68,243,-
2009-02-23,黄河                          ,龙羊峡入库,-,254,-
2009-02-23,黄河                          ,龙羊峡蓄水量,2575.04,(160)亿,-
2009-02-23,黄河                          ,龙羊峡出库,-,577,-
2009-02-23,黄河                          ,刘家峡入库,-,722,-
2009-02-23,黄河                          ,刘家峡蓄水量,1731.03,(35.5)亿,-
2009-02-23,黄河                          ,刘家峡出库,-,316,-
2009-02-23,黄河                          ,兰州                          ,1510.49,346,-
2009-02-23,黄河                          ,下河沿                        ,1228.93,401,-
2009-02-23,黄河                          ,石嘴山                        ,1085.09,412,-
2009-02-23,黄河                          ,巴彦高勒                      ,1052.28,425,-
2009-02-23,黄河                          ,三湖河口                      ,1019.14,735,-
2009-02-23,黄河                          ,包头                          ,-,-,-
2009-02-23,黄河                          ,头道拐                        ,988.05,350,-
2009-02-23,黄河                          ,万家寨蓄水量,968.73,(2.85)亿,-
2009-02-23,黄河                          ,万家寨上出库,-,560,-
2009-02-23,黄河                          ,万家寨下                      ,896.61,560,-
2009-02-23,黄河                          ,府谷                          ,809.07,517,-
2009-02-23,黄河                          ,吴堡                          ,636.9,452,-
2009-02-23,黄河                          ,龙门                          ,382.47,520,-
2009-02-23,汾河                          ,河津                          ,370.25,3.80,-
2009-02-23,北洛河                        ,状头                          ,361.55,7.02,-
2009-02-23,泾河                          ,张家山                        ,420.31,1.34,-
2009-02-23,渭河                          ,咸阳                          ,381.02,13.2,-
2009-02-23,渭河                          ,华县                          ,334.76,40.4,-
2009-02-23,黄河                          ,潼关                          ,325.82,550,-
2009-02-23,黄河                          ,史家滩蓄水量,317.68,(4.19)亿,-
2009-02-23,黄河                          ,三门峡                        ,274.02,790,*7.25
2009-02-23,黄河                          ,小浪底上蓄水量,238.02,(28.9)亿,-
2009-02-23,黄河                          ,小浪底                        ,133.69,863,*89.3
2009-02-23,伊河                          ,东湾                          ,-,-,-
2009-02-23,伊河                          ,陆浑坝上蓄水量,304.63,(2.15)亿,-
2009-02-23,伊河                          ,陆浑坝上出库,-,-,-
2009-02-23,伊河                          ,龙门镇                        ,147.22,0.302,-
2009-02-23,洛河                          ,卢氏                          ,-,-,-
2009-02-23,洛河                          ,故县水库蓄水量,523.31,(4.72)亿,-
2009-02-23,洛河                          ,故县水库出库,-,-,-
2009-02-23,洛河                          ,长水（二）                    ,377.96,0.550,-
2009-02-23,洛河                          ,白马寺                        ,114.11,9.69,-
2009-02-23,伊洛河                        ,黑石关                        ,103.1,11.2,-
2009-02-23,丹河                          ,山路坪                        ,-,-,-
2009-02-23,沁河                          ,五龙口                        ,-,-,-
2009-02-23,沁河                          ,武陟                          ,99.89,1.40,-
2009-02-23,黄河                          ,花园口                        ,89.55,980,*73.1
2009-02-23,黄河                          ,夹河滩                        ,72.96,810,*9.65
2009-02-23,黄河                          ,高村                          ,58.7,765,-
2009-02-23,黄河                          ,孙口                          ,43.99,670,-
2009-02-23,大汶河                        ,戴村坝,-,-,-
2009-02-23,东平湖                        ,东平湖老湖蓄水量,42.05,(3.90)亿,-
2009-02-23,大汶河                        ,出湖闸,-,-,-
2009-02-23,黄河                          ,艾山                          ,37.04,485,-
2009-02-23,黄河                          ,泺口                          ,25.29,302,-
2009-02-23,黄河                          ,利津                          ,8.17,100,-
2009-02-24,黄河                          ,唐乃亥                        ,2670.67,239,-
2009-02-24,黄河                          ,龙羊峡入库,-,285,-
2009-02-24,黄河                          ,龙羊峡蓄水量,2574.95,(160)亿,-
2009-02-24,黄河                          ,龙羊峡出库,-,608,-
2009-02-24,黄河                          ,刘家峡入库,-,717,-
2009-02-24,黄河                          ,刘家峡蓄水量,1731.2,(35.7)亿,-
2009-02-24,黄河                          ,刘家峡出库,-,296,-
2009-02-24,黄河                          ,兰州                          ,1510.45,331,-
2009-02-24,黄河                          ,下河沿                        ,1228.84,370,-
2009-02-24,黄河                          ,石嘴山                        ,1085.11,420,-
2009-02-24,黄河                          ,巴彦高勒                      ,1052.29,428,-
2009-02-24,黄河                          ,三湖河口                      ,1019.13,732,-
2009-02-24,黄河                          ,包头                          ,-,-,-
2009-02-24,黄河                          ,头道拐                        ,988.08,425,-
2009-02-24,黄河                          ,万家寨蓄水量,968.49,(2.81)亿,-
2009-02-24,黄河                          ,万家寨上出库,-,481,-
2009-02-24,黄河                          ,万家寨下                      ,896.44,481,-
2009-02-24,黄河                          ,府谷                          ,809.24,585,-
2009-02-24,黄河                          ,吴堡                          ,636.87,435,-
2009-02-24,黄河                          ,龙门                          ,382.38,462,-
2009-02-24,汾河                          ,河津                          ,370.25,3.80,-
2009-02-24,北洛河                        ,状头                          ,361.62,10.7,-
2009-02-24,泾河                          ,张家山                        ,420.31,1.34,-
2009-02-24,渭河                          ,咸阳                          ,381.02,13.2,-
2009-02-24,渭河                          ,华县                          ,334.72,38.2,-
2009-02-24,黄河                          ,潼关                          ,325.87,518,-
2009-02-24,黄河                          ,史家滩蓄水量,317.64,(4.15)亿,-
2009-02-24,黄河                          ,三门峡                        ,273.66,600,*7.25
2009-02-24,黄河                          ,小浪底上蓄水量,237.9,(28.7)亿,-
2009-02-24,黄河                          ,小浪底                        ,133.64,827,*89.3
2009-02-24,伊河                          ,东湾                          ,-,-,-
2009-02-24,伊河                          ,陆浑坝上蓄水量,304.64,(2.16)亿,-
2009-02-24,伊河                          ,陆浑坝上出库,-,-,-
2009-02-24,伊河                          ,龙门镇                        ,147.22,0.302,-
2009-02-24,洛河                          ,卢氏                          ,-,-,-
2009-02-24,洛河                          ,故县水库蓄水量,523.31,(4.72)亿,-
2009-02-24,洛河                          ,故县水库出库,-,-,-
2009-02-24,洛河                          ,长水（二）                    ,377.96,0.550,-
2009-02-24,洛河                          ,白马寺                        ,114.07,7.34,-
2009-02-24,伊洛河                        ,黑石关                        ,103.05,9.10,-
2009-02-24,丹河                          ,山路坪                        ,-,-,-
2009-02-24,沁河                          ,五龙口                        ,-,-,-
2009-02-24,沁河                          ,武陟                          ,99.89,1.40,-
2009-02-24,黄河                          ,花园口                        ,89.53,980,*73.1
2009-02-24,黄河                          ,夹河滩                        ,73.03,855,*9.65
2009-02-24,黄河                          ,高村                          ,58.73,788,-
2009-02-24,黄河                          ,孙口                          ,43.92,635,-
2009-02-24,大汶河                        ,戴村坝,-,-,-
2009-02-24,东平湖                        ,东平湖老湖蓄水量,42.06,(3.91)亿,-
2009-02-24,大汶河                        ,出湖闸,-,-,-
2009-02-24,黄河                          ,艾山                          ,36.9,380,-
2009-02-24,黄河                          ,泺口                          ,25.11,276,-
2009-02-24,黄河                          ,利津                          ,8.2,103,-
2009-02-25,黄河                          ,唐乃亥                        ,2670.68,243,-
2009-02-25,黄河                          ,龙羊峡入库,-,198,-
2009-02-25,黄河                          ,龙羊峡蓄水量,2574.72,(159)亿,-
2009-02-25,黄河                          ,龙羊峡出库,-,832,-
2009-02-25,黄河                          ,刘家峡入库,-,546,-
2009-02-25,黄河                          ,刘家峡蓄水量,1731.43,(36)亿,-
2009-02-25,黄河                          ,刘家峡出库,-,306,-
2009-02-25,黄河                          ,兰州                          ,1510.49,346,-
2009-02-25,黄河                          ,下河沿                        ,1228.84,370,-
2009-02-25,黄河                          ,石嘴山                        ,1085.09,412,-
2009-02-25,黄河                          ,巴彦高勒                      ,1052.23,415,-
2009-02-25,黄河                          ,三湖河口                      ,1019.1,720,-
2009-02-25,黄河                          ,包头                          ,-,-,-
2009-02-25,黄河                          ,头道拐                        ,988.12,450,-
2009-02-25,黄河                          ,万家寨蓄水量,967.65,(2.66)亿,-
2009-02-25,黄河                          ,万家寨上出库,-,278,-
