时间,水位,流量,WPTN,警戒水位,OBHTZ,OBHTZTM,比警戒,HIS,ADDVCD,市,ATCUNIT,BGFRYM,主流,基本站,DRNA,DSTRVM,DTMEL,基准面,DTPR,ESSTYM,FRGRD,支流,LGTD,LOCALITY,LTTD,MODITIME,PHCD,河名,STAZT,STBK,站点编号,站点位置,站名,站点类型,USFL,HN_NUM
2023-04-28T06:45:33.000Z,75.59,-,,-,-,,-,NaN,430223,株洲水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201310,5,湘江,113.425167,湖南水文,27.0945,2023-04-14T05:11:03.000Z,SLZQ,洣水,,,611H1570,株洲市攸县上云桥镇沙陵陂桥,沙陵陂桥,ZZ,1,1
2023-04-28T08:00:00.000Z,24.95,-,6,-,-,,-,NaN,430682,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,长江,113.346111,湖南水文,29.643611,2023-04-14T05:12:24.000Z,YXH,鸭栏河,,,615H0602,岳阳市临湘市江南镇鸭栏村,洋溪湖,ZZ,1,6
2023-04-28T08:00:00.000Z,274.45,-,,-,-,,-,NaN,430726,常德,水文,201310,长江,中小河流,591,130.0,,假定,0.0,201401,3,澧水,110.676694,湖南水文,30.008944,2023-04-14T05:12:00.000Z,SH,渫水,,,614E2330,常德市石门县壶瓶山镇双合村,双合,ZQ,1,4
2023-04-28T08:00:00.000Z,292.20,-,6,-,-,,-,NaN,430527,邵阳,水文,,长江,基本站,1920,105.0,,黄海,,201601,1,沅水,110.15,湖南水文,26.583333,2023-04-14T05:12:03.000Z,SN,巫水,,1,61307150,邵阳市绥宁县长铺镇林海路,绥宁,ZQ,1,3
2023-04-28T08:00:00.000Z,76.57,-,4,-,-,,-,NaN,431321,娄底,水文,201310,长江,洪水易发,684,,,假定,0.0,201009,2,湘江,112.194722,湖南水文,27.469167,2023-04-14T05:11:30.000Z,YF,侧水,,,61113950,娄底市双峰县永丰街道犁头村,永丰,ZZ,1,1
2023-04-28T04:00:00.000Z,51.66,-,5,-,-,,-,NaN,430725,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,沅水,111.195333,湖南水文,28.856194,2023-04-14T05:10:21.000Z,XRX,仙人溪,,,613H2207,常德市桃源县夷望溪镇双合村,仙人溪,ZZ,1,3
2023-04-28T08:00:00.000Z,99.65,-,,-,-,,-,NaN,360322,宜春水文局,,201501,长江,江西水文,240,,,,,201501,5,湘江,113.9664,江西水文,27.7164,2019-10-29T10:09:06.000Z,CS,萍水,,0,61136300,江西省萍乡市上栗县赤山镇周江村,赤山,ZZ,1,1
2023-04-28T08:00:00.000Z,30.64,-,,-,-,,-,NaN,430702,常德,水文,201811,长江,防汛站,-,,,,,201811,4,沅水,111.6108,湖南水文,28.9961,2023-04-14T05:10:57.000Z,DZ,沅水,,,613F2009,常德市武陵区丹洲乡太平村10组,丹洲,ZZ,1,3
2023-04-28T08:00:00.000Z,42.67,-,6,-,-,,-,NaN,430724,常德水利(山洪),山洪,,长江,山洪预警,-,,,,,201501,5,澧水,111.652583,湖南水文,29.596917,2023-04-14T05:12:38.000Z,GSY,澧水,,,614H0808,常德市临澧县停弦渡张公庙大桥上游,关山垸,ZZ,1,4
2023-04-28T08:00:00.000Z,28.77,-,,-,-,,-,NaN,430121,长沙水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201209,5,湘江,113.067,湖南水文,28.297,2023-04-14T05:11:44.000Z,STZ,捞刀河,,,611H1836,长沙市长沙县安沙镇,水塘垸,ZZ,1,1
2023-04-28T08:00:00.000Z,31.39,-,6,-,-,,-,NaN,430407,衡阳水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201310,5,湘江,112.547306,湖南水文,26.980806,2023-04-14T05:12:08.000Z,SXH,杉旭河,,,611H1012,衡阳市石鼓区角山乡三星村,三星河,ZZ,1,1
2023-04-28T08:00:00.000Z,34.19,-,6,-,-,,-,NaN,430723,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,洞庭湖,111.855833,湖南水文,29.696694,2023-04-14T05:10:21.000Z,ZZXHQ,涔水,,,615H1002,常德市澧县涔澹蓄洪区合同铺村,涔澹蓄洪区,ZZ,1,5
2023-04-28T08:00:00.000Z,127.07,47.8,4,-,-,,-,NaN,431102,永州,水文,,长江,中小河流,723,28.0,,黄海,,201605,3,湘江,111.373265,湖南水文,26.141401,2023-04-14T05:11:34.000Z,ZS,石期河,,,611E0270,永州市零陵区珠山镇东湘桥村,珠山,ZQ,1,1
2023-04-28T08:00:00.000Z,391.07,-,4,-,-,,-,NaN,433123,湘西,水文,,长江,中小河流,97,,,85基准,,201601,3,沅水,109.458611,湖南水文,27.885,2023-04-14T05:11:56.000Z,HS,白泥江,,,613E0900,湘西州凤凰县新场乡合水村,合水,ZQ,1,3
2023-04-28T08:00:00.000Z,29.00,-,4,-,-,,-,NaN,430681,岳阳,水文,201310,长江,中小河流,4643,26.0,,吴淞,,201305,3,洞庭湖,113.081944,湖南水文,28.818333,2023-04-14T05:10:29.000Z,ZL,汨罗江,,0,615E9990,岳阳市汨罗市归义镇龙舟社区,汨罗,ZZ,1,5
2023-04-28T08:00:00.000Z,204.05,-,,-,-,,-,NaN,431022,郴州水利(山洪),山洪,201301,珠江,山洪预警,-,,,黄海,,201105,5,北江,112.816742,湖南水文,25.325222,2023-04-14T05:10:27.000Z,YXQ,武江,,,810G0360,郴州市宜章县梅田镇遇仙桥村,遇仙桥,ZZ,1,8
2023-04-28T08:00:00.000Z,27.50,-,,-,-,,-,NaN,430921,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,洞庭湖,112.70415,湖南水文,29.105021,2023-04-14T05:11:33.000Z,DDKZDP,大通湖,,,615F1411,益阳市南县,大东口闸(内),ZZ,1,5
2023-04-27T23:00:00.000Z,167.24,-,6,-,-,,-,NaN,431381,娄底水利,水利,,长江,中型,16260,,,85基准,,200805,2,资水,111.433806,湖南水文,27.67925,2023-04-14T05:12:28.000Z,LST,资水,,,612K1801,娄底市冷水江市冷水江街道,浪石滩,RR,1,2
2023-04-28T07:49:05.000Z,122.66,-,,-,-,,-,NaN,431081,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,85基准,,201209,5,湘江,113.265526,湖南水文,26.078063,2023-04-14T05:11:12.000Z,ZS,程江,,,611H0963,郴州市资兴市蓼江镇蓼市村,蓼市,ZZ,1,1
2023-04-28T06:00:00.000Z,30.88,-,6,-,40.57,1996-07-18T16:00:00.000Z,-,-9.69,430703,洞庭湖分中心,,195501,长江,长江委水文,-,,-1.874,85基准,,195406,1,洞庭湖,111.85,长江委水文,29.016667,2022-04-06T07:33:37.000Z,NBT,沅水,,,61506500,常德市鼎城区牛鼻滩镇水月村,牛鼻滩,ZZ,1,5
2023-04-28T08:00:00.000Z,99.91,-,6,-,-,,-,NaN,433122,湘西水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201105,5,沅水,110.213611,湖南水文,28.215,2023-04-14T05:12:34.000Z,BS,沅水,,,613G0170,湘西州泸溪县白沙镇所在流域,白沙,ZZ,1,3
2023-04-28T00:00:00.000Z,78.99,-,6,-,-,,-,NaN,430923,益阳水利,水利,,长江,中型,-,,,黄海,,200803,2,资水,111.3436,湖南水文,28.40278,2023-04-14T05:10:52.000Z,ZXK,资水,,,612K1212,益阳市安化县田庄乡,株溪口,RR,1,2
2023-04-28T08:00:00.000Z,27.33,-,6,-,-,,-,NaN,430681,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,113.105833,湖南水文,28.829167,2023-04-14T05:11:58.000Z,LJZ,罗水,,,615H0503,岳阳市汨罗市红花乡红花村,罗江垸,ZZ,1,5
2023-04-28T07:00:00.000Z,30.79,-,6,-,-,,-,NaN,430722,常德水利(山洪),山洪,,长江,山洪预警,-,2.0,,假定,,201201,5,洞庭湖,111.97725,湖南水文,29.002,2023-04-14T05:10:47.000Z,LDJSZ,沅水尾闾,,,615H0902,常德市汉寿县罐头嘴镇龙打吉村,龙打吉水闸,ZZ,1,5
2023-04-28T08:00:00.000Z,60.66,17.6,6,-,-,,-,NaN,430181,长沙,水文,,长江,中小河流,400,91.0,,85基准,,201501,3,湘江,113.431389,湖南水文,28.343056,2023-04-14T05:11:58.000Z,SS,捞刀河,,,611E2830,长沙市浏阳市沙市镇,沙市,ZQ,1,1
2023-04-28T08:00:00.000Z,158.31,-,4,-,-,,-,NaN,431226,怀化水利(山洪),山洪,202107,长江,山洪预警,-,,,黄海,,202106,5,沅水,109.764722,湖南水文,27.776389,2023-04-14T05:10:34.000Z,ljb,辰水,,,613H1418,怀化市麻阳县隆家堡乡卫生院,隆家堡,ZZ,1,3
2023-04-28T08:00:00.000Z,377.73,-,,-,-,,-,NaN,431022,郴州水利(山洪),山洪,201301,长江,山洪预警,-,,,,,201105,5,湘江,113.27808,湖南水文,25.63091,2023-04-14T05:10:54.000Z,CCS,长策水,,,611G7505,郴州市宜章县瑶岗仙镇羊坦村,长策(水),ZZ,1,1
2023-04-28T07:55:00.000Z,25.73,-,6,-,-,,-,NaN,430621,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,其它,,201209,5,洞庭湖,112.968056,湖南水文,29.073056,2023-04-14T05:11:46.000Z,ZZWH,洞庭湖,,,615H0100,岳阳市岳阳县中洲乡中洲垸六门闸,中洲(外湖),ZZ,1,5
2023-04-28T08:00:00.000Z,64.97,-,4,-,-,,-,NaN,431321,娄底水利(山洪),山洪,,长江,山洪预警,-,,,其它,,202103,5,湘江,112.288889,湖南水文,27.612778,2023-04-14T05:11:38.000Z,GH,侧水河,,,611H2302,娄底市双峰县杏子铺镇江口村,桂花,ZZ,1,1
2023-04-28T08:00:00.000Z,31.56,-,6,-,-,,-,NaN,430781,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201312,5,洞庭湖,111.9495,湖南水文,29.282306,2023-04-14T05:12:15.000Z,XMLH,西毛里湖,,,615H1309,常德市津市市药山镇三新垸村,西毛里湖,ZZ,1,5
2023-04-28T08:00:00.000Z,241.35,-,5,-,-,,-,NaN,430923,益阳,水文,,长江,中小河流,131,35.0,,85基准,,201607,3,资水,110.851111,湖南水文,28.299167,2023-04-14T05:11:36.000Z,LBX,洋溪,,,612E2390,益阳市安化县奎溪镇新龙村,六步溪,ZQ,1,2
2023-04-28T08:00:00.000Z,86.27,15.9,6,-,93.32,2007-08-20T16:00:00.000Z,-,-7.05,430225,株洲,水文,,长江,基本站,814,13.0,110.484,冻结(黄海),,195901,1,湘江,113.736778,湖南水文,26.485361,2023-04-14T05:11:07.000Z,YL,河漠水,,1,61110900,株洲市炎陵县霞阳镇蔬菜村,炎陵,ZQ,1,1
2023-04-28T08:00:00.000Z,38.17,5.62,6,-,-,,-,NaN,430182,长沙,水文,,长江,中小河流,310,20.0,,85基准,,201401,3,湘江,112.716667,湖南水文,28.0,2023-04-14T05:12:24.000Z,JH,靳江河,,0,611E2730,长沙市宁乡市道林镇,金花,ZQ,1,1
2023-04-28T08:00:00.000Z,2.14,3.3,6,-,5.63,2014-06-18T16:00:00.000Z,-,-3.49,431221,怀化,水文,,长江,基本站,72,37.5,195.284,冻结(黄海),,198001,1,沅水,110.166667,湖南水文,27.7,2023-04-14T05:12:13.000Z,HQ,龙门河,,0,61310900,怀化市中方县花桥镇花桥村,花桥,ZQ,1,3
2023-04-28T08:00:00.000Z,374.52,-,6,-,-,,-,NaN,431127,永州水利(山洪),山洪,201301,长江,山洪预警,4,1.8,,黄海,,201301,5,湘江,112.1525,湖南水文,25.266944,2023-04-14T05:11:53.000Z,SCHD,舜水,,,611H0361,永州市蓝山县所城镇所城村,所城河道,ZZ,1,1
2023-04-28T05:00:00.000Z,63.73,-,4,-,-,,-,NaN,430725,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,沅水,111.374556,湖南水文,29.130556,2023-04-14T05:11:30.000Z,BYH,白洋河,,,613H2214,常德市桃源县漆河镇长寿街居委会,白洋河,ZZ,1,3
2023-04-28T08:00:00.000Z,84.79,-,,-,-,,-,NaN,360302,宜春水文局,,201209,长江,江西水文,432,,-1.65,假定,,201209,1,湘江,113.839111,江西水文,27.617611,2019-10-29T10:08:58.000Z,PX,萍水,,0,61136350,江西省萍乡市安源区丹江街道,萍乡,ZZ,1,1
2023-04-28T08:00:00.000Z,8.04,-,,-,-,,-,NaN,431022,郴州水利(山洪),山洪,201301,珠江,山洪预警,-,,,黄海,,201105,5,北江,112.870808,湖南水文,25.177272,2023-04-14T05:12:25.000Z,SJT,乐水,,,810G0480,郴州市宜章县一六镇石街头村,石街头,ZZ,1,8
2023-04-28T08:00:00.000Z,37.14,-,6,-,-,,-,NaN,430723,常德,水文,201905,长江,防汛站,-,,,其它,,201905,4,澧水,111.748056,湖南水文,29.625833,2023-04-14T05:12:28.000Z,LJZ,澧水,,,614F0600,常德市澧县澧阳街道群山社区,兰江闸,ZZ,1,4
2023-04-28T08:00:00.000Z,75.64,59.3,6,-,85.87,1980-08-01T16:00:00.000Z,-,-10.23,430726,常德,水文,200401,长江,基本站,3000,15.0,-2.005,吴淞(黄海),,195205,1,澧水,111.233333,湖南水文,29.666667,2023-04-14T05:12:36.000Z,ZSE,渫水,,,61402400,常德市石门县皂市镇居委会,皂市(二),ZQ,1,4
2023-04-28T08:00:00.000Z,44.98,-,,-,50.7,2020-06-06T16:00:00.000Z,-,-5.72,431129,永州,水文,195904,长江,基本站,612,24.0,187.284,冻结(黄海),,195901,1,湘江,111.533333,湖南水文,25.033333,2023-04-14T05:11:52.000Z,DLP,萌渚水,,0,61104000,永州市江华县大路铺镇老村村,大路铺,ZQ,1,1
2023-04-28T00:00:00.000Z,138.99,-,,-,-,,-,NaN,431221,怀化水利,水利,,长江,大型,-,,,黄海,,200812,2,沅水,110.2924,湖南水文,27.58558,2023-04-14T05:10:57.000Z,TW,沅水,,,613K0912,怀化市中方县铜湾镇,铜湾,RR,1,3
2023-04-28T08:00:00.000Z,78.02,18,,-,-,,-,NaN,430626,岳阳,水文,,长江,中小河流,321,4.0,,黄海,,201412,3,洞庭湖,113.716667,湖南水文,28.633333,2023-04-14T05:12:30.000Z,SS,钟洞,,,615E2120,岳阳市平江县三市镇,三市,ZQ,1,5
2023-04-28T08:00:00.000Z,160.81,-,6,-,-,,-,NaN,431123,永州水利(山洪),山洪,201201,长江,山洪预警,18,1.4,,85基准,,201105,5,湘江,111.710278,湖南水文,25.742222,2023-04-14T05:12:04.000Z,JC,湘江,,,611G0790,永州市双牌县江村镇五里村,江村,ZZ,1,1
2023-04-28T08:00:00.000Z,31.01,-,5,-,-,,-,NaN,430703,常德,水文,,长江,防汛站,-,,,黄海,,202101,4,洞庭湖,111.685622,湖南水文,28.959867,2023-04-14T05:12:22.000Z,JSH,枉水,,,615F0710,常德市鼎城区善卷垸建设碈,建设碈,ZZ,1,5
2023-04-28T08:00:00.000Z,26.85,-,6,-,-,,-,NaN,430611,岳阳水文,水文,202007,长江,防汛站,-,,,,,202007,4,洞庭湖,113.0105,湖南水文,29.2307,2023-04-14T05:10:04.000Z,HH,濠河,,,615F0053,岳阳市君山区君山垸柳林洲街道办事处濠河(内湖),濠河,ZZ,1,5
2023-04-28T08:00:00.000Z,85.29,-,6,-,-,,-,NaN,430407,衡阳水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201310,5,湘江,112.575889,湖南水文,27.006611,2023-04-14T05:11:38.000Z,YB,三板桥,,,611H1015,衡阳市石鼓区角山乡银杯村,银杯,ZZ,1,1
2023-04-28T07:50:47.000Z,39.89,-,,-,-,,-,NaN,430212,株洲水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201304,5,湘江,113.147361,湖南水文,27.553889,2023-04-14T05:12:02.000Z,ZLSZ,昭陵港,,,611H1503,株洲市渌口区洲坪乡昭陵村,昭陵水闸,ZZ,1,1
2023-04-28T08:00:00.000Z,369.67,-,6,-,-,,-,NaN,430822,张家界,水文,201310,长江,中小河流,352,,,假定,,201305,3,澧水,109.853611,湖南水文,29.557722,2023-04-14T05:11:24.000Z,JS,澧水,135.0,0,614E1200,张家界市桑植县河口乡河口村,街上,ZZ,1,4
2023-04-28T08:00:00.000Z,29.50,-,5,-,-,,-,NaN,430722,常德,水文,201806,长江,防汛站-内湖,-,,,,,201805,4,洞庭湖,112.213335,湖南水文,29.064405,2023-04-14T05:11:20.000Z,ZJHPSZ,西湖内河,,,615F0903,常德市汉寿县,赵家河排水闸(内),ZZ,1,5
2023-04-28T08:00:00.000Z,43.31,-,5,-,-,,-,NaN,430424,衡阳水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201209,5,湘江,112.941194,湖南水文,27.318611,2023-04-14T05:11:44.000Z,SWHD,湘江,,,611H1251,衡阳市衡东县石湾镇石坝村,石湾河堤,ZZ,1,1
2023-04-28T07:47:00.000Z,30.04,-,6,-,-,,-,NaN,430722,常德水利(山洪),山洪,,长江,山洪预警,-,1.0,,假定,,201212,5,洞庭湖,111.996722,湖南水文,28.926111,2023-04-14T05:11:40.000Z,CBHSZ,城北河,,,615H0907,常德市汉寿县龙阳镇城北水闸,城北河水闸,ZZ,1,5
2023-04-28T08:00:00.000Z,176.03,-,4,-,-,,-,NaN,431381,娄底水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201101,5,资水,111.461972,湖南水文,27.645,2023-04-14T05:12:03.000Z,LB,资水,,,612G0400,娄底市冷水江市沙塘湾街道办事处炉埠村,炉埠,ZZ,1,2
2023-04-28T00:00:00.000Z,76.80,-,5,-,-,,-,NaN,431121,永州水利,水利,,长江,大型,-,100.0,,黄海,,200901,2,湘江,111.845,湖南水文,26.566944,2023-04-14T05:12:04.000Z,ZX,湘江,,,611K0071,永州市祁阳县原种场,浯溪,RR,1,1
2023-04-28T08:00:00.000Z,197.17,-,6,-,-,,-,NaN,433122,湘西水利(山洪),山洪,,长江,山洪预警,-,,,85基准,,201105,5,沅水,110.046389,湖南水文,28.347222,2023-04-14T05:11:49.000Z,LJT,剥落溪,,,613G1765,湘西州泸溪县梁家潭乡政府旁,梁家潭,ZZ,1,3
2023-04-28T08:00:00.000Z,30.42,-,5,-,-,,-,NaN,430703,常德,水文,201806,长江,防汛站-内湖,-,,,,,201805,4,洞庭湖,111.813086,湖南水文,29.072244,2023-04-14T05:11:52.000Z,LMKXHZ,马家吉河,,,615F0703,常德市鼎城区,拦马口泄洪闸(外),ZZ,1,5
2023-04-28T07:42:00.000Z,158.15,7.3,,-,-,,-,NaN,431122,永州,水文,201310,长江,中小河流,602,21.0,,黄海,0.0,201501,3,湘江,111.231295,湖南水文,26.330117,2023-04-14T05:10:06.000Z,DY,紫溪,,0,611E0240,永州市东安县紫溪市镇大源村,大源,ZZ,1,1
2023-04-28T00:00:00.000Z,54.32,-,4,-,-,,-,NaN,430726,常德水利,水利,,长江,中型,15260,,,吴淞,,199104,2,澧水,111.338667,湖南水文,29.581806,2023-04-14T05:11:47.000Z,SJK,澧水,,,61400850,常德市石门县二都乡,三江口,RR,1,4
2023-04-28T08:00:00.000Z,119.25,272.5,,-,-,,-,NaN,431122,永州,水文,201310,长江,洪水易发,6858,665.0,,黄海,0.0,200506,2,湘江,111.284634,湖南水文,26.293754,2023-04-14T05:12:34.000Z,LBT,湘江,,0,61100750,永州市东安县紫溪镇绿埠头村,绿埠头,ZZ,1,1
2023-04-28T08:00:00.000Z,27.64,-,4,-,-,,-,NaN,430623,岳阳水利(山洪),山洪,,长江,山洪预警,-,,,,,201911,5,洞庭湖,112.51698,湖南水文,29.388934,2023-04-14T05:11:01.000Z,NSHZX,藕池河东支,,,615H0218,岳阳市华容县北景港镇,牛氏湖闸西牛闸,ZZ,1,5
2023-04-28T08:00:00.000Z,4.00,-,6,-,-,,-,NaN,430225,株洲水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201304,5,湘江,113.884722,湖南水文,26.354444,2023-04-14T05:12:29.000Z,CYX,策源河,,,611H1651,株洲市炎陵县策源乡竹园村,策源乡,ZZ,1,1
2023-04-28T08:00:00.000Z,153.92,-,6,-,173.28,1996-07-19T16:00:00.000Z,-,-19.36,430923,益阳,水文,,长江,基本站,20287,239.0,-2.255,吴淞(85基准),,194710,1,资水,111.1,湖南水文,28.05,2023-04-14T05:10:54.000Z,RX,资水,,0,61201000,益阳市安化县平口镇建平社区,润溪,ZZ,1,2
2023-04-28T03:00:00.000Z,108.35,-,5,-,-,,-,NaN,430381,湘潭,水文,,长江,中小河流,60,10.0,,假定,,201612,3,湘江,112.05,湖南水文,27.8,2023-04-14T05:10:09.000Z,HT,西阳江,,,611E2524,湘潭市湘乡市壶天镇洪丰村,壶天,ZQ,1,1
2023-04-28T00:00:00.000Z,37.15,-,5,-,-,,-,NaN,430703,常德,水文,201804,长江,防汛站,-,6.6,-1.907,吴淞(黄海),,201801,4,沅水,111.614248,湖南水文,29.094623,2023-04-14T05:12:24.000Z,GSZW,渐水,,2,613F2008,常德市鼎城区岗市村,岗市闸(外),ZZ,1,3
2023-04-28T08:00:00.000Z,29.58,-,4,-,-,,-,NaN,430721,常德分中心,,,长江,长江委水文,-,,,,,,4,西洞庭湖,112.05,长江委水文,29.516667,2019-10-29T10:09:23.000Z,ZZJE,松滋河（中支）,,,61505301,常德市安乡县安凝乡自治局村,自治局(二),ZZ,1,5
2023-04-28T08:00:00.000Z,518.38,40.31,,-,-,,-,NaN,522630,五凌电力,水利,,长江,五凌电力,-,,,,,,3,沅水,108.28,贵州水文,26.8,2019-10-25T07:32:47.000Z,LTW,沅水,,,WL000037,贵州省黔东南州台江县老屯乡,老屯(五),ZQ,1,3
2023-04-28T08:00:00.000Z,619.56,-,,-,-,,-,NaN,433130,湘西,水文,,长江,中小河流,187,,,85基准,,201606,3,沅水,109.412222,湖南水文,29.238333,2023-04-14T05:10:05.000Z,ZTZ,皮渡河,,,613E1850,湘西州龙山县召市镇召市社区,招头寨,ZQ,1,3
2023-04-28T08:00:00.000Z,50.85,45.638,4,-,-,,-,NaN,430182,长沙,水文,202201,长江,防汛站,-,,,,,202201,4,湘江,112.481944,湖南水文,28.189444,2023-04-14T05:12:02.000Z,BT,沩水,,,611F1959,长沙市宁乡市坝塘镇保安村,坝塘,ZQ,1,1
2023-04-28T08:00:00.000Z,27.01,-,,-,-,,-,NaN,430921,益阳,水文,201807,长江,防汛站-内湖共享,-,,,,,201807,4,洞庭湖,112.539557,湖南水文,29.262206,2023-04-14T05:11:34.000Z,XDP,洞庭湖,,,615F1461,益阳市南县,明山(内),ZZ,1,5
2023-04-28T08:00:00.000Z,62.32,-,6,-,-,,-,NaN,430422,衡阳水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201209,5,湘江,112.819028,湖南水文,26.6955,2023-04-14T05:12:25.000Z,XSBS,耒水,,,611H1153,衡阳市衡南县相市乡艳山村,相市补水,ZZ,1,1
2023-04-28T08:00:00.000Z,287.14,-,,-,-,,-,NaN,430822,张家界,水文,,长江,中小河流,470,6.7,,85基准,,201508,3,澧水,110.203611,湖南水文,29.42,2023-04-14T05:11:52.000Z,ZY,郁水,,,614E1450,张家界市桑植县澧源镇何家坪社区,澧源,ZQ,1,4
2023-04-29T08:00:00.000Z,45.44,154.8,6,46.5,50.63,2016-06-15T16:00:00.000Z,-1.06,-5.19,430321,湘潭,水文,197204,长江,基本站,1404,28.0,-1.714,冻结(黄海),,197201,1,湘江,112.783333,湖南水文,27.616667,2023-04-14T05:12:30.000Z,SBE,涓水,,0,61113100,湘潭市湘潭县射埠镇射埠村,射埠(二),ZQ,1,1
2023-04-29T08:00:00.000Z,209.35,130,4,210.5,212.68,2017-07-01T16:00:00.000Z,-1.15,-3.33,450325,桂林水文,桂林水文中心,200801,长江,,570,787.0,,85基准,,200801,2,湘江,110.67325,广西水文,25.615306,2020-03-10T08:33:24.000Z,xa,海洋河,,,61100150,广西桂林市兴安县兴安镇北街里4巷,兴安,ZQ,1,1
2023-04-29T08:00:00.000Z,186.81,91.1,,188.05,189.77,2019-07-12T16:00:00.000Z,-1.24,-2.96,431128,永州,水文,195904,长江,基本站,390,43.0,140.05,85黄海,,195901,1,湘江,112.2,湖南水文,25.9,2023-04-14T05:11:59.000Z,XT,新田河,,0,61106500,永州市新田县龙泉镇下欧家塘村,新田,ZZ,1,1
2023-04-29T08:00:00.000Z,269.17,30.3,,270.5,271.65,2007-06-06T16:00:00.000Z,-1.33,-2.48,431127,永州,水文,200401,长江,基本站,254,13.0,,黄海,,200401,1,湘江,112.183333,湖南水文,25.366667,2023-04-14T05:11:34.000Z,LS,舜水,,1,61106450,永州市蓝山县塔峰镇东村,蓝山,ZQ,1,1
2023-04-29T08:00:00.000Z,212.93,37.5,6,214.5,-,,-1.57,NaN,440281,韶关水情分中心,,,珠江,广东水文,-,,,,,,4,北江,112.9925,广东水文,25.145278,2019-10-29T10:09:31.000Z,ZZSX,辽思水,315.0,1,81002073,广东省韶关市乐昌市秀水镇,橼子树下,ZZ,1,8
2023-04-29T08:00:00.000Z,87.33,133.7,6,89,90.51,2007-08-20T16:00:00.000Z,-1.67,-3.18,431028,郴州,水文,,长江,基本站,1950,52.0,,黄海,,195101,1,湘江,113.261156,湖南水文,26.703698,2023-04-14T05:12:32.000Z,AR,永乐江,,0,61111800,郴州市安仁县永乐江镇滨江南岸,安仁,ZQ,1,1
2023-04-29T08:00:00.000Z,207.25,-,5,209,213.37,2017-07-02T08:50:00.000Z,-1.75,-6.12,430522,邵阳,水文,201310,长江,中小河流,14646,399.0,,假定,,201401,3,资水,111.46,湖南水文,27.319972,2023-04-14T05:11:36.000Z,XS,资水,,,612E0400,邵阳市新邵县酿溪镇资江一桥下,新邵,ZZ,1,2
2023-04-29T08:00:00.000Z,183.55,138,5,185.3,189.42,1961-08-26T16:00:00.000Z,-1.75,-5.87,431081,郴州,水文,,长江,基本站,4659,271.0,-52.518,冻结(黄海),,194201,1,湘江,113.258304,湖南水文,25.939258,2023-04-14T05:11:42.000Z,DJ,耒水,,0,61108100,郴州市资兴市东江街道沿江路,东江,ZQ,1,1
2023-04-29T08:00:00.000Z,246.25,247,4,248,248.89,1983-06-21T10:36:00.000Z,-1.75,-2.64,450327,桂林水文,桂林水文中心,196101,长江,,954,,,85基准,,196101,1,湘江,111.135,广西水文,25.474,2020-03-10T08:33:24.000Z,gy,灌江,,,61102700,广西桂林市灌阳县灌阳镇卿家村,灌阳,ZQ,0,1
2023-04-29T08:00:00.000Z,719.28,22,6,721.1,723,2010-06-19T16:00:00.000Z,-1.82,-3.72,431027,郴州,水文,,长江,基本站,384,424.0,,黄海,,195901,1,湘江,113.914002,湖南水文,25.980992,2023-04-14T05:12:33.000Z,ZQS,沤江,,1,61107700,郴州市桂东县寨前镇寨前街23号,寨前(三),ZQ,1,1
2023-04-29T08:00:00.000Z,603.13,955,,605,610.49,2000-06-07T16:00:00.000Z,-1.87,-7.36,522635,黔东南水文,贵州水文,195401,长江,贵州水文,2154,910.0,,黄海,,195303,1,沅水,107.8023,贵州水文,26.51783,2019-10-29T10:10:08.000Z,XSE,马尾河,180.0,1,61303300,贵州省黔东南麻江县下司镇桃花村,下司(二),ZQ,1,3
2023-04-29T08:00:00.000Z,94.62,-,6,96.5,101.73,2007-08-21T16:00:00.000Z,-1.88,-7.11,431023,郴州,水文,,长江,基本站,6980,201.0,2.247,冻结(黄海),,194201,1,湘江,113.120528,湖南水文,26.123944,2023-04-14T05:10:54.000Z,YXE,耒水,,1,61108200,郴州市永兴县便江街道滨河路,永兴(二),ZZ,1,1
