时间,水位,W,RWPTN,入库,出库,RSVRTP,HHRZ,HHRZTM,汛限水位,比讯限,ADDVCD站名,DRNA,FRGRD,HNNM,LGTD,LTTD,河流,站点编号,站点位置,站名,STTP,HN_NUM
2023-04-30T07:00:00.000Z,70.78,,5,-,-,1,-,,,-,430121,1.0,5,湘江,113.106,27.946,双溪港,611H1870,长沙市长沙县跳马镇山塘村,东湖冲水库,RR,1
2023-04-30T00:00:00.000Z,310.28,40.08,5,57.00,40.00,3,312.65,2004-07-19T16:00:00.000Z,,-,431229,4199.0,2,沅水,109.686389,26.5425,渠水,61304350,怀化市靖州苗族侗族自治县江东管委会,水酿塘,RR,3
2023-04-30T00:00:00.000Z,499.60,0.43,4,0.50,0.80,2,-,,,-,433130,82.0,2,沅水,109.480833,29.45925,兴隆街河,613K0708,湘西州龙山县新城街道,狮子头,RR,3
2023-04-30T00:00:00.000Z,405.50,0.31,6,0.01,-,2,-,,,-,431322,1.0,3,资水,111.408722,28.047194,油溪,612K1711,娄底市新化县圳上镇,龙冲里,RR,2
2023-04-30T00:00:00.000Z,122.50,0.452,5,0.10,-,2,-,,,-,430422,12.0,2,湘江,113.076944,26.778889,沙河,611K1152,衡阳市衡南县宝盖镇,三口桥,RR,1
2023-04-30T07:00:00.000Z,87.35,,,281.01,281.17,3,-,,,-,430923,,2,资水,111.3436,28.40278,资水,612K1212,益阳市安化县田庄乡,株溪口,RR,2
2023-04-30T00:00:00.000Z,322.70,0.282,4,0.02,0.04,2,-,,,-,430725,4.0,2,沅水,111.281389,29.387222,麻溪,613K2250,常德市桃源县热市镇,白鹤山,RR,3
2023-04-30T07:00:00.000Z,93.03,,,-,-,2,-,,,-,430121,2.0,5,湘江,113.316,28.499,金脱河,611H1845,长沙县高桥镇白石源村,白石源水库,RR,1
2023-04-30T00:00:00.000Z,84.60,0.63,5,0.01,-,2,-,,,-,430923,1.0,3,资水,111.888333,28.104444,沂溪,612K1223,益阳市安化县大福镇,桂岩山,RR,2
2023-04-30T00:00:00.000Z,730.10,3.25,6,4.00,5.60,2,-,,,-,430225,120.0,2,湘江,113.891639,26.248806,河漠水,611K1656,株洲市炎陵县下村乡,筷子篓,RR,1
2023-04-30T00:00:00.000Z,408.42,0.432,6,-,-,2,-,,,-,430528,5.0,3,资水,110.998667,26.878861,夫夷水,612K0715,邵阳市新宁县丰田乡,碧田,RR,2
2023-04-30T07:00:00.000Z,81.51,,,-,-,2,-,,,-,430121,0.0,5,湘江,113.35,28.186,湘阴港,611H1847,长沙市长沙县江背镇肖排村,金甲水库,RR,1
2023-04-30T00:00:00.000Z,631.54,171.26,4,0.12,0.12,2,-,,,-,433123,12.0,2,沅水,109.519722,28.151,泡水河,613K0201,湘西州凤凰县禾库镇,叭果咱,RR,3
2023-04-30T00:00:00.000Z,237.79,0.347,4,0.20,0.10,2,-,,,-,431124,3.0,2,湘江,111.729167,25.569444,湘江,611K0213,永州市道县白马渡镇,四清,RR,1
2023-04-30T07:25:00.000Z,94.09,,6,-,-,3,-,,,-,430181,,5,湘江,113.431,28.401,捞刀河,611H2029,长沙市浏阳市沙市镇,横山头水库,RR,1
2023-04-30T00:00:00.000Z,438.00,1.23,6,-,-,2,-,,,-,431127,5.0,2,湘江,112.230556,25.586389,蓝溪水,611K0352,永州市蓝山县楠市镇,红卫,RR,1
2023-04-30T00:00:00.000Z,386.50,0.27,4,-,-,2,-,,,-,430523,1.0,3,资水,111.638722,27.043806,槎江,612K0306,邵阳市邵阳县郦家坪镇,耗子岩,RR,2
2023-04-30T00:00:00.000Z,164.09,1.109,5,0.90,0.13,2,-,,,-,430412,10.0,3,湘江,112.698611,27.235833,龙阴港,611K1052,衡阳市南岳区南岳镇,兴隆,RR,1
2023-04-30T00:00:00.000Z,185.72,3.045,5,-,-,2,-,,,-,430482,12.0,2,湘江,112.21,26.292778,浯水,611K1422,衡阳市常宁市洋泉镇,野马,RR,1
2023-04-30T07:30:00.000Z,55.44,,6,-,-,1,-,,,-,430121,1.0,5,湘江,113.236,28.327,麻林河,611H1874,长沙县果园镇大河村,曾补塘水库,RR,1
2023-04-30T00:00:00.000Z,340.00,8.32,5,0.50,2.50,2,-,,,-,430821,110.0,2,澧水,110.747639,29.635444,人潮溪,614K0233,张家界市慈利县三合口乡,青年,RR,4
2023-04-30T00:00:00.000Z,271.50,1.83,6,0.02,0.02,2,-,,,-,433130,94.0,3,沅水,109.407833,28.947278,冷水溪,613K0712,湘西州龙山县贾市乡,冷水溪,RR,3
2023-04-30T00:00:00.000Z,514.50,0.23,6,0.10,0.10,2,-,,,-,430524,3.0,5,资水,111.020556,27.582778,大洋江,612K0411,邵阳市隆回县鸭田镇,梅树坳水库,RR,2
2023-04-30T00:00:00.000Z,118.00,0.9,6,-,-,2,-,,,-,431224,2.0,3,沅水,110.527667,27.735194,溆水,613K1215,怀化市溆浦县统溪河镇,合作,RR,3
2023-04-30T07:25:00.000Z,74.57,,6,-,-,1,-,,,-,430181,,5,湘江,113.45,28.33,捞刀河,611H2016,长沙市浏阳市沙市镇团农村,金凤水库,RR,1
2023-04-30T00:00:00.000Z,118.55,2.208,6,0.02,0.01,2,-,,,-,430922,6.0,2,资水,111.861639,28.454,大栗港,612K1123,益阳市桃江县大栗港镇,安宁,RR,2
2023-04-30T00:00:00.000Z,666.22,0.35,5,0.12,0.12,2,-,,,-,433126,4.0,2,沅水,109.895833,28.652778,古阳河,613K0504,湘西州古丈县双溪乡,泽新,RR,3
2023-04-30T00:00:00.000Z,72.82,40.61,5,533.00,498.00,3,-,,,-,430481,,2,湘江,112.8686,26.59419,耒水,611K1366,衡阳市耒阳市遥田镇,遥田,RR,1
2023-04-30T07:25:00.000Z,107.64,,,-,-,2,-,,,-,430121,1.0,5,湘江,113.2,28.546,麻林河,611H1862,长沙市长沙县福临镇开物村,西冲水库,RR,1
2023-04-30T00:00:00.000Z,255.50,0.55,4,-,-,2,-,,,-,431382,2.0,2,湘江,111.602056,27.593306,涟水,611K2459,娄底市涟源市三甲乡,财溪,RR,1
2023-04-30T07:35:00.000Z,91.34,,6,-,-,2,-,,,-,430181,,5,湘江,113.491111,28.211111,黄泥江,611H2008,长沙市浏阳市焦溪乡高升村,万丰山水库,RR,1
2023-04-30T00:00:00.000Z,117.00,0.28,4,0.30,0.10,2,-,,,-,431281,5.0,2,沅水,110.061417,27.277611,沅水,613K1908,怀化市洪江市太平乡,桐木坳,RR,3
2023-04-30T00:00:00.000Z,417.00,0.11,4,0.20,0.20,2,-,,,-,430524,10.0,5,资水,110.889444,27.506944,都水,612K0421,邵阳市隆回县司门前镇,苏婆溪水库,RR,2
2023-04-30T00:00:00.000Z,75.50,160.6,6,3300.00,3300.00,4,-,,,-,431121,,2,湘江,112.138333,26.495556,湘江,611K0072,永州市祁阳县黄泥塘镇,湘祁,RR,1
2023-04-30T00:00:00.000Z,175.50,0.34,4,0.10,0.11,2,-,,,-,431122,12.0,3,湘江,111.258333,26.493056,龙溪河,611K0122,永州市东安县白牙市镇,龙溪,RR,1
2023-04-30T07:00:00.000Z,105.58,,,-,-,2,-,,,-,430121,4.0,5,湘江,113.324,28.366,胭脂港,611H1851,长沙县春华镇洞田村,战备水库,RR,1
2023-04-30T00:00:00.000Z,339.30,0.367,6,-,-,2,-,,,-,430725,2.0,2,沅水,111.151111,29.136389,白洋河,613K2202,常德市桃源县黄石镇,寨坡,RR,3
2023-04-30T00:00:00.000Z,102.20,0.3,6,-,-,2,-,,,-,430121,1.0,2,湘江,113.200444,28.546917,麻林河,611K1848,长沙市长沙县福临镇,西冲,RR,1
2023-04-30T07:30:00.000Z,77.50,,6,-,-,3,-,,,-,430121,,5,湘江,113.402,28.527,金脱河,611H1829,长沙市长沙县金井镇,金井水库,RR,1
2023-04-30T00:00:00.000Z,219.60,0.139,5,0.07,0.04,2,-,,,-,431122,5.0,3,湘江,111.358333,26.657222,芦洪江,611K0109,永州市东安县新圩江镇,白石江,RR,1
2023-04-30T07:30:00.000Z,68.28,,4,-,-,1,-,,,-,430121,0.0,5,湘江,113.318,28.16,湘阴港,611H1872,长沙市长沙县江背镇阳雀村,过塘冲水库,RR,1
2023-04-30T00:00:00.000Z,95.80,1.13,5,0.10,0.06,2,-,,,-,430923,2.0,3,资水,111.293889,28.301111,大酉溪,612K1216,益阳市安化县田庄乡,文冲,RR,2
2023-04-30T07:30:00.000Z,43.71,,6,-,-,1,-,,,-,430121,2.0,5,湘江,113.139,28.282,榨山港,611H1889,长沙县黄花镇梁坪村,富安水库,RR,1
2023-04-30T00:00:00.000Z,299.00,0.59,5,0.20,0.10,2,-,,,-,430426,5.0,2,湘江,111.739417,27.055806,双江,611K1309,衡阳市祁东县步云桥镇,金龙岩,RR,1
2023-04-30T07:30:00.000Z,315.82,,5,-,-,2,-,,,-,430181,,5,湘江,113.66,28.0,杨花河,611H2003,长沙市浏阳市杨花乡大山村,大山水库,RR,1
2023-04-30T07:00:00.000Z,96.21,,,290.69,266.31,3,-,,,-,430923,,2,资水,111.2,28.375,资水,612K1214,益阳市安化县东坪镇,东坪,RR,2
2023-04-30T07:30:00.000Z,70.18,,6,-,-,2,-,,,-,430181,,5,湘江,113.331111,28.321111,捞刀河,611H2009,长沙市浏阳市永安镇督正村,狮子脑水库,RR,1
2023-04-30T00:00:00.000Z,335.50,1.25,6,0.75,0.75,2,-,,,-,433122,8.0,3,沅水,109.826944,28.044167,能溪,613K0115,湘西州泸溪县兴隆场镇,马家冲,RR,3
2023-04-30T00:00:00.000Z,273.38,0.397,6,-,-,2,-,,,-,430821,2.0,2,澧水,111.006944,29.668333,小河,614K0222,张家界市慈利县国太桥乡,陈家湾,RR,4
2023-04-30T00:00:00.000Z,564.50,1.33,5,-,-,2,-,,,-,430182,5.0,2,湘江,111.908472,28.054306,沩水,611K1981,长沙市宁乡市龙田镇,杨柳,RR,1
2023-04-30T07:30:00.000Z,118.31,,6,-,-,1,-,,,-,430181,,5,湘江,113.728056,28.315833,梅田,611H2025,长沙市浏阳市古港镇,梅田湖水库,RR,1
2023-04-30T00:00:00.000Z,173.95,0.568,6,0.02,0.01,2,-,,,-,430922,17.0,2,资水,112.038889,28.394556,罗溪,612K1105,益阳市桃江县高桥乡,罗溪,RR,2
2023-04-30T00:00:00.000Z,553.65,18.498,4,0.51,0.62,3,575.45,2003-07-13T16:00:00.000Z,,-,430821,31.0,2,澧水,110.940806,29.282778,零溪河,61402150,张家界市慈利县南山坪乡,赵家垭,RR,4
2023-04-30T07:00:00.000Z,88.50,,,1310.08,1248.10,4,-,,,-,431121,,2,湘江,111.845,26.566944,湘江,611K0071,永州市祁阳县原种场,浯溪,RR,1
2023-04-30T00:00:00.000Z,319.00,1.07,4,4.50,4.00,2,-,,,-,431230,12.0,2,沅水,109.711167,26.209861,金殿河,613K1806,怀化市通道侗族自治县菁芜洲镇,江头,RR,3
2023-04-30T00:00:00.000Z,263.95,1.3,4,1.00,2.00,2,-,,,-,431281,22.0,2,沅水,109.885389,27.21375,烟溪,613K1932,怀化市洪江市双溪镇,小阳,RR,3
2023-04-30T00:00:00.000Z,415.00,0.12,6,0.01,0.01,2,-,,,-,431225,6.0,2,沅水,109.849444,27.001944,会同河,613K1310,怀化市会同县金龙乡,小岩溪,RR,3
2023-04-30T00:00:00.000Z,335.20,2.16,4,0.09,0.21,2,-,,,-,430182,36.0,2,湘江,112.004417,28.199222,沩水北源,611K1978,长沙市宁乡市沩山乡,老龙潭,RR,1
2023-04-30T07:30:00.000Z,94.20,,6,-,-,2,-,,,-,430181,,5,湘江,113.511111,28.451111,捞刀河,611H2002,长沙市浏阳市龙伏镇石江村,洞庭房水库,RR,1
2023-04-30T07:00:00.000Z,126.92,,6,-,-,2,-,,,-,430112,35.0,5,湘江,112.973056,28.401944,湘江,611H1906,长沙市望城区桥驿镇禾丰村,禾丰水库,RR,1
2023-04-30T00:00:00.000Z,165.30,0.31,6,-,-,2,-,,,-,430381,1.0,2,湘江,112.402306,27.538472,虞塘河,611K2633,湘潭市湘乡市栗山镇,荆泉,RR,1
2023-04-30T00:00:00.000Z,267.00,,5,0.30,0.20,2,-,,,-,431224,4.0,2,沅水,110.759583,27.8975,四都河,613K1204,怀化市溆浦县新田乡,紫荆,RR,3
2023-04-30T07:00:00.000Z,68.66,,6,-,-,2,-,,,-,430121,1.0,5,湘江,113.116,27.976,双溪港,611H1848,长沙市长沙县跳马镇石燕湖村,百倍冲水库,RR,1
2023-04-30T07:25:00.000Z,54.48,,,-,-,2,-,,,-,430121,2.0,5,湘江,113.25,28.212,胭脂港,611H1850,长沙市长沙县春华镇金塘村,瓢塘水库,RR,1
2023-04-30T00:00:00.000Z,210.00,0.535,6,-,-,2,-,,,-,430381,4.0,2,湘江,112.217528,27.887528,乌江,611K2624,湘潭市湘乡市翻江镇,吉洞,RR,1
2023-04-30T07:00:00.000Z,50.10,,,-,-,4,52.26,2006-07-25T06:00:00.000Z,,-,430424,,2,湘江,112.841944,27.126306,湘江,61101450,衡阳市衡东县霞流镇农科村,大源渡,RR,1
2023-04-30T00:00:00.000Z,318.13,0.906,5,0.52,0.02,2,-,,,-,431126,6.0,3,湘江,111.849444,25.431111,九嶷河,611K0310,永州市宁远县水市镇,桂里源,RR,1
2023-04-30T07:00:00.000Z,96.99,,,529.00,453.51,4,-,,,-,431103,,2,湘江,111.5919,26.43206,湘江,611K0013,永州市冷水滩区杨家桥街道,潇湘,RR,1
2023-04-30T00:00:00.000Z,380.50,2.8,6,1.21,1.21,2,-,,,-,430522,4.0,2,资水,111.748056,27.432417,西洋江,612K0200,邵阳市新邵县太芝庙乡,岩门口,RR,2
2023-04-30T00:00:00.000Z,194.60,0.81,6,-,-,2,-,,,-,430421,16.0,2,湘江,112.121056,27.079444,演陂水,611K1104,衡阳市衡阳县金兰镇,卫星,RR,1
2023-04-30T00:00:00.000Z,57.30,0.23,6,0.02,0.01,2,-,,,-,430922,1.0,2,资水,111.928611,28.654639,资水,612K1115,益阳市桃江县三堂街镇,雪岭坳,RR,2
2023-04-30T07:00:00.000Z,79.18,380.683,6,1.00,0.42,4,-,,,-,420500,15710.0,4,清江,111.35,30.4,清江,61004710,鄂-宜都,高坝洲(坝上),RR,8
2023-04-30T00:00:00.000Z,84.00,1.0,4,0.10,0.20,2,-,,,-,430923,1.0,2,资水,111.549444,28.090833,洢水,612K1208,益阳市安化县乐安镇,碑冲,RR,2
2023-04-30T07:00:00.000Z,96.60,,,-,-,2,-,,,-,430121,1.0,5,洞庭湖,113.233889,28.655,开慧河,615H0444,长沙市长沙县开慧镇飘峰山村,飘峰水库,RR,5
2023-04-30T07:30:00.000Z,119.40,,6,-,-,3,-,,,-,430181,,5,湘江,113.531,28.291,永乐桥,611H2028,长沙市浏阳市淳口镇,南康水库,RR,1
2023-04-30T00:00:00.000Z,212.90,0.13,5,-,-,2,-,,,-,430381,2.0,2,湘江,112.133111,27.843056,成家湾河,611K2601,湘潭市湘乡市壶天镇,小水洞,RR,1
2023-04-30T00:00:00.000Z,116.00,1.3,6,8.00,-,2,-,,,-,430725,4.0,2,沅水,111.203333,28.735278,大杨溪,613K2269,常德市桃源县寺坪乡,广溪山,RR,3
2023-04-30T07:30:00.000Z,38.13,,4,-,-,3,-,,,-,430121,,5,湘江,113.206,28.273,榨山港,611H1839,长沙市长沙县黄花镇,郭公渡水库,RR,1
2023-04-30T07:30:00.000Z,185.98,,4,-,-,2,-,,,-,430181,,5,湘江,113.741111,28.361111,沔江,611H2005,长沙市浏阳市古港镇清水村,宝盖洞水库,RR,1
2023-04-30T00:00:00.000Z,84.38,48.28,4,387.00,417.00,3,-,,,-,430481,,2,湘江,112.8433,26.38772,耒水,611K1367,衡阳市耒阳市灶市街街道,耒中,RR,1
2023-04-30T00:00:00.000Z,57.80,0.19,6,0.01,0.01,2,-,,,-,430181,7.0,2,湘江,113.763056,28.366722,沔江,611K2005,长沙市浏阳市三口镇,郭家冲,RR,1
2023-04-30T00:00:00.000Z,420.00,0.18,5,0.01,0.01,2,-,,,-,430521,6.0,3,湘江,111.825556,27.425,侧水,611K2081,邵阳市邵东市斫曹乡,落水岩,RR,1
2023-04-30T00:00:00.000Z,178.00,2.3,6,0.20,0.20,2,-,,,-,431224,113.0,2,沅水,110.655222,27.858722,溪口江,613K1209,怀化市溆浦县水东镇,五化坝,RR,3
2023-04-30T00:00:00.000Z,112.00,0.07,5,0.40,-,2,-,,,-,431281,4.0,2,沅水,109.804806,27.274,舞水,613K1910,怀化市洪江市红岩乡,花树冲,RR,3
2023-04-30T00:00:00.000Z,748.70,2.05,4,0.90,1.20,2,-,,,-,430528,27.0,2,资水,110.887028,26.343806,夫夷水,612K0716,邵阳市新宁县金石镇,大兴,RR,2
2023-04-30T00:00:00.000Z,363.00,5.08,6,-,-,2,-,,,-,431127,17.0,2,湘江,112.389722,25.352222,田心河,611K0353,永州市蓝山县新圩镇,毛江,RR,1
2023-04-30T00:00:00.000Z,160.46,0.78,6,0.02,0.01,2,-,,,-,430922,5.0,2,资水,111.890472,28.403917,资水,612K1119,益阳市桃江县马迹塘镇,严家村,RR,2
2023-04-30T00:00:00.000Z,203.75,0.28,4,0.73,0.65,2,-,,,-,431122,5.0,3,湘江,111.4175,26.488944,宥江,611K0104,永州市东安县井头圩镇,凤江,RR,1
2023-04-30T00:00:00.000Z,170.00,0.7,4,0.10,0.50,2,-,,,-,430923,3.0,3,资水,111.796667,28.343056,沂溪,612K1222,益阳市安化县长塘镇,大丰山,RR,2
2023-04-30T07:30:00.000Z,46.07,,6,-,-,1,-,,,-,430121,2.0,5,湘江,113.094,28.361,浔龙河,611H1882,长沙市长沙县安沙镇龙华新村,莲塘水库,RR,1
2023-04-30T00:00:00.000Z,321.68,0.53,6,0.50,0.50,2,-,,,-,433101,2.0,2,沅水,109.853889,28.308611,司马河,613K0004,湘西州吉首市太平乡,干田,RR,3
2023-04-30T00:00:00.000Z,224.00,0.324,6,-,-,2,-,,,-,430821,2.0,2,澧水,110.655722,29.283139,合作桥,614K0216,张家界市慈利县许家坊土家族乡,汉水峪,RR,4
2023-04-30T07:00:00.000Z,71.01,,,-,-,2,-,,,-,430121,1.0,5,湘江,113.124,28.449,浔龙河,611H1842,长沙市长沙县安沙镇五龙山村,五龙山水库,RR,1
2023-04-30T07:00:00.000Z,77.84,,,-,-,2,-,,,-,430121,5.0,5,湘江,113.036,28.462,白沙河,611H1866,长沙县北山镇福高村,白溪冲水库,RR,1
2023-04-30T00:00:00.000Z,582.00,0.54,6,-,-,2,-,,,-,430522,1.0,2,资水,111.448944,27.454583,鱼溪,612K0211,邵阳市新邵县严塘镇,罗山洞,RR,2
2023-04-30T07:00:00.000Z,83.82,,4,-,-,2,-,,,-,430112,15.0,5,湘江,112.946111,28.506111,石渚河,611H1905,长沙市望城区茶亭镇茶亭水库,茶亭水库,RR,1
2023-04-30T07:25:00.000Z,81.48,,,-,-,2,-,,,-,430121,2.0,5,湘江,112.988,28.406,白沙河,611H1868,长沙县北山镇北山村,北山水库,RR,1
2023-04-30T07:00:00.000Z,29.52,,,-,-,4,-,,,-,430112,90520.0,2,湘江,112.825,28.383333,湘江,611K1905,长沙市望城区高塘岭镇,长沙枢纽,RR,1
2023-04-30T07:25:00.000Z,186.26,,,-,-,3,-,,,-,430181,,5,湘江,113.921,28.111,渌水,611H2026,长沙市浏阳市文家市镇,清江水库,RR,1
2023-04-30T00:00:00.000Z,348.10,2.6,4,11.00,12.00,2,-,,,-,430923,104.0,2,资水,111.161944,28.205278,毗溪,612K1215,益阳市安化县南金乡,卸甲,RR,2
2023-04-30T00:00:00.000Z,634.80,4.2,5,0.15,0.02,2,-,,,-,433123,4.0,2,沅水,109.444722,28.054028,沱江,613K0206,湘西州凤凰县山江镇,山江一库,RR,3
2023-04-30T00:00:00.000Z,137.05,4.73,5,0.33,0.10,3,-,,,-,430181,34.0,2,湘江,113.420944,28.187528,捞刀河,611K2023,长沙市浏阳市洞阳镇,洞阳,RR,1
2023-04-30T00:00:00.000Z,260.45,0.125,6,0.02,0.01,2,-,,,-,430922,2.0,2,资水,112.096694,28.281333,志溪河,612K1103,益阳市桃江县灰山港镇,江石桥,RR,2
2023-04-30T00:00:00.000Z,220.45,0.733,5,-,-,2,-,,,-,430426,6.0,2,湘江,111.692722,26.974444,余庆,611K1312,衡阳市祁东县蒋家桥镇,狮子山,RR,1
2023-04-30T00:00:00.000Z,328.00,0.5,6,-,-,2,-,,,-,430522,3.0,2,资水,111.547361,27.474861,鱼溪,612K0208,邵阳市新邵县寸石镇,粟米冲,RR,2
2023-04-30T00:00:00.000Z,316.83,0.85,6,0.10,0.10,2,-,,,-,433122,10.0,2,沅水,109.975556,28.068889,浦溪,613K0114,湘西州泸溪县达岚镇,潮地,RR,3
2023-04-30T07:30:00.000Z,74.43,,6,-,-,1,-,,,-,430121,1.0,5,洞庭湖,113.234,28.658,双江河,615H0445,长沙县开慧镇飘峰,双华水库,RR,5
2023-04-30T00:00:00.000Z,107.50,0.065,5,0.30,-,2,-,,,-,431281,2.0,2,沅水,109.905417,27.18525,舞水,613K1917,怀化市洪江市黔城镇,天鹅坨,RR,3
2023-04-30T07:30:00.000Z,112.41,,6,-,-,1,-,,,-,430181,,5,湘江,113.6,28.19,浏渭河,611H2013,长沙市浏阳市集里街道办事处道吾村,红旗水库,RR,1
2023-04-30T00:00:00.000Z,282.90,0.83,6,-,-,2,-,,,-,431221,17.0,3,沅水,109.989722,27.4075,舞水,613K0918,怀化市中方县中方镇,乌溪,RR,3
2023-04-30T00:00:00.000Z,435.00,2.5,4,0.70,1.20,2,-,,,-,433123,35.0,3,沅水,109.519778,28.094944,万溶江,613K0219,湘西州凤凰县木里乡,万溶江,RR,3
2023-04-30T00:00:00.000Z,575.86,0.183,6,-,-,2,-,,,-,431227,2.0,2,沅水,109.135806,27.296583,舞水,613K1502,怀化市新晃侗族自治县兴隆镇,半溪,RR,3
2023-04-30T07:30:00.000Z,181.19,,4,-,-,3,-,,,-,430181,,5,湘江,113.82,28.35,湘江,611H2031,长沙市浏阳市沿溪镇富岭水库,富岭水库,RR,1
2023-04-30T00:00:00.000Z,115.86,0.27,6,0.01,0.01,2,-,,,-,430181,11.0,2,湘江,113.508111,28.464306,捞刀河,611K2033,长沙市浏阳市龙伏镇,洞庭房,RR,1
2023-04-30T00:00:00.000Z,211.62,2.227,6,0.20,0.10,2,-,,,-,431124,2.0,2,湘江,111.537778,25.642778,宜江,611K0215,永州市道县寿雁镇,联合,RR,1
2023-04-30T07:00:00.000Z,73.52,,,-,-,2,-,,,-,430121,2.0,5,湘江,113.024,28.452,白沙河,611H1867,长沙县北山镇官桥村,丰梅岭水库,RR,1
2023-04-30T00:00:00.000Z,234.00,0.58,4,2.00,2.00,2,-,,,-,431202,2.0,2,沅水,110.016944,27.613611,太平溪,613K0809,怀化市鹤城区石门乡,屯古元,RR,3
2023-04-30T00:00:00.000Z,272.00,0.493,6,-,-,2,-,,,-,431221,12.0,3,沅水,109.970333,27.453667,舞水,613K0917,怀化市中方县中方镇,房溪,RR,3
2023-04-30T07:30:00.000Z,137.37,,6,-,-,2,-,,,-,430121,1.0,5,湘江,113.458,28.512,双江河,611H1879,长沙县双江镇青山村,青山水库,RR,1
2023-04-30T00:00:00.000Z,588.00,0.9,5,3.23,1.00,2,-,,,-,431126,27.0,2,湘江,111.957222,25.264444,九嶷河,611K0303,永州市宁远县九疑山瑶族乡,小东江,RR,1
2023-04-30T07:30:00.000Z,137.85,,6,-,-,3,-,,,-,430181,,5,湘江,113.421111,28.181111,捞刀河,611H2006,长沙市浏阳市洞阳镇洞阳村,洞阳水库,RR,1
2023-04-30T07:00:00.000Z,159.53,,,-,-,2,-,,,-,430121,4.0,5,湘江,113.381,28.643,金脱河,611H1857,长沙市长沙县金井镇蒲塘村,青山水库,RR,1
2023-04-30T00:00:00.000Z,394.10,0.65,6,-,0.00,2,-,,,-,430802,25.0,3,澧水,110.249194,29.182694,议事河,614K0229,张家界市永定区三家馆乡,尧湾,RR,4
2023-04-30T00:00:00.000Z,612.90,0.307,4,0.20,0.10,2,-,,,-,431124,2.0,2,湘江,111.818889,25.280833,蚣坝,611K0200,永州市道县洪塘营瑶族乡,清明田,RR,1
2023-04-30T07:00:00.000Z,97.33,,,-,-,9,-,,,-,360302,,5,湘江,114.0083,27.7055,五丰河,611R2245,江西省萍乡市安源区城区玉湖公园,玉湖,RR,1
2023-04-30T00:00:00.000Z,164.43,3.41,5,0.46,0.20,2,-,,,-,430181,21.0,3,湘江,113.982833,28.313611,金鸡河,611K2032,长沙市浏阳市官渡镇,金鸡,RR,1
2023-04-30T00:00:00.000Z,109.00,0.25,6,-,-,2,-,,,-,431281,5.0,2,沅水,110.096139,27.092556,车皮溪,613K1930,怀化市洪江市深渡苗族乡,大塅田,RR,3
2023-04-30T00:00:00.000Z,317.60,0.93,6,0.01,0.02,2,-,,,-,433130,5.0,3,沅水,109.396528,28.853917,酉水,613K0721,湘西州龙山县隆头镇,双潭溪,RR,3
2023-04-30T07:00:00.000Z,63.94,,,-,-,2,-,,,-,430121,3.0,5,湘江,113.309,28.074,湘阴港,611H1846,长沙县江背镇五美社区,东庄水库,RR,1
2023-04-30T07:00:00.000Z,48.88,,,524.16,460.27,3,-,,,-,430922,26600.0,2,资水,111.920944,28.551472,资水,612K1132,益阳市桃江县三堂街镇,白竹洲,RR,2
2023-04-30T00:00:00.000Z,316.70,1.67,6,1.00,1.00,2,-,,,-,431202,14.0,2,沅水,110.045833,27.527222,杨村溪,613K0808,怀化市鹤城区杨村乡,板木溪,RR,3
2023-04-30T00:00:00.000Z,718.00,1.2,6,-,-,2,-,,,-,431224,1.0,3,沅水,110.509917,27.369361,溆水,613K1217,怀化市溆浦县横板桥乡,报木,RR,3
2023-04-30T07:35:00.000Z,82.26,,4,-,-,1,-,,,-,430121,1.0,5,湘江,113.183,28.468,麻林河,611H1881,长沙市长沙县青山铺镇广福村,窑塘水库,RR,1
2023-04-30T00:00:00.000Z,223.68,1.42,6,0.07,0.07,2,-,,,-,430426,10.0,2,湘江,111.885444,26.917583,双江口,611K1306,衡阳市祁东县黄土铺镇,炳溪冲,RR,1
2023-04-30T00:00:00.000Z,301.50,0.35,6,-,-,2,-,,,-,431322,14.0,2,资水,111.120333,27.916056,沙州市,612K1729,娄底市新化县孟公镇,龙溪,RR,2
2023-04-30T00:00:00.000Z,712.80,1.28,5,0.70,0.30,2,-,,,-,430529,16.0,3,沅水,110.471111,26.481111,岩背水,613K2702,邵阳市城步苗族自治县茅坪镇,棕树园,RR,3
2023-04-30T00:00:00.000Z,1420.20,0.4,6,0.15,0.12,2,-,,,-,430225,13.0,2,湘江,113.985833,26.355778,管仓下,611K1658,株洲市炎陵县策源乡,梨树洲,RR,1
2023-04-30T00:00:00.000Z,193.00,1.3,5,0.28,-,2,-,,,-,430223,7.0,2,湘江,113.490694,27.009917,凉江,611K1568,株洲市攸县莲塘坳镇,凉江,RR,1
2023-04-30T00:00:00.000Z,524.40,2.65,4,8.00,12.00,2,-,,,-,433130,890.0,2,沅水,109.509194,29.600444,酉水,613K0720,湘西州龙山县三元乡,英雄,RR,3
2023-04-30T00:00:00.000Z,297.30,2.14,5,12.00,11.00,2,-,,,-,431281,45.0,2,沅水,110.189833,27.077417,公溪河,613K1931,怀化市洪江市龙船塘瑶族乡,龙船岗,RR,3
2023-04-30T00:00:00.000Z,213.50,0.22,4,-,-,2,-,,,-,431382,2.0,2,湘江,111.947611,27.849111,涟水,611K7817,娄底市涟源市渡头塘镇,扬名,RR,1
2023-04-30T07:30:00.000Z,58.38,,6,-,-,1,-,,,-,430121,2.0,5,湘江,113.251111,28.188056,榨山港,611H1894,长沙市长沙县黄花镇东塘村,东塘水库,RR,1
