日期,市,市(县),站名,时间,水位,汛限水位
2023-05-03,韶关市,曲江区,苍村,2023-05-0322时,132.54,139.00
2023-05-03,韶关市,南雄市,孔江,2023-05-0322时,193.63,195.00
2023-05-03,韶关市,韶关市武江区,孟洲坝,2023-05-0322时,52.46,52.50
2023-05-03,韶关市,曲江区,濛浬,2023-05-0322时,44.86,45.00
2023-05-03,韶关市,翁源县,桂竹,2023-05-0322时,202.16,210.00
2023-05-03,韶关市,翁源县,跃进,2023-05-0322时,511.57,527.00
2023-05-03,韶关市,乳源瑶族自治县,长潭,2023-05-0322时,191.59,196.00
2023-05-03,韶关市,翁源县,泉坑,2023-05-0322时,146.28,151.15
2023-05-03,韶关市,乳源瑶族自治县,大潭河,2023-05-0322时,134.46,138.00
2023-05-03,韶关市,乳源瑶族自治县,坝美,2023-05-0322时,252.36,259.50
2023-05-03,韶关市,南雄市,中坪,2023-05-0322时,345.11,350.61
2023-05-03,韶关市,南雄市,横江,2023-05-0322时,185.97,203.00
2023-05-03,韶关市,南雄市,瀑布,2023-05-0322时,337.13,346.00
2023-05-03,韶关市,南雄市,苍石,2023-05-0322时,427.57,440.00
2023-05-03,韶关市,曲江区,小坑,2023-05-0322时,220.49,225.20
2023-05-03,韶关市,翁源县,岩庄,2023-05-0322时,249.95,258.00
2023-05-03,深圳市,深圳市宝安区,茜坑,2023-05-0322时,72.30,74.70
2023-05-03,深圳市,深圳市宝安区,石岩,2023-05-0308时,0.00,36.58
2023-05-03,深圳市,深圳市宝安区,铁岗,2023-05-0308时,24.04,25.45
2023-05-03,深圳市,深圳市南山区,西沥,2023-05-0322时,27.02,29.59
2023-05-03,深圳市,深圳市罗湖区,深圳,2023-05-0322时,27.23,27.60
2023-05-03,深圳市,深圳市福田区,梅林,2023-05-0308时,47.33,55.29
2023-05-03,珠海市,珠海市香洲区,正坑,2023-05-0322时,24.65,34.00
2023-05-03,珠海市,珠海市香洲区,竹仙洞,2023-05-0308时,17.93,19.25
2023-05-03,珠海市,珠海市斗门区,乾务,2023-05-0308时,17.08,19.80
2023-05-03,珠海市,珠海市香洲区,大镜山,2023-05-0308时,15.81,18.42
2023-05-03,汕头市,汕头市潮阳区,小龙溪,2023-05-0322时,50.29,64.00
2023-05-03,汕头市,汕头市潮阳区,龙溪一级,2023-05-0322时,168.41,183.70
2023-05-03,汕头市,汕头市潮阳区,龙溪二级,2023-05-0308时,44.09,72.00
2023-05-03,汕头市,汕头市潮阳区,红场,2023-05-0322时,231.41,249.50
2023-05-03,汕头市,汕头市潮阳区,上金溪,2023-05-0322时,83.91,92.50
2023-05-03,汕头市,汕头市潮阳区,秋风岭,2023-05-0322时,35.14,40.50
2023-05-03,佛山市,佛山市南海区,东风,2023-05-0322时,15.65,16.47
2023-05-03,佛山市,佛山市南海区,仙溪,2023-05-0322时,12.55,13.15
2023-05-03,江门市,恩平市,凤子山,2023-05-0322时,87.70,97.00
2023-05-03,江门市,恩平市,良西,2023-05-0322时,47.49,52.50
2023-05-03,江门市,恩平市,锦江,2023-05-0322时,83.44,94.00
2023-05-03,江门市,恩平市,西坑,2023-05-0322时,55.81,61.00
2023-05-03,江门市,恩平市,青南角,2023-05-0322时,31.94,35.45
2023-05-03,江门市,开平市,狮山,2023-05-0308时,29.65,40.00
2023-05-03,江门市,开平市,大沙河,2023-05-0322时,30.05,34.81
2023-05-03,江门市,开平市,镇海,2023-05-0322时,23.35,25.81
2023-05-03,江门市,台山市,老营底,2023-05-0308时,0.00,218.80
2023-05-03,江门市,台山市,塘田,2023-05-0322时,29.70,36.14
2023-05-03,江门市,台山市,陈坑,2023-05-0322时,13.55,17.79
2023-05-03,江门市,江门市新会区,龙门,2023-05-0322时,28.54,31.44
2023-05-03,江门市,江门市新会区,万亩,2023-05-0322时,20.73,24.08
2023-05-03,江门市,江门市新会区,东方红,2023-05-0322时,34.22,38.00
2023-05-03,江门市,台山市,南坑,2023-05-0322时,19.25,22.90
2023-05-03,江门市,台山市,岐山,2023-05-0322时,23.38,30.00
2023-05-03,江门市,台山市,桂南,2023-05-0308时,7.68,15.80
2023-05-03,江门市,台山市,丹竹,2023-05-0322时,19.03,22.13
2023-05-03,江门市,台山市,深井,2023-05-0322时,24.95,32.66
2023-05-03,江门市,台山市,鹅斗,2023-05-0322时,5.87,10.83
2023-05-03,江门市,台山市,大隆洞,2023-05-0322时,25.67,30.80
2023-05-03,江门市,恩平市,马山,2023-05-0322时,30.59,34.58
2023-05-03,江门市,开平市,直坑水库（月山镇）,2023-05-0322时,12.02,
2023-05-03,江门市,鹤山市,金峡,2023-05-0322时,21.40,24.25
2023-05-03,江门市,江门市蓬江区,那咀,2023-05-0322时,31.22,33.00
2023-05-03,江门市,台山市,猪乸潭,2023-05-0321时,17.08,22.70
2023-05-03,江门市,开平市,立新,2023-05-0322时,29.84,32.00
2023-05-03,江门市,江门市新会区,鹅坑,2023-05-0322时,24.12,32.90
2023-05-03,江门市,江门市新会区,曾坑,2023-05-0322时,24.56,27.08
2023-05-03,江门市,江门市新会区,鱼山,2023-05-0322时,24.44,28.08
2023-05-03,江门市,江门市新会区,梅阁,2023-05-0308时,0.00,13.50
2023-05-03,江门市,恩平市,宝鸭仔,2023-05-0322时,31.31,34.50
2023-05-03,江门市,鹤山市,四堡,2023-05-0322时,63.30,69.80
2023-05-03,湛江市,湛江市麻章区,志满,2023-05-0322时,48.88,52.50
2023-05-03,湛江市,遂溪县,官田,2023-05-0322时,32.21,34.00
2023-05-03,湛江市,雷州市,恭坑,2023-05-0322时,14.06,16.00
2023-05-03,湛江市,雷州市,东吴,2023-05-0321时,13.02,16.00
2023-05-03,湛江市,雷州市,西湖,2023-05-0322时,15.40,18.00
2023-05-03,湛江市,雷州市,滨洋,2023-05-0322时,11.39,25.00
2023-05-03,湛江市,雷州市,迈生,2023-05-0322时,33.39,36.00
2023-05-03,湛江市,雷州市,溪南,2023-05-0322时,17.90,21.00
2023-05-03,湛江市,雷州市,红心楼,2023-05-0322时,75.78,89.00
2023-05-03,湛江市,徐闻县,北松,2023-05-0322时,20.88,25.60
2023-05-03,湛江市,徐闻县,迈胜,2023-05-0322时,41.26,43.15
2023-05-03,湛江市,雷州市,龙门,2023-05-0322时,52.93,57.00
2023-05-03,湛江市,雷州市,曲溪,2023-05-0322时,17.65,22.00
2023-05-03,湛江市,雷州市,土乐,2023-05-0322时,13.84,16.00
2023-05-03,湛江市,雷州市,田西,2023-05-0322时,15.40,19.00
2023-05-03,湛江市,雷州市,大湾,2023-05-0322时,50.18,52.00
2023-05-03,湛江市,雷州市,余庆桥,2023-05-0322时,85.82,89.50
2023-05-03,湛江市,徐闻县,合溪,2023-05-0322时,133.78,139.00
2023-05-03,湛江市,徐闻县,三阳桥,2023-05-0322时,75.85,78.00
2023-05-03,湛江市,徐闻县,鲤鱼潭,2023-05-0322时,52.24,54.70
2023-05-03,湛江市,徐闻县,大水桥,2023-05-0322时,54.34,56.10
2023-05-03,湛江市,廉江市,鹤地水库(大坝),2023-05-0322时,37.39,39.30
2023-05-03,湛江市,廉江市,江头,2023-05-0322时,36.48,40.20
2023-05-03,湛江市,廉江市,武陵,2023-05-0322时,36.60,37.50
2023-05-03,湛江市,廉江市,岭背下,2023-05-0322时,40.88,45.00
2023-05-03,湛江市,廉江市,仙人域,2023-05-0322时,35.08,45.00
2023-05-03,茂名市,电白县,热水,2023-05-0322时,58.91,61.00
2023-05-03,茂名市,高州市,龙湾,2023-05-0322时,50.45,60.70
2023-05-03,茂名市,信宜市,高城,2023-05-0322时,129.11,132.00
2023-05-03,茂名市,信宜市,尚文,2023-05-0322时,104.41,107.50
2023-05-03,茂名市,化州市,长湾河,2023-05-0322时,35.64,37.70
2023-05-03,茂名市,高州市,良德水库(大坝),2023-05-0322时,80.69,87.00
2023-05-03,茂名市,高州市,石骨,2023-05-0322时,80.58,87.00
2023-05-03,茂名市,化州市,宝树,2023-05-0322时,48.65,49.50
2023-05-03,茂名市,电白县,罗坑,2023-05-0322时,107.29,113.00
2023-05-03,茂名市,电白县,黄沙,2023-05-0322时,112.59,119.50
2023-05-03,茂名市,茂名市茂南区,青年湖,2023-05-0322时,11.65,14.00
2023-05-03,茂名市,电白县,旱平,2023-05-0322时,67.17,72.00
2023-05-03,茂名市,电白县,河角,2023-05-0322时,64.36,73.50
2023-05-03,茂名市,高州市,根子,2023-05-0322时,88.12,97.80
2023-05-03,茂名市,信宜市,扶曹,2023-05-0322时,346.97,348.00
2023-05-03,肇庆市,封开县,利水,2023-05-0322时,64.76,77.00
2023-05-03,肇庆市,高要市,金龙（低）,2023-05-0322时,22.03,25.50
2023-05-03,肇庆市,肇庆市鼎湖区,九坑河,2023-05-0322时,34.13,38.00
2023-05-03,肇庆市,肇庆市端州区,星湖,2023-05-0322时,4.68,
2023-05-03,肇庆市,怀集县,长调,2023-05-0308时,487.44,505.00
2023-05-03,肇庆市,怀集县,高塘,2023-05-0308时,0.00,420.00
2023-05-03,肇庆市,怀集县,新湾,2023-05-0308时,160.12,173.00
2023-05-03,肇庆市,广宁县,花山,2023-05-0308时,0.00,247.00
2023-05-03,肇庆市,封开县,大冲,2023-05-0322时,296.34,307.00
2023-05-03,肇庆市,封开县,七星河,2023-05-0322时,129.86,138.00
2023-05-03,肇庆市,德庆县,茸草,2023-05-0322时,153.06,
2023-05-03,肇庆市,德庆县,冲源,2023-05-0322时,89.22,95.00
2023-05-03,肇庆市,高要市,杨梅,2023-05-0322时,24.45,24.50
2023-05-03,肇庆市,高要市,金龙（高）,2023-05-0322时,30.87,34.00
2023-05-03,肇庆市,封开县,西山,2023-05-0322时,77.08,79.00
2023-05-03,肇庆市,德庆县,金林,2023-05-0322时,135.74,147.00
2023-05-03,肇庆市,德庆县,黄铜降,2023-05-0322时,464.23,477.80
2023-05-03,肇庆市,德庆县,河涝坪,2023-05-0322时,128.28,138.00
2023-05-03,肇庆市,怀集县,下竹,2023-05-0322时,132.16,146.00
2023-05-03,肇庆市,怀集县,湖朗,2023-05-0322时,120.45,124.00
2023-05-03,肇庆市,四会市,水迳,2023-05-0322时,27.07,28.80
2023-05-03,肇庆市,怀集县,三坑,2023-05-0322时,103.13,106.00
2023-05-03,肇庆市,四会市,江谷,2023-05-0322时,44.44,53.50
2023-05-03,肇庆市,四会市,龙王庙,2023-05-0322时,8.82,9.00
2023-05-03,惠州市,惠阳区,伯公坳,2023-05-0322时,49.63,58.00
2023-05-03,惠州市,博罗县,下宝溪,2023-05-0322时,109.40,122.00
2023-05-03,惠州市,博罗县,梅树下,2023-05-0322时,75.39,87.70
2023-05-03,惠州市,惠州市惠城区,庙滩,2023-05-0322时,19.39,24.00
2023-05-03,惠州市,惠州市惠城区,角洞,2023-05-0322时,19.24,25.00
2023-05-03,惠州市,惠东县,白盆珠,2023-05-0322时,65.11,76.00
2023-05-03,惠州市,惠东县,黄坑,2023-05-0322时,19.58,23.10
2023-05-03,惠州市,惠阳区,风田,2023-05-0322时,31.95,34.80
2023-05-03,惠州市,惠阳区,沙田,2023-05-0322时,60.38,67.00
2023-05-03,惠州市,惠阳区,大坑,2023-05-0322时,25.08,29.44
2023-05-03,惠州市,惠阳区,招元,2023-05-0322时,91.72,102.60
2023-05-03,惠州市,惠阳区,黄沙,2023-05-0322时,28.11,34.00
2023-05-03,惠州市,博罗县,显岗,2023-05-0322时,20.43,23.00
2023-05-03,惠州市,龙门县,白沙河,2023-05-0322时,99.94,107.00
2023-05-03,惠州市,龙门县,七星墩,2023-05-0322时,254.78,270.00
2023-05-03,惠州市,博罗县,水东陂,2023-05-0322时,93.96,103.00
2023-05-03,惠州市,博罗县,黄山洞,2023-05-0322时,84.97,95.56
2023-05-03,惠州市,惠东县,花树下,2023-05-0322时,47.67,51.40
2023-05-03,惠州市,惠阳区,鸡心石,2023-05-0318时,43.01,54.00
2023-05-03,惠州市,博罗县,稿树下,2023-05-0322时,58.60,65.00
2023-05-03,惠州市,惠阳区,观洞,2023-05-0322时,14.70,16.00
2023-05-03,惠州市,博罗县,联和,2023-05-0322时,49.98,55.00
2023-05-03,惠州市,龙门县,天堂山,2023-05-0322时,135.22,150.00
2023-05-03,惠州市,惠州市惠城区,红花湖,2023-05-0322时,53.40,55.50
2023-05-03,梅州市,大埔县,蓬辣滩,2023-05-0322时,48.78,49.00
2023-05-03,梅州市,五华县,益塘,2023-05-0322时,146.10,153.00
2023-05-03,梅州市,兴宁市,温公,2023-05-0322时,255.24,260.00
2023-05-03,梅州市,兴宁市,石壁,2023-05-0322时,152.06,153.50
2023-05-03,梅州市,兴宁市,和山岩,2023-05-0322时,155.28,156.94
2023-05-03,梅州市,梅　县,清凉山,2023-05-0322时,218.93,237.00
2023-05-03,梅州市,蕉岭县,长潭,2023-05-0322时,140.95,144.00
2023-05-03,梅州市,蕉岭县,多宝,2023-05-0322时,320.81,333.50
2023-05-03,梅州市,大埔县,青溪,2023-05-0322时,71.52,73.00
2023-05-03,梅州市,大埔县,双溪,2023-05-0322时,148.17,152.00
2023-05-03,梅州市,大埔县,三河坝电站,2023-05-0322时,48.03,49.00
2023-05-03,梅州市,丰顺县,八乡,2023-05-0322时,532.66,554.92
2023-05-03,梅州市,丰顺县,虎局,2023-05-0322时,84.07,87.50
2023-05-03,梅州市,五华县,桂田,2023-05-0322时,207.90,223.93
2023-05-03,梅州市,五华县,岩前,2023-05-0322时,193.14,201.32
2023-05-03,梅州市,兴宁市,合水,2023-05-0322时,135.66,137.50
2023-05-03,梅州市,平远县,富石,2023-05-0322时,291.54,300.00
2023-05-03,梅州市,梅　县,梅西,2023-05-0322时,164.15,167.50
2023-05-03,梅州市,平远县,黄田,2023-05-0322时,247.74,255.00
2023-05-03,汕尾市,陆丰市,龙潭,2023-05-0322时,60.20,72.00
2023-05-03,汕尾市,陆丰市,巷口,2023-05-0308时,43.91,57.50
2023-05-03,汕尾市,陆丰市,五里牌,2023-05-0322时,21.44,28.50
2023-05-03,汕尾市,陆丰市,牛角隆,2023-05-0322时,31.03,35.00
2023-05-03,汕尾市,陆丰市,三溪水,2023-05-0322时,45.93,54.00
2023-05-03,汕尾市,陆河县,新坑,2023-05-0322时,274.01,292.00
2023-05-03,汕尾市,海丰县,朝面山,2023-05-0322时,200.42,213.10
2023-05-03,汕尾市,海丰县,朝阳,2023-05-0322时,56.07,63.50
2023-05-03,汕尾市,海丰县,南门,2023-05-0322时,112.82,122.00
2023-05-03,汕尾市,海丰县,平龙,2023-05-0322时,47.71,54.00
2023-05-03,汕尾市,海丰县,青年水库,2023-05-0322时,15.19,22.00
2023-05-03,汕尾市,海丰县,红阳,2023-05-0322时,20.58,24.50
2023-05-03,汕尾市,城　区,宝楼,2023-05-0322时,12.93,15.20
2023-05-03,汕尾市,陆河县,南告,2023-05-0322时,315.55,342.00
2023-05-03,汕尾市,陆丰市,箖投围,2023-05-0322时,18.63,21.00
2023-05-03,汕尾市,海丰县,赤沙,2023-05-0322时,8.35,12.00
2023-05-03,汕尾市,海丰县,公平,2023-05-0322时,12.35,15.50
2023-05-03,汕尾市,海丰县,红花地,2023-05-0322时,35.08,49.00
2023-05-03,汕尾市,海丰县,黄山洞,2023-05-0308时,45.57,50.50
2023-05-03,汕尾市,海丰县,平安洞,2023-05-0322时,19.30,24.00
2023-05-03,河源市,龙川县,高陂,2023-05-0322时,187.73,191.05
2023-05-03,河源市,龙川县,黄江,2023-05-0322时,325.49,330.35
2023-05-03,河源市,龙川县,上板桥,2023-05-0308时,267.26,274.80
2023-05-03,河源市,龙川县,张坑里水库,2023-05-0322时,222.01,111.00
2023-05-03,河源市,龙川县,霞沙洲,2023-05-0322时,345.64,359.40
2023-05-03,河源市,龙川县,新村,2023-05-0322时,226.11,229.15
2023-05-03,河源市,和平县,老园,2023-05-0322时,174.40,177.00
2023-05-03,河源市,紫金县,散滩,2023-05-0322时,221.73,233.50
2023-05-03,河源市,紫金县,新坑,2023-05-0322时,90.22,95.00
2023-05-03,河源市,河源市源城区,新丰江,2023-05-0322时,108.84,114.00
2023-05-03,河源市,连平县,翁潭,2023-05-0322时,378.33,396.00
2023-05-03,河源市,东源县,大坑（河源）,2023-05-0322时,160.11,163.00
2023-05-03,河源市,东源县,白礤,2023-05-0322时,66.26,73.50
2023-05-03,河源市,龙川县,枫树坝,2023-05-0322时,150.40,161.00
2023-05-03,河源市,龙川县,长滩水库,2023-05-0322时,186.45,
2023-05-03,河源市,紫金县,白溪,2023-05-0322时,424.49,437.60
2023-05-03,阳江市,阳东县,东湖,2023-05-0322时,25.40,30.50
2023-05-03,阳江市,阳西县,茅垌,2023-05-0322时,26.63,31.50
2023-05-03,阳江市,阳西县,陂底,2023-05-0322时,36.92,40.40
2023-05-03,阳江市,阳春市,张公龙,2023-05-0322时,164.93,169.00
2023-05-03,阳江市,阳春市,大河,2023-05-0322时,99.26,110.00
2023-05-03,阳江市,阳春市,长沙,2023-05-0322时,232.43,242.00
2023-05-03,阳江市,阳春市,北河,2023-05-0308时,76.65,87.00
2023-05-03,阳江市,阳春市,岗美,2023-05-0322时,14.86,16.80
2023-05-03,阳江市,阳东县,江河,2023-05-0308时,29.30,38.00
2023-05-03,清远市,清新县,龙须带,2023-05-0322时,255.30,267.00
2023-05-03,清远市,清远市清城区,迎咀,2023-05-0322时,52.41,59.50
2023-05-03,清远市,清远市清城区,银盏,2023-05-0322时,44.50,50.71
2023-05-03,清远市,连南瑶族自治县,板洞,2023-05-0308时,859.65,866.00
2023-05-03,清远市,英德市,秀才山东,2023-05-0322时,54.68,55.70
2023-05-03,清远市,英德市,枫树坪,2023-05-0322时,193.08,195.20
2023-05-03,清远市,英德市,长湖,2023-05-0322时,59.75,62.00
2023-05-03,清远市,阳山县,沙坝,2023-05-0322时,545.16,549.04
2023-05-03,清远市,英德市,双鱼潭,2023-05-0322时,119.97,
2023-05-03,清远市,佛冈县,放牛洞,2023-05-0322时,96.69,104.50
2023-05-03,清远市,清远市清城区,花斗,2023-05-0322时,25.32,29.60
2023-05-03,清远市,阳山县,曹田坑,2023-05-0322时,94.00,99.00
2023-05-03,清远市,英德市,锦潭,2023-05-0322时,217.20,229.60
2023-05-03,清远市,连山壮族瑶族自治县,天鹅,2023-05-0322时,340.15,350.00
2023-05-03,清远市,英德市,白石窑（坝上）,2023-05-0322时,36.38,36.50
2023-05-03,清远市,清新县,飞来峡坝上,2023-05-0322时,23.22,24.00
2023-05-03,清远市,英德市,上空,2023-05-0322时,168.18,170.50
2023-05-03,清远市,英德市,空子,2023-05-0322时,138.16,150.00
2023-05-03,清远市,连州市,潭岭,2023-05-0322时,631.18,641.00
2023-05-03,清远市,连州市,上兰靛,2023-05-0322时,301.00,305.00
2023-05-03,清远市,阳山县,茶坑,2023-05-0322时,355.95,370.00
2023-05-03,东莞市,东莞市,同沙,2023-05-0308时,17.76,18.00
2023-05-03,东莞市,东莞市,松木山,2023-05-0308时,20.86,22.50
2023-05-03,中山市,中山市,逸仙,2023-05-0308时,29.25,
2023-05-03,中山市,中山市,长江,2023-05-0322时,21.49,25.50
2023-05-03,潮州市,潮安县,凤凰,2023-05-0308时,305.34,332.00
2023-05-03,潮州市,饶平县,大潭,2023-05-0322时,76.40,80.00
2023-05-03,潮州市,饶平县,汤溪水库(大坝),2023-05-0322时,41.65,54.00
2023-05-03,潮州市,饶平县,胜利,2023-05-0322时,47.88,72.00
2023-05-03,潮州市,饶平县,牛角笼,2023-05-0322时,222.48,234.60
2023-05-03,潮州市,饶平县,坪溪,2023-05-0322时,331.13,356.25
2023-05-03,揭阳市,揭西县,河輋,2023-05-0308时,0.00,746.00
2023-05-03,揭阳市,普宁市,金山洞,2023-05-0322时,80.74,96.50
2023-05-03,揭阳市,普宁市,上三坑,2023-05-0322时,162.99,175.00
2023-05-03,揭阳市,普宁市,三坑,2023-05-0322时,44.76,55.13
2023-05-03,揭阳市,普宁市,白沙溪,2023-05-0322时,362.57,379.00
2023-05-03,揭阳市,惠来县,尖官陂,2023-05-0322时,36.02,42.00
2023-05-03,揭阳市,惠来县,镇北,2023-05-0322时,41.29,46.20
2023-05-03,揭阳市,惠来县,蜈蚣岭,2023-05-0322时,44.02,52.52
2023-05-03,揭阳市,惠来县,船桥,2023-05-0322时,289.24,312.00
2023-05-03,揭阳市,惠来县,葫芦潭,2023-05-0322时,44.64,54.00
2023-05-03,揭阳市,惠来县,古杭,2023-05-0322时,43.47,46.30
2023-05-03,揭阳市,揭西县,横江,2023-05-0322时,67.15,76.00
2023-05-03,揭阳市,揭西县,大北山,2023-05-0322时,577.87,598.00
2023-05-03,揭阳市,惠来县,石榴潭,2023-05-0322时,39.85,54.50
2023-05-03,揭阳市,惠来县,顶溪,2023-05-0322时,30.03,35.90
2023-05-03,揭阳市,揭东县,晏内,2023-05-0322时,61.63,68.00
2023-05-03,揭阳市,普宁市,汤坑,2023-05-0322时,46.96,53.26
2023-05-03,揭阳市,揭西县,龙颈(上),2023-05-0322时,87.08,98.00
2023-05-03,揭阳市,揭西县,龙颈(下),2023-05-0322时,53.03,54.00
2023-05-03,揭阳市,揭东县,新西河,2023-05-0322时,31.63,38.00
2023-05-03,云浮市,新兴县,共成,2023-05-0322时,71.00,80.00
2023-05-03,云浮市,郁南县,向阳,2023-05-0322时,79.68,88.00
2023-05-03,云浮市,郁南县,云霄,2023-05-0322时,115.52,120.00
2023-05-03,云浮市,罗定市,山垌,2023-05-0322时,193.31,199.00
2023-05-03,云浮市,新兴县,合河,2023-05-0308时,157.29,171.00
2023-05-03,云浮市,新兴县,北峰山,2023-05-0322时,111.52,111.50
2023-05-03,云浮市,云安县,朝阳,2023-05-0322时,113.98,127.00
2023-05-03,云浮市,郁南县,大河,2023-05-0322时,77.77,83.50
2023-05-03,云浮市,罗定市,金银河,2023-05-0322时,98.71,100.00
2023-05-03,云浮市,罗定市,罗光,2023-05-0322时,287.12,297.00
2023-05-03,云浮市,罗定市,湘垌,2023-05-0308时,295.30,310.00
2023-05-03,云浮市,云安县,东风,2023-05-0322时,153.84,158.00
2023-05-04,,,腰坑水库,2023-05-0422时,55.17,66.98
2023-05-04,,,水响水库,2023-05-0422时,51.10,57.01
2023-05-04,,,红旗水库,2023-05-0422时,57.35,
2023-05-04,,,新陂水库,2023-05-0422时,41.21,47.20
2023-05-04,,,南塘水库,2023-05-0422时,38.70,41.52
2023-05-04,,,铜锣湾水库,2023-05-0422时,65.12,68.24
2023-05-04,,,白汾水库,2023-05-0422时,3.47,32.96
2023-05-04,,,大源水库,2023-05-0422时,96.06,101.74
2023-05-04,,,梅窿水库,2023-05-0408时,0.00,46.78
2023-05-04,,,红路水库,2023-05-0422时,29.00,36.41
2023-05-04,,,耙齿沥水库,2023-05-0422时,39.77,42.30
2023-05-04,广州市,增城市,百花林,2023-05-0408时,0.00,28.50
2023-05-04,广州市,增城市,联安,2023-05-0422时,54.18,58.50
2023-05-04,广州市,增城市,白洞,2023-05-0408时,0.00,30.50
2023-05-04,广州市,增城市,金坑,2023-05-0422时,46.96,57.50
2023-05-04,广州市,从化市,黄龙带,2023-05-0408时,0.00,173.21
2023-05-04,广州市,从化市,流溪河,2023-05-0408时,222.69,233.00
2023-05-04,广州市,从化市,天湖,2023-05-0408时,227.55,233.10
2023-05-04,广州市,广州市白云区,和龙,2023-05-0408时,0.00,38.00
2023-05-04,韶关市,仁化县,赤石迳,2023-05-0422时,126.31,128.40
2023-05-04,韶关市,新丰县,鲁古河,2023-05-0422时,271.11,290.00
2023-05-04,韶关市,南雄市,宝江,2023-05-0422时,192.43,198.09
2023-05-04,韶关市,始兴县,尖背,2023-05-0422时,139.21,142.20
2023-05-04,韶关市,始兴县,山口三级,2023-05-0422时,173.74,180.00
2023-05-04,韶关市,始兴县,花山,2023-05-0422时,176.46,178.50
2023-05-04,韶关市,仁化县,锦江,2023-05-0422时,129.14,135.00
2023-05-04,韶关市,仁化县,高坪,2023-05-0422时,361.03,373.00
2023-05-04,韶关市,仁化县,澌溪河,2023-05-0422时,165.53,172.00
2023-05-04,韶关市,乐昌市,东洛,2023-05-0422时,307.35,312.00
2023-05-04,韶关市,乐昌市,龙山,2023-05-0422时,345.83,358.70
2023-05-04,韶关市,乳源瑶族自治县,横溪,2023-05-0422时,319.63,335.00
2023-05-04,韶关市,韶关市浈江区,西牛潭,2023-05-0422时,175.24,176.28
2023-05-04,韶关市,韶关市武江区,沐溪,2023-05-0422时,80.50,86.70
2023-05-04,韶关市,乳源瑶族自治县,泉水,2023-05-0422时,439.45,447.00
2023-05-04,韶关市,乳源瑶族自治县,南水大坝,2023-05-0422时,207.23,215.50
2023-05-04,韶关市,曲江区,苍村,2023-05-0422时,132.49,139.00
2023-05-04,韶关市,南雄市,孔江,2023-05-0422时,193.64,195.00
2023-05-04,韶关市,韶关市武江区,孟洲坝,2023-05-0422时,52.47,52.50
2023-05-04,韶关市,曲江区,濛浬,2023-05-0422时,44.92,45.00
2023-05-04,韶关市,翁源县,桂竹,2023-05-0422时,202.03,210.00
2023-05-04,韶关市,翁源县,跃进,2023-05-0422时,511.58,527.00
2023-05-04,韶关市,乳源瑶族自治县,长潭,2023-05-0422时,191.29,196.00
2023-05-04,韶关市,翁源县,泉坑,2023-05-0422时,146.30,151.15
2023-05-04,韶关市,乳源瑶族自治县,大潭河,2023-05-0422时,134.09,138.00
2023-05-04,韶关市,乳源瑶族自治县,坝美,2023-05-0422时,251.71,259.50
2023-05-04,韶关市,南雄市,中坪,2023-05-0422时,345.05,350.61
2023-05-04,韶关市,南雄市,横江,2023-05-0422时,186.02,203.00
2023-05-04,韶关市,南雄市,瀑布,2023-05-0422时,337.03,346.00
2023-05-04,韶关市,南雄市,苍石,2023-05-0422时,427.31,440.00
2023-05-04,韶关市,曲江区,小坑,2023-05-0422时,220.38,225.20
2023-05-04,韶关市,翁源县,岩庄,2023-05-0422时,250.00,258.00
2023-05-04,深圳市,深圳市宝安区,茜坑,2023-05-0422时,72.29,74.70
2023-05-04,深圳市,深圳市宝安区,石岩,2023-05-0408时,0.00,36.58
2023-05-04,深圳市,深圳市宝安区,罗田,2023-05-0408时,24.22,33.09
2023-05-04,深圳市,深圳市宝安区,铁岗,2023-05-0408时,24.02,25.45
2023-05-04,深圳市,深圳市南山区,西沥,2023-05-0422时,27.00,29.59
2023-05-04,深圳市,深圳市罗湖区,深圳,2023-05-0422时,24.81,27.60
2023-05-04,深圳市,深圳市福田区,梅林,2023-05-0408时,0.00,55.29
2023-05-04,深圳市,深圳市龙岗区,松子坑,2023-05-0408时,61.13,66.00
2023-05-04,深圳市,深圳市龙岗区,清林径,2023-05-0408时,0.00,79.00
2023-05-04,珠海市,珠海市香洲区,正坑,2023-05-0422时,24.61,34.00
2023-05-04,珠海市,珠海市香洲区,竹仙洞,2023-05-0408时,0.00,19.25
2023-05-04,珠海市,珠海市香洲区,大镜山,2023-05-0408时,15.81,18.42
2023-05-04,珠海市,珠海市斗门区,乾务,2023-05-0408时,17.16,19.80
2023-05-04,汕头市,汕头市潮阳区,秋风岭,2023-05-0422时,35.14,40.50
2023-05-04,汕头市,汕头市潮阳区,小龙溪,2023-05-0422时,50.19,64.00
2023-05-04,汕头市,汕头市潮阳区,龙溪一级,2023-05-0422时,168.37,183.70
2023-05-04,汕头市,汕头市潮阳区,龙溪二级,2023-05-0408时,44.00,72.00
2023-05-04,汕头市,汕头市潮阳区,红场,2023-05-0422时,231.48,249.50
2023-05-04,汕头市,汕头市潮阳区,上金溪,2023-05-0422时,84.24,92.50
2023-05-04,佛山市,佛山市南海区,东风,2023-05-0422时,15.65,16.47
2023-05-04,佛山市,佛山市南海区,仙溪,2023-05-0421时,12.55,13.15
2023-05-04,江门市,恩平市,凤子山,2023-05-0422时,87.64,97.00
2023-05-04,江门市,恩平市,良西,2023-05-0422时,47.49,52.50
