LGTD,LTTD,站点编号,时间,站名,zr,ymdh,dyrn,z,保证水位,dwz,河名,avq,hnnm,w,detaz,unitname,damel,iymdh,fymdh,q,警戒水位,sttp,obhtztm,frgrd,obhtz
117.009720,26.715280,71011003,,大龙,,,,,,,浙闽台河流,,闽江上游区富屯溪,,,,,,,,,河道,,,
116.934170,26.568610,71011004,,夏坊,,,,,,,浙闽台河流,,闽江上游区沙溪,,,,,,,,,河道,,,
117.060000,26.438330,71011005,,盖洋,,,,,,,浙闽台河流,,闽江上游区沙溪,,,,,,,,,河道,,,
117.394720,26.795000,71011134,,光明,,,,,,,浙闽台河流,,闽江上游区富屯溪,,,,,,,,,河道,,,
117.424720,26.895830,71011140,,万安,,,,,,,浙闽台河流,,闽江上游区富屯溪,,,,,,,,,河道,,,
118.006000,26.886000,71011238,,大历,,,,,,,浙闽台河流,,闽江上游区富屯溪,,,,,,,,,河道,,,
118.048000,26.777000,71011242,,黄窠,,,,,,,浙闽台河流,,闽江上游区富屯溪,,,,,,,,,河道,,,
117.949000,26.627000,71011254,,姜口,,,,,,,浙闽台河流,,闽江上游区富屯溪,,,,,,,,,河道,,,
118.578000,28.128000,71100090,,忠信(水),,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
118.534000,27.918000,71100200,,浦城,,,,,227.00,,浙闽台河流,,闽江上游区建溪,,,,229.82,,,,225.00,河道,1992-07-04 00:00:00,,229.950
118.582000,27.706000,71100330,,管潭,,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,1998-06-22 00:00:00,,199.330
118.336000,27.420000,71100600,,水吉,,,,,,,浙闽台河流,,闽江上游区建溪,,,,147.81,,,,141.00,河道,1998-06-22 00:00:00,,147.320
118.273000,27.073000,71100770,,北津水库,,,,,108.87,,浙闽台河流,,闽江上游区建溪,,,,115.00,,,,108.00,水库,,,
118.304000,27.023000,71100900,,七里街,,,,,99.50,,浙闽台河流,,闽江上游区建溪,,,,103.60,,,,97.00,河道,1998-06-22 19:30:00,,106.230
118.123000,27.326000,71104000,,建阳,,,,,133.20,,浙闽台河流,,闽江上游区建溪,,,,135.00,,,,131.00,河道,2010-06-20 00:00:00,,135.420
118.609000,28.089000,71110060,,东坑水库,,,,,362.40,,浙闽台河流,,闽江上游区建溪,,,,364.90,,,,360.00,水库,,,
118.750000,27.866000,71110070,,高坊水库,,,,,379.00,,浙闽台河流,,闽江上游区建溪,,,,380.90,,,,375.00,水库,,,
118.469000,27.933000,71110080,,东风水库,,,,,303.06,,浙闽台河流,,闽江上游区建溪,,,,306.25,,,,301.25,水库,,,
118.350000,27.983000,71110090,,龙岭下水库,,,,,396.26,,浙闽台河流,,闽江上游区建溪,,,,397.00,,,,394.00,水库,,,
118.388000,27.320000,71110258,,下乾,,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
118.076000,27.784000,71110260,,东溪水库,,,,,266.05,,浙闽台河流,,闽江上游区建溪,,,,269.10,,,,264.50,水库,,,
118.076000,27.784000,71110270,,东溪坝下,,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
117.960000,27.808000,71110325,,洋庄(水),,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
118.032000,27.752000,71110400,,武夷山,,,,,204.00,,浙闽台河流,,闽江上游区建溪,,,,205.46,,,,202.00,河道,1992-07-04 00:00:00,,205.140
117.897000,27.774000,71111028,,浆溪(水),,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
117.994000,27.653000,71111210,,五夫(水),,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
117.930000,27.512000,71111220,,汀浒,,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
117.832000,27.391000,71111400,,麻沙,,,,,,,浙闽台河流,,闽江上游区建溪,,,,189.33,,,,188.30,河道,1982-06-18 00:00:00,,190.220
117.834000,27.308000,71111440,,书坊(水),,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
118.581100,26.928100,71111460,,洋后水库,,,,,442.41,,浙闽台河流,,闽江上游区建溪,,,,444.50,,,,439.50,水库,,,
118.391100,27.180000,71111478,,小松(水）,,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
119.118930,27.621330,71111480,,兰溪桥水库,,,,,,,浙闽台河流,,闽东沿海诸河,,,,428.50,,,,420.00,水库,,,
119.071390,27.625280,71111490,,庆元城东,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,河道,,,
118.782000,27.524000,71111500,,松溪,,,,,192.20,,浙闽台河流,,闽江上游区建溪,,,,193.40,,,,188.80,河道,1989-07-22 00:00:00,,192.390
119.055800,27.626000,71111510,,阁门岭,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,河道,,,
118.918610,27.619170,71111530,,马蹄岙水库,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,水库,,,
118.635000,27.163000,71111700,,东游,,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,129.50,河道,2006-06-06 00:00:00,,135.450
118.852000,27.368000,71112002,,政和,,,,,200.50,,浙闽台河流,,闽江上游区建溪,,,,200.67,,,,198.30,河道,1989-07-22 00:00:00,,202.370
118.789000,27.710000,71112010,,渭田(水),,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
118.716700,27.583300,71112120,,花桥,,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
118.616000,27.033000,71112160,,小赤院水库,,,,,245.56,,浙闽台河流,,闽江上游区建溪,,,,249.00,,,,243.50,水库,,,
118.990000,27.333000,71112190,,外屯(水),,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
118.699000,27.120000,71112230,,溪屯,,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
118.716000,27.550000,71112260,,茶洲水库,,,,,245.58,,浙闽台河流,,闽江上游区建溪,,,,247.00,,,,245.50,水库,,,
118.600000,27.400000,71112360,,界溪水库,,,,,317.80,,浙闽台河流,,闽江上游区建溪,,,,319.50,,,,316.00,水库,,,
118.147000,26.907000,71113020,,高阳,,,,,,,浙闽台河流,,闽江上游区建溪,,,,,,,,,河道,,,
119.132400,27.561377,71140060,,仙坑水库,,,,,,,浙闽台河流,,瓯江,,,,,,,,,水库,,,
119.039050,27.673832,71140320,,上庄水库,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,水库,,,
118.911940,27.699170,71141100,,竹口,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,河道,,,
118.178000,26.640000,71200200,,延福门,,,,,73.90,,浙闽台河流,,闽江中下游区,,,,75.50,,,,68.50,河道,1998-06-23 00:00:00,,77.330
118.800565,26.300506,71200400,,水口水库,,,,,64.99,,浙闽台河流,,闽江中下游区,,,,74.00,,,,61.00,水库,,,
118.813000,26.304000,71200401,,水口坝下,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.872000,26.227000,71200420,,下浦,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,13.80,河道,1998-06-23 00:00:00,,24.350
119.098000,26.151000,71200500,,竹岐,,,,,12.80,,浙闽台河流,,闽江中下游区,,,,14.90,,,,9.80,河道,1998-06-23 00:00:00,,14.700
119.240000,26.098000,71200600,,文山里,,,,,,,浙闽台河流,,闽江中下游区,,,,13.30,,,,,河道,1998-06-23 14:00:00,,10.060
119.308000,26.050000,71200900,,解放大桥（上）,,,,,7.40,,浙闽台河流,,闽江中下游区,,,,8.27,,,,4.10,潮位,1992-07-07 00:00:00,,7.340
119.300000,26.050000,71200901,,解放大桥（下）,,,,,6.20,,浙闽台河流,,闽江中下游区,,,,7.53,,,,3.80,潮位,1998-06-23 00:00:00,,6.040
119.281000,26.049000,71201450,,湾边,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,潮位,,,
119.323889,25.982222,71201500,,螺洲(三),,,,,4.90,,浙闽台河流,,闽江中下游区,,,,,,,,3.30,潮位,,,
119.383333,25.950000,71201600,,峡南(峡上),,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
119.460000,25.973000,71201700,,白岩潭,,,,,4.10,,浙闽台河流,,闽江中下游区,,,,5.62,,,,3.30,潮位,1998-06-23 00:00:00,,4.440
119.564000,26.133000,71201900,,琯头,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,3.47,潮位,1969-09-27 00:00:00,,4.600
119.670000,26.013000,71202000,,梅花,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,3.60,潮位,1996-07-31 00:00:00,,4.830
118.123000,26.501000,71210010,,南洲,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
117.834000,25.667000,71210202,,大田,,,,,357.00,,浙闽台河流,,闽江中下游区,,,,358.09,,,,355.00,河道,1960-06-10 00:00:00,,357.690
117.846940,25.691110,71210210,,南山桥,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
117.903330,25.711670,71210215,,京口,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.049800,25.934800,71210360,,街面水库,,,,,291.10,,浙闽台河流,,闽江中下游区,,,,294.50,,,,288.40,水库,,,
118.128000,26.045000,71210400,,坂面,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,143.80,河道,1994-05-03 00:00:00,,150.670
118.198000,26.184000,71210503,,尤溪大桥,,,,,108.50,,浙闽台河流,,闽江中下游区,,,,116.00,,,,104.50,河道,1994-05-03 00:00:00,,111.730
118.199000,26.171000,71210520,,水东水库,,,,,143.00,,浙闽台河流,,闽江中下游区,,,,145.00,,,,143.00,水库,,,
118.294722,26.286666,71210560,,雍口水库,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,水库,,,
117.865000,25.988000,71210700,,文江水文站,,,,,258.80,,浙闽台河流,,闽江中下游区,,,,,,,,256.30,河道,1994-05-03 00:00:00,,259.160
117.731670,25.985560,71210721,,槐南,,,,,,,浙闽台河流,,闽江上游区沙溪,,,,,,,,,河道,,,
117.724170,25.813610,71210727,,太华,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.200830,26.020280,71210745,,清溪,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.066000,26.116000,71210760,,双里水库,,,,,494.64,,浙闽台河流,,闽江中下游区,,,,499.00,,,,491.00,水库,,,
117.916000,26.200000,71210770,,柳塘水库,,,,,582.85,,浙闽台河流,,闽江中下游区,,,,585.40,,,,582.80,水库,,,
118.228610,26.371670,71210771,,联合,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
117.833000,25.566000,71210780,,坑口水库,,,,,614.50,,浙闽台河流,,闽江中下游区,,,,616.80,,,,611.80,水库,,,
118.362220,26.232780,71210781,,华兰,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
117.985300,25.626070,71210790,,六角宫水库,,,,,539.00,,浙闽台河流,,闽江中下游区,,,,542.00,,,,537.00,水库,,,
118.799272,26.742964,71210810,,钱坂,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,河道,,,
118.800000,26.563000,71211025,,古田一级水库,,,,,382.63,,浙闽台河流,,闽东沿海诸河,,,,384.50,,,,381.00,水库,,,
118.766667,26.551111,71211027,,古田二级水库,,,,,260.70,,浙闽台河流,,闽东沿海诸河,,,,,,,,254.00,水库,,,
118.915744,26.671809,71211350,,吉巷,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,河道,,,
118.745556,25.963084,71211570,,岭里水库,,,,,77.61,,浙闽台河流,,闽江中下游区,,,,81.10,,,,76.00,水库,,,
118.851000,26.210000,71211850,,闽清,,,,,21.30,,浙闽台河流,,闽江中下游区,,,,,,,,15.80,河道,,,
119.140669,26.064472,71212100,,溪源宫,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
119.105893,26.062907,71212170,,溪源水库,,,,,105.58,,浙闽台河流,,闽江中下游区,,,,109.00,,,,88.00,水库,,,
118.220600,25.498600,71212295,,德化,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.283000,25.500000,71212300,,凤洋,,,,,467.00,,浙闽台河流,,闽江中下游区,,,,467.86,,,,464.00,河道,2016-09-15 00:00:00,,465.040
118.350000,25.498060,71212360,,龙门滩水库,,,,,453.00,,浙闽台河流,,闽江中下游区,,,,455.00,,,,452.00,水库,,,
118.329167,25.748333,71212370,,东固水库,,,,,410.03,,浙闽台河流,,闽江中下游区,,,,412.00,,,,409.00,水库,,,
118.309722,25.795833,71212380,,涌溪水库,,,,,532.00,,浙闽台河流,,闽江中下游区,,,,533.50,,,,531.00,水库,,,
118.433300,25.733333,71212390,,涌口水库,,,,,246.00,,浙闽台河流,,闽江中下游区,,,,248.00,,,,246.00,水库,,,
118.584000,25.807000,71212400,,嵩口,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,137.20,河道,1960-06-10 00:00:00,,143.460
118.814131,25.762389,71212470,,赤锡（汤埕）,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.949000,25.865000,71212500,,永泰,,,,,34.50,,浙闽台河流,,闽江中下游区,,,,,,,,31.00,河道,,,
119.242431,25.969781,71212520,,江口,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.735000,25.622000,71212650,,金钟,,,,,,,浙闽台河流,,闽南沿海诸河,,,,247.50,,,,244.00,水库,,,
118.741914,25.705478,71212651,,潼关,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.878483,25.824735,71212690,,界竹口水库,,,,,74.82,,浙闽台河流,,闽江中下游区,,,,81.30,,,,74.50,水库,,,
118.876236,25.849664,71212692,,双溪口,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.930378,25.887322,71212700,,太平口,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.610000,25.609000,71212760,,溪尾,,,,,845.04,,浙闽台河流,,闽南沿海诸河,,,,,,,,842.50,水库,,,
119.314444,25.896667,71212770,,三溪口水库,,,,,50.96,,浙闽台河流,,闽江中下游区,,,,54.32,,,,48.97,水库,,,
119.452000,26.093000,71212970,,白眉水库,,,,,40.47,,浙闽台河流,,闽江中下游区,,,,42.80,,,,38.45,水库,,,
118.333300,26.633300,71222900,,大凤,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.733000,26.583000,71238100,,古田,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,,,,
119.284219,26.155547,71248600,,赤桥（二）,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.579167,25.895278,71253500,,长庆,,,,,,,浙闽台河流,,闽江中下游区,,,,,,,,,河道,,,
118.488611,24.980556,71300100,,石砻,,,,,12.00,,浙闽台河流,,晋江,,,,12.16,,,,8.00,河道,1956-09-19 18:00:00,,12.350
118.501389,24.969917,71300101,,石砻,,,,,12.00,,浙闽台河流,,晋江,,,,12.16,,,,8.00,河道,1956-09-19 18:00:00,,12.350
118.582861,24.892389,71300300,,泉州大桥,,,,,7.20,,浙闽台河流,,晋江,,,,10.33,,,,3.80,潮位,1961-09-13 15:00:00,,6.390
117.905444,25.369361,71310100,,仙荣,,,,,,,浙闽台河流,,闽南沿海诸河,,,,,,,,252.50,河道,,,
118.036000,25.241000,71310200,,湖头,,,,,,,浙闽台河流,,晋江,,,,,,,,100.00,河道,1961-09-13 12:16:00,,103.360
118.183000,25.050000,71310300,,安溪,,,,,46.00,,浙闽台河流,,晋江,,,,47.07,,,,42.00,河道,1961-09-13 07:00:00,,47.190
118.222980,25.066880,71310302,,安溪(过溪),,,,,40.00,,浙闽台河流,,晋江,,,,,,,,36.00,河道,,,
118.383000,24.966000,71310400,,南安,,,,,21.00,,浙闽台河流,,晋江,,,,,,,,14.00,河道,1961-09-13 12:30:00,,19.810
118.016100,25.428600,71310430,,坑仔口（水）,,,,,,,浙闽台河流,,晋江,,,,,,,,,河道,,,
117.965300,25.113100,71310447,,尚卿,,,,,,,浙闽台河流,,晋江,,,,,,,,226.00,河道,,,
117.888611,25.155833,71310460,,兰田水库,,,,,598.00,,浙闽台河流,,晋江,,,,600.50,,,,598.00,水库,,,
118.083000,25.016000,71310500,,官桥,,,,,88.40,,浙闽台河流,,晋江,,,,,,,,86.50,河道,1960-06-10 02:15:00,,89.330
118.087800,24.953300,71310540,,龙门,,,,,,,浙闽台河流,,晋江,,,,,,,,,河道,,,
118.083333,24.916667,71310570,,村内水库,,,,,528.48,,浙闽台河流,,晋江,,,,529.98,,,,527.48,水库,,,
118.258300,24.980000,71310571,,英都（水）,,,,,,,浙闽台河流,,晋江,,,,,,,,,河道,,,
118.202222,24.930833,71310580,,坂头水库,,,,,310.02,,浙闽台河流,,晋江,,,,312.88,,,,310.58,水库,,,
118.292800,24.910800,71310585,,东田,,,,,,,浙闽台河流,,晋江,,,,,,,,,河道,,,
118.157800,25.379700,71310601,,蓬壶（水）,,,,,,,浙闽台河流,,晋江,,,,,,,,,河道,,,
118.283300,25.316670,71310700,,永春,,,,,116.35,,浙闽台河流,,晋江,,,,117.28,,,,115.20,河道,1945-10-02 00:00:00,,118.630
118.413556,25.162722,71310800,,山美水库,,,,,98.78,,浙闽台河流,,晋江,,,,105.48,,,,96.48,水库,,,
118.500056,25.093278,71310900,,洪濑,,,,,,,浙闽台河流,,晋江,,,,22.86,,,,20.50,河道,1956-09-19 15:00:00,,22.830
118.485000,25.048300,71310910,,康美,,,,,,,浙闽台河流,,晋江,,,,,,,,,河道,,,
118.295833,25.390833,71310960,,红五一水库,,,,,304.23,,浙闽台河流,,晋江,,,,306.62,,,,301.52,水库,,,
118.416944,25.387778,71311000,,湖洋,,,,,,,浙闽台河流,,晋江,,,,,,,,178.50,河道,,,
118.366700,25.193600,71311150,,码头,,,,,,,浙闽台河流,,晋江,,,,,,,,,河道,,,
118.478600,25.135000,71311248,,罗东,,,,,,,浙闽台河流,,晋江,,,,,,,,,河道,,,
118.558056,25.231111,71311260,,笋塔水库,,,,,126.76,,浙闽台河流,,晋江,,,,128.82,,,,126.62,水库,,,
118.265278,25.245000,71311270,,文溪水库,,,,,195.86,,浙闽台河流,,晋江,,,,198.06,,,,195.56,水库,,,
118.362222,24.885556,71311360,,后桥水库,,,,,96.90,,浙闽台河流,,晋江,,,,103.00,,,,96.06,水库,,,
117.058775,25.397422,71400060,,万安水库,,,,,365.04,,浙闽台河流,,九龙江,,,,368.00,,,,363.50,水库,,,
117.060836,25.409903,71400110,,万安（水）,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.226317,25.403508,71400190,,白沙水库,,,,,266.71,,浙闽台河流,,九龙江,,,,268.90,,,,265.00,水库,,,
117.417000,25.291000,71400300,,漳平,,,,,162.30,,浙闽台河流,,九龙江,,,,,,,,158.00,河道,1960-06-10 00:00:00,,164.360
117.533000,25.000000,71400390,,华安电站,,,,,96.36,,浙闽台河流,,九龙江,,,,104.40,,,,94.00,水库,,,
117.508300,25.007200,71400400,,华安,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.547000,24.918000,71400500,,黄枣,,,,,,,浙闽台河流,,九龙江,,,,,,,,32.58,河道,1960-06-10 00:00:00,,41.910
117.665000,24.636000,71400600,,浦南,,,,,11.50,,浙闽台河流,,九龙江,,,,16.06,,,,9.00,河道,1960-06-10 00:00:00,,16.030
117.816000,24.450000,71400700,,石码,,,,,4.60,,浙闽台河流,,九龙江,,,,4.79,,,,4.20,潮位,1996-08-01 00:00:00,,4.770
116.943292,25.325944,71410097,,蔡宝渡,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
116.888392,25.161492,71410195,,何家陂水库,,,,,,,浙闽台河流,,九龙江,,,,545.00,,,,545.00,水库,,,
116.974000,25.108000,71410203,,龙门,,,,,,,浙闽台河流,,九龙江,,,,,,,,348.30,河道,2005-08-14 00:00:00,,350.070
117.038031,25.080300,71410290,,登高桥,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.038000,25.107000,71410300,,东兴,,,,,320.80,,浙闽台河流,,九龙江,,,,321.53,,,,319.00,河道,1967-05-24 00:00:00,,321.610
117.142531,25.255711,71410310,,雁石(水),,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
116.923000,25.004000,71410360,,黄岗水库,,,,,457.74,,浙闽台河流,,九龙江,,,,462.00,,,,457.00,水库,,,
117.502000,25.589000,71410400,,麦园,,,,,,,浙闽台河流,,九龙江,,,,,,,,282.58,河道,1961-06-02 00:00:00,,299.080
117.376253,25.356183,71410440,,和平,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.371000,25.283000,71410480,,溪仔口水库,,,,,168.31,,浙闽台河流,,九龙江,,,,173.86,,,,167.50,水库,,,
117.360000,25.608000,71410500,,双洋,,,,,,,浙闽台河流,,九龙江,,,,,,,,307.40,河道,1997-08-11 00:00:00,,309.980
117.320119,25.244428,71410560,,拱桥,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.627300,25.417742,71410598,,象湖,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.400000,25.280000,71410601,,溪南,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.587264,25.241908,71410634,,大深,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.329836,25.073486,71410640,,紫阳,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.756000,24.630000,71410700,,长泰,,,,,14.50,,浙闽台河流,,九龙江,,,,16.65,,,,12.50,河道,2006-07-16 00:00:00,,15.780
117.851858,24.787089,71410710,,枋洋,,,,,,,浙闽台河流,,九龙江,,,,,,,,60.20,河道,,,
117.816000,24.683000,71410770,,活盘水库,,,,,62.34,,浙闽台河流,,九龙江,,,,65.24,,,,59.80,水库,,,
117.303000,25.010000,71410780,,上林水库,,,,,810.41,,浙闽台河流,,九龙江,,,,812.32,,,,805.40,水库,,,
117.516700,24.566700,71410890,,靖城,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.533000,24.566000,71410900,,郑店,,,,,11.00,,浙闽台河流,,九龙江,,,,14.93,,,,7.50,河道,1960-06-10 00:00:00,,15.660
117.640000,24.506000,71411000,,中山桥,,,,,9.50,,浙闽台河流,,九龙江,,,,11.76,,,,6.00,河道,1985-06-26 00:00:00,,10.490
117.183000,24.733000,71411160,,南一水库,,,,,305.71,,浙闽台河流,,九龙江,,,,308.00,,,,303.50,水库,,,
117.362000,24.679000,71411180,,龙山,,,,,,,浙闽台河流,,九龙江,,,,46.82,,,,44.00,河道,1960-06-09 00:00:00,,47.260
117.250000,24.616000,71411202,,船场,,,,,,,浙闽台河流,,九龙江,,,,76.15,,,,74.50,河道,1981-09-22 00:00:00,,78.370
117.350000,24.516700,71411300,,南靖,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.250000,24.283300,71411590,,高坑,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.316000,24.366000,71411600,,平和,,,,,34.00,,浙闽台河流,,九龙江,,,,34.42,,,,32.50,河道,1981-09-22 00:00:00,,34.240
117.500000,24.416000,71411660,,上峰水库,,,,,203.65,,浙闽台河流,,九龙江,,,,205.46,,,,198.00,水库,,,
117.650000,24.433300,71411920,,九湖,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.568000,24.339000,71411960,,湖后水库,,,,,356.60,,浙闽台河流,,九龙江,,,,359.20,,,,354.30,水库,,,
117.578975,25.401647,71429400,,溪南（水）,,,,,,,浙闽台河流,,九龙江,,,,,,,,,河道,,,
117.650000,25.016000,71434100,,仙都,,,,,,,浙闽台河流,,九龙江,,,,,,,,268.50,河道,,,
120.416389,27.162500,71500100,,沙埕,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,3.47,潮位,1996-07-31 00:00:00,,4.160
120.470240,27.253580,71500160,,马站,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,河道,,,
120.446140,27.279470,71500175,,十八孔水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.464444,27.285000,71500180,,铁场水库,,,,,,,浙闽台河流,,飞云江、鳌江,,,,,,,,,水库,,,
120.111000,27.336000,71500260,,南溪水库,,,,,160.40,,浙闽台河流,,闽东沿海诸河,,,,164.30,,,,155.00,水库,,,
120.212217,27.336111,71500290,,何坑,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,河道,,,
120.255672,27.108361,71500445,,秦屿（水）,,,,,5.00,,浙闽台河流,,闽东沿海诸河,,,,,,,,3.50,河道,,,
119.870000,27.353600,71500508,,仕阳水库,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,水库,,,
120.121667,27.033056,71500509,,牙城水文站,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,河道,,,
119.877040,27.430210,71500530,,三魁水库,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,水库,,,
119.860000,27.464800,71500534,,南山下水库,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,水库,,,
119.930000,27.351500,71500536,,万排水库,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,水库,,,
119.837000,27.390100,71500538,,仕林水库,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,水库,,,
119.851480,27.361263,71500540,,双涧溪水库,,,,,392.09,,浙闽台河流,,闽东沿海诸河,,,,394.00,,,,389.00,水库,,,
120.065000,27.106000,71500560,,桑园水库,,,,,304.33,,浙闽台河流,,闽东沿海诸河,,,,306.70,,,,300.00,水库,,,
119.958000,27.011000,71500570,,溪西水库,,,,,442.00,,浙闽台河流,,闽东沿海诸河,,,,443.60,,,,441.60,水库,,,
119.919000,27.177000,71500580,,青岚水库,,,,,734.31,,浙闽台河流,,闽东沿海诸河,,,,736.00,,,,732.00,水库,,,
119.237500,27.433610,71500590,,冯家山水库,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,水库,,,
119.643000,27.161000,71500600,,白塔,,,,,32.90,,浙闽台河流,,闽东沿海诸河,,,,,,,,26.00,河道,1965-08-20 00:00:00,,34.880
119.636381,27.101275,71500660,,福安（水）,,,,,24.60,,浙闽台河流,,闽东沿海诸河,,,,,,,,18.00,河道,,,
119.670561,26.975094,71500901,,赛岐,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,,河道,,,
119.431000,27.365690,71500960,,牛头山水库,,,,,342.66,,浙闽台河流,,闽东沿海诸河,,,,343.00,,,,340.00,水库,,,
119.533000,27.316000,71501001,,斜滩,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,98.57,河道,1969-09-27 00:00:00,,102.670
119.366000,27.450000,71501030,,托溪（水）,,,,,441.00,,浙闽台河流,,闽东沿海诸河,,,,,,,,440.00,河道,,,
119.415000,27.331000,71501050,,下东溪水库,,,,,442.93,,浙闽台河流,,闽东沿海诸河,,,,445.50,,,,442.00,水库,,,
119.723000,27.251000,71501100,,上白石,,,,,,,浙闽台河流,,闽东沿海诸河,,,,,,,,62.71,河道,1965-08-20 00:00:00,,69.250
119.678333,27.180000,71501120,,潭头水库,,,,,45.75,,浙闽台河流,,闽东沿海诸河,,,,,,,,45.50,水库,,,
119.892000,27.243000,71501130,,柘荣（水）,,,,,657.10,,浙闽台河流,,闽东沿海诸河,,,,,,,,656.00,河道,,,
119.833333,27.100000,71501150,,柏洋水库,,,,,156.71,,浙闽台河流,,闽东沿海诸河,,,,160.00,,,,151.00,水库,,,
