damel,时间,省,流域,河名,库水位(米),站点编号,站名,蓄水量(百万3),入库(米3/秒)
0,2023-04-30 08:00:00,湖北省,长江,花庙河,85.06,60918000,石子岭水库,9,0
0,2023-04-30 08:00:00,湖北省,长江,长江,75.91,60931200,鲁家港水库,12,0
0,2023-04-30 08:00:00,湖北省,长江,巩河,124.92,60938000,巩河水库,66,0
0,2023-04-30 08:00:00,湖北省,长江,清江,369.601,61002791,水布垭(坝上),2683,253
0,2023-04-30 08:00:00,湖北省,长江,清江,186.34,61003101,隔河岩(坝上),2191,227
0,2023-04-30 08:00:00,湖北省,长江,清江,79.16,61004710,高坝洲(坝上),380,1
0,2023-04-30 08:00:00,湖北省,长江,车坝河,720.14,61004950,车坝水库,22,3
0,2023-04-30 08:00:00,湖北省,长江,沮漳河,36.64,61013300,太湖港水库,14,0
0,2023-04-30 08:00:00,湖南省,长江,江华水,300.69,61103150,涔天河,805,220
0,2023-04-30 08:00:00,湖南省,长江,湘江,167.89,61103450,双牌,313,1122
0,2023-04-30 08:00:00,湖南省,长江,舂陵水,128.36,61105650,欧阳海,247,555
0,2023-04-30 08:00:00,湖南省,长江,耒水,271.6,61108050,东江,6134,251
0,2023-04-30 08:00:00,湖南省,长江,攸水,157.65,61111500,酒埠江,148,112
0,2023-04-30 08:00:00,湖南省,长江,永乐江,229.27,61111750,青山垅,32,29
0,2023-04-30 08:00:00,湖南省,长江,涟水,89.01,61113550,水府庙,189,150
0,2023-04-30 08:00:00,湖南省,长江,沩水,148.86,61116200,黄材,41,6
0,2023-04-30 08:00:00,湖南省,长江,涧江,110.93,61140750,官庄,40,3
0,2023-04-30 08:00:00,湖南省,长江,资水,155.58,61201300,柘溪,1419,1095
0,2023-04-30 08:00:00,湖南省,长江,沅水,94.12,61302350,五强溪,1337,1408
0,2023-04-30 08:00:00,湖南省,长江,酉水,191.9,61312550,凤滩,882,166
0,2023-04-30 08:00:00,湖北省,长江,新峡河,525.05,61312950,新峡水库,22,8
0,2023-04-30 08:00:00,湖南省,长江,白洋河,82.25,61315100,黄石,218,4
0,2023-04-30 08:00:00,湖北省,长江,洈水,87.11,61501000,洈水水库,230,19
0,2023-04-30 08:00:00,湖北省,长江,界溪河,47.76,61501150,卷桥水库,3,0
0,2023-04-30 08:00:00,湖南省,长江,涔水,73.11,61504200,王家厂,52,3
0,2023-04-30 08:00:00,湖北省,长江,新河,118.57,61520250,北河水库,13,0
0,2023-04-30 08:00:00,湖南省,长江,新墙河,87.67,61534300,铁山,378,8
0,2023-04-30 08:00:00,湖北省,长江,富水,50.45,61606600,富水,541,0
0,2023-04-30 08:00:00,湖北省,长江,湄港,119.9,61607280,雨山水库,6,0
0,2023-04-30 08:00:00,湖北省,长江,宋家港,239.53,61607350,石门塘水库,0,0
0,2023-04-30 08:00:00,湖北省,长江,三溪河,63.21,61608180,王英,314,0
0,2023-04-30 08:00:00,湖北省,长江,泊漠河,51.8,61609500,院基寺,50,0
0,2023-04-30 08:00:00,湖北省,长江,泊漠河,48.21,61609510,泥河,14,0
0,2023-04-30 08:00:00,湖北省,长江,栗树河,57.14,61609700,梅店,43,0
0,2023-04-30 08:00:00,湖北省,长江,夏家河,47.49,61609810,夏家寺,147,0
0,2023-04-30 08:00:00,湖北省,长江,檀树岗河,106.09,61610700,檀树岗,31,0
0,2023-04-30 08:00:00,湖北省,长江,张家河,113.03,61610750,八角庙,9,0
0,2023-04-30 08:00:00,湖北省,长江,四马河,113.12,61610810,烟宝地,29,0
0,2023-04-30 08:00:00,湖北省,长江,火莲畈,77.5,61610900,火莲畈,7,0
0,2023-04-30 08:00:00,湖北省,长江,金沙河,66.29,61611010,金沙河,75,0
0,2023-04-30 08:00:00,湖北省,长江,芭茅河,116.51,61612580,芭茅河,5,0
0,2023-04-30 08:00:00,湖北省,长江,阎家河,142.06,61612610,三河口,80,0
0,2023-04-30 08:00:00,湖北省,长江,白杲河,89.18,61613010,明山,82,0
0,2023-04-30 08:00:00,湖北省,长江,浮桥河,59.72,61614200,浮桥河,138,0
0,2023-04-30 08:00:00,湖北省,长江,杨家河,65.67,61614410,尾斗山,55,0
0,2023-04-30 08:00:00,湖北省,长江,沙河,15.12,61615000,道观河,1,0
0,2023-04-30 08:00:00,湖北省,长江,新昌河,287.26,61615810,天堂,60,0
0,2023-04-30 08:00:00,湖北省,长江,新昌河,246.72,61615820,天堂二级,9,0
0,2023-04-30 08:00:00,湖北省,长江,浠水,96.08,61617810,白莲河,385,0
0,2023-04-30 08:00:00,湖北省,长江,西河,236.43,61619298,张家嘴,46,0
0,2023-04-30 08:00:00,湖北省,长江,蕲水,114.1,61619410,大同,109,0
0,2023-04-30 08:00:00,湖北省,长江,蕲水,88.0,61619800,花园,48,0
0,2023-04-30 08:00:00,湖北省,长江,石门港,160.0,61625400,石门水库,11,0
0,2023-04-30 08:00:00,湖北省,长江,长河,170.24,61649400,跨马墩,16,0
0,2023-04-30 08:00:00,湖北省,长江,长河,169.43,61650000,凤凰关,11,0
0,2023-04-30 08:00:00,湖北省,长江,巴水,72.19,61651200,牛车河,56,0
0,2023-04-30 08:00:00,湖北省,长江,新桥河,45.08,61658300,鹞鹰岩,8,0
0,2023-04-30 08:00:00,湖北省,长江,雷溪河,81.26,61658400,黄河厂,4,0
0,2023-04-30 08:00:00,湖北省,长江,陆水,49.95,61705000,陆水水库,342,37
0,2023-04-30 08:00:00,湖北省,长江,鲤港,159.38,61706500,阁壁,4,0
0,2023-04-30 08:00:00,湖北省,长江,何家港,192.8,61707500,龙潭,5,0
0,2023-04-30 08:00:00,湖北省,长江,青山河,115.75,61708010,青山,246,0
0,2023-04-30 08:00:00,湖北省,长江,陆马河,26.15,61710900,三湖连江,50,0
0,2023-04-30 08:00:00,湖北省,长江,汀泗河,86.66,61711500,双石水库,10,0
0,2023-04-30 08:00:00,湖北省,长江,淦河,99.73,61712900,南川,55,0
0,2023-04-30 08:00:00,湖北省,长江,易家段河,427.13,61726000,百丈潭,6,0
0,2023-04-30 08:00:00,湖北省,长江,黄水河,84.1,61749000,四门楼水库,12,0
0,2023-04-30 08:00:00,陕西省,长江,汉江,405.84,61800850,石泉,190,230
0,2023-04-30 08:00:00,陕西省,长江,汉江,361.84,61800950,喜河,165,130
0,2023-04-30 08:00:00,陕西省,长江,汉江,316.46,61801250,安康库,1673,96
0,2023-04-30 08:00:00,湖北省,长江,汉江,154.88,61802700,丹江口水库,14154,843
0,2023-04-30 08:00:00,陕西省,长江,岚河,497.2,61810550,蔺河口,92,24
0,2023-04-30 08:00:00,湖北省,长江,堵河,231.95,61902580,黄龙滩,442,290
0,2023-04-30 08:00:00,湖北省,长江,霍河,334.44,61905710,霍河,63,0
0,2023-04-30 08:00:00,湖北省,长江,北河,138.12,61909010,潭口,25,0
0,2023-04-30 08:00:00,湖北省,长江,南河,150.43,61910310,南河,50,0
0,2023-04-30 08:00:00,湖北省,长江,红水河,113.08,61915600,红水河,24,0
0,2023-04-30 08:00:00,湖北省,长江,柳堰河,122.04,61915700,柳堰集,7,0
0,2023-04-30 08:00:00,湖北省,长江,莺河,130.62,61915980,莺河一库,62,0
0,2023-04-29 14:00:00,湖北省,长江,蛮河,140.81,61918010,三道河,83,0
0,2023-04-30 08:00:00,湖北省,长江,黑河,138.95,61919210,云台山,19,0
0,2023-04-30 08:00:00,湖北省,长江,敖水,96.34,61919710,温峡口,198,0
0,2023-04-30 08:00:00,湖北省,长江,汉江,136.78,61940700,孟桥川,44,0
0,2023-04-30 08:00:00,湖北省,长江,迴龙河,107.69,61948500,回龙河,10,0
0,2023-04-30 08:00:00,湖北省,长江,西排子河,110.47,61949700,西排子河,96,0
0,2023-04-30 08:00:00,湖北省,长江,敖水,72.39,61959000,黄坡,35,0
0,2023-04-30 08:00:00,河南省,长江,老灌河,280.61,62008500,石门,0,0
0,2023-04-30 08:00:00,河南省,长江,白河,168.99,62011000,鸭河口,332,5
0,2023-04-30 08:00:00,河南省,长江,赵河,215.0,62015300,赵湾,31,0
0,2023-04-30 08:00:00,河南省,长江,十八道河,182.57,62017200,宋家场,44,0
0,2023-04-30 08:00:00,湖北省,长江,苍龙河,121.32,62018400,周桥,16,0
0,2023-04-30 08:00:00,湖北省,长江,沙河,196.71,62019350,石梯,38,0
0,2023-04-30 08:00:00,湖北省,长江,沙河,164.79,62019410,沙河,12,0
0,2023-04-30 08:00:00,湖北省,长江,沙河,141.16,62019450,吉河,14,0
0,2023-04-30 08:00:00,湖北省,长江,沙河,173.23,62019600,姚棚,6,0
0,2023-04-30 08:00:00,湖北省,长江,沙河,150.82,62019620,马安山,4,0
0,2023-04-30 08:00:00,陕西省,长江,银花河,131.63,62019800,洛峪*,19,0
0,2023-04-30 08:00:00,湖北省,长江,官沟河,85.98,62058450,官沟,15,0
0,2023-04-30 08:00:00,湖北省,长江,华阳河,136.8,62058700,华阳河,17,0
0,2023-04-30 08:00:00,湖北省,长江,熊河,121.1,62059200,熊河,83,0
0,2023-04-30 08:00:00,湖北省,长江,涢水,172.13,62200210,大洪山,84,0
0,2023-04-30 08:00:00,湖北省,长江,溠水,188.53,62202410,吴山,51,0
0,2023-04-30 08:00:00,湖北省,长江,溠水,113.58,62202610,黑屋湾,54,0
0,2023-04-30 08:00:00,湖北省,长江,封江口河,179.26,62203010,天河口,52,0
0,2023-04-30 08:00:00,湖北省,长江,封江口河,120.57,62203210,封江口,130,0
0,2023-04-30 08:00:00,湖北省,长江,澴水支流，晏家河,105.82,62203800,观音岩,50,0
0,2023-04-30 08:00:00,湖北省,长江,浆溪店河,104.42,62203810,先觉庙,123,0
0,2023-04-30 08:00:00,湖北省,长江,两河口河,116.37,62204210,两河口,4,0
0,2023-04-30 08:00:00,湖北省,长江,徐家河,69.15,62204810,徐家河,294,0
0,2023-04-30 08:00:00,湖北省,长江,涢水支流，漳河,92.66,62205180,郑家河,41,0
0,2023-04-30 08:00:00,湖北省,长江,澴水支流，胡家河,82.38,62205950,芳畈,22,0
0,2023-04-30 08:00:00,湖北省,长江,澴水支流，晏家河,66.68,62206420,金盆,5,1
0,2023-04-30 08:00:00,湖北省,长江,界河,97.44,62206490,滑石冲,10,0
0,2023-04-30 08:00:00,湖北省,长江,寨子河,83.21,62207610,石门,25,0
0,2023-04-30 08:00:00,湖北省,长江,鬼水,77.77,62208010,惠亭山,80,0
0,2023-04-30 08:00:00,湖北省,长江,大富水,108.03,62208800,高关,66,0
0,2023-04-30 08:00:00,湖北省,长江,大富水,54.04,62246400,短港,38,0
0,2023-04-30 08:00:00,江西省,长江流域,赣江,86.46,62301230,万安水库,388,773
0,2023-04-30 08:00:00,江西省,长江流域,云亭水,149.81,62307750,老营盘水库,44,8
0,2023-04-30 08:00:00,江西省,长江流域,富田水,173.41,62308250,白云山水库,50,23
0,2023-04-30 08:00:00,江西省,长江流域,牛吼江,152.27,62309670,南车水库,67,30
0,2023-04-30 08:00:00,江西省,长江流域,泸水,167.55,62309880,社上水库,98,59
0,2023-04-30 08:00:00,江西省,长江流域,袁水,67.19,62311050,江口,239,201
0,2023-04-30 08:00:00,江西省,长江流域,尧市,170.02,62336900,飞剑潭一坝水库,22,0
0,2023-04-30 08:00:00,江西省,长江流域,丰水,76.55,62338580,紫云山水库,39,2
0,2023-04-30 08:00:00,江西省,长江流域,秀水,62.25,62338640,潘桥水库,25,2
0,2023-04-30 08:00:00,江西省,长江流域,苏溪,78.97,62340400,上游水库,82,2
0,2023-04-30 08:00:00,江西省,长江,乐安河,71.13,62504900,共库,46,4
0,2023-04-30 08:00:00,江西省,长江,修河,61.758,62512600,柘林,4090,180
0,2023-04-30 08:00:00,江西省,长江流域,修河,205.06,62514500,大塅水库,55,19
0,2023-04-30 08:00:00,江西省,长江,土塘水,66.14,62602300,大港水库,9,0
0,2023-04-30 08:00:00,江苏省,长江,句容河,50.19,62702501,北山水库(镇江),16,0
0,2023-04-30 08:00:00,湖北省,长江,荆竹河,61.88,62802010,荆竹,21,0
0,2023-04-30 08:00:00,湖北省,长江,垅坪河,62.76,62802100,垅坪,34,0
0,2023-04-30 08:00:00,湖北省,长江,古角河,61.14,62802210,古角,15,0
0,2023-04-30 08:00:00,安徽省,长江,长河,77.22,62802800,花凉亭,817,0
0,2023-04-30 08:00:00,湖北省,长江,戴文义河,38.77,62820500,仙人坝,11,0
0,2023-04-30 08:00:00,安徽省,长　江,杭埠河,62.78,62901300,龙河口(内),286,0
0,2023-04-30 08:00:00,安徽省,长江,南淝河,25.9,62902700,董铺,46,0
0,2023-04-30 08:00:00,安徽省,长江,青弋江,111.89,62905700,陈村,1291,0
0,2023-04-30 08:00:00,安徽省,长江,襄河,40.63,62915400,黄栗树,22,0
0,2023-04-30 08:00:00,安徽省,长江,清流河,31.56,62915800,沙河集,20,0
0,2023-04-30 08:00:00,浙江省,长江流域太湖区,南苕溪,22.32,63000600,青山水库,29,2
0,2023-04-30 08:00:00,浙江省,长江流域太湖区,余英溪,40.65,63003200,对河口水库,29,1
0,2023-04-30 08:00:00,浙江省,长江流域太湖区,西溪,74.35,63006800,赋石水库,67,3
0,2023-04-30 08:00:00,浙江省,长江流域太湖区,南溪,105.32,63008800,老石坎水库,18,3
0,2023-04-30 08:00:00,江苏省,太湖,大溪水库,11.15,63101401,大溪水库,18,0
0,2023-04-30 08:00:00,江苏省,太湖,沙河水库,16.96,63101701,沙河水库,21,0
0,2023-04-30 08:00:00,江苏省,太湖,厔溪,28.98,63101901,横山水库,20,0
0,2023-04-30 08:00:00,浙江省,浙闽台河流,富春江,22.96,70101500,富春江水库,438,600
0,2023-04-30 08:00:00,浙江省,浙闽台河流,乌溪江,114.84,70106200,黄坛口水库,78,8
0,2023-04-30 08:00:00,浙江省,浙闽台河流,铜山源,131.31,70106700,铜山源水库,83,3
0,2023-04-30 08:00:00,浙江省,浙闽台河流,东阳江,152.58,70107900,横锦水库,98,8
0,2023-04-30 08:00:00,浙江省,浙闽台河流,南江,199.43,70109700,南江水库,67,2
0,2023-04-30 08:00:00,浙江省,浙闽台河流,新安江,99.83,70112000,新安江水库,13362,10
0,2023-04-30 08:00:00,浙江省,浙闽台河流,开化江,87.6,70118880,石壁水库,34,1
0,2023-04-30 08:00:00,浙江省,浙闽台河流,陈蔡江,78.33,70119000,陈蔡水库,40,4
0,2023-04-30 08:00:00,浙江省,浙闽台河流,新昌江,118.57,70203600,长诏水库,65,3
0,2023-04-30 08:00:00,浙江省,浙闽台河流,南山江,111.35,70204500,南山水库,43,1
0,2023-04-30 08:00:00,浙江省,浙闽台河流,剡江,67.42,70300450,亭下水库,39,5
0,2023-04-30 08:00:00,浙江省,浙闽台河流,樟溪,58.18,70301600,皎口水库,43,3
0,2023-04-30 08:00:00,浙江省,浙闽台河流,县江,86.87,70302500,横山水库,24,3
0,2023-04-30 08:00:00,浙江省,浙闽台河流,始丰溪,172.41,70402900,里石门水库,100,17
0,2023-04-30 08:00:00,浙江省,浙闽台河流,逆溪,34.38,70404100,牛头山水库,59,7
0,2023-04-30 08:00:00,浙江省,浙闽台河流,永宁江,24.51,70404400,长潭水库,133,10
0,2023-04-30 08:00:00,浙江省,浙闽台河流,龙泉溪,172.02,70501100,紧水滩水库,676,353
0,2023-04-30 08:00:00,福建省,闽江,九龙溪,251.74,70900550,安砂水库,311,132
0,2023-04-30 08:00:00,福建省,闽江,沙溪,85.52,70900950,沙溪口水库,116,0
0,2023-04-30 08:00:00,福建省,闽江,金溪,260.65,71010490,池潭水库,295,303
0,2023-04-30 08:00:00,福建省,闽江,建溪,257.59,71110260,东溪水库,54,0
0,2023-04-30 08:00:00,福建省,闽江,闽江,57.5,71200400,水口水库,1677,2045
0,2023-04-30 08:00:00,福建省,闽江,尤溪,140.45,71210520,水东水库,84,0
0,2023-04-30 08:00:00,福建省,闽江,屏山溪,604.79,71210780,坑口水库,13,0
0,2023-04-30 08:00:00,福建省,闽江,古田溪,367.15,71211025,古田一级水库,157,34
0,2023-04-30 08:00:00,福建省,晋江,晋江东溪,88.26,71310800,山美水库,322,0
0,2023-04-30 08:00:00,福建省,闽东南诸河,万安溪,342.02,71400060,万安水库,88,0
0,2023-04-30 08:00:00,福建省,闽东南诸河,陈巷溪,56.35,71410770,活盘水库,5,0
0,2023-04-30 08:00:00,福建省,闽东南诸河,船场溪,287.5,71411160,南一水库,59,0
0,2023-04-30 08:00:00,福建省,闽东诸河,穆阳溪,745.16,71501190,芹山水库,165,3
0,2023-04-30 08:00:00,福建省,闽东诸河,鳌江,82.97,71501890,山仔水库,95,47
0,2023-04-30 08:00:00,福建省,闽南诸河,龙江,46.04,71600030,东张水库,79,0
0,2023-04-30 08:00:00,福建省,萩芦溪,三叉河溪,59.61,71600070,东方红,8,0
0,2023-04-30 08:00:00,福建省,闽南沿海诸河,延寿溪,68.91,71600900,东圳,115,6
0,2023-04-30 08:00:00,福建省,闽南沿海诸河,苦溪,105.38,71601060,古洋,10,0
0,2023-04-30 08:00:00,福建省,闽南沿海诸河,大罗溪,69.51,71601290,惠女水库,47,0
0,2023-04-30 08:00:00,福建省,闽东南诸河,汀溪,65.71,71601501,汀溪水库,26,0
0,2023-04-30 08:00:00,福建省,闽东南诸河,漳江,59.78,71601780,峰头水库,59,0
0,2023-04-30 08:00:00,福建省,闽东南诸河,湖内溪,29.67,71602060,亚湖水库,10,0
0,2023-04-30 08:00:00,贵州省,珠江,黄泥河,1110.53,80212900,鲁布革,19,34
0,2023-04-30 08:00:00,广东省,珠江,罗定江,98.6,80901030,金银河,27,4
0,2023-04-30 08:00:00,广东省,珠江,新榕河,287.06,80901180,罗光,16,0
0,2023-04-30 08:00:00,广东省,珠江,新兴江,157.31,80901220,合河,34,2
0,2023-04-30 08:00:00,广东省,珠江,勒竹河,111.78,80901280,北峰山,7,7
0,2023-04-30 08:00:00,广东省,珠江,罗坪水,113.52,80901320,朝阳,3,1
0,2023-04-30 08:00:00,广东省,珠江,船步河,193.0,80921460,山垌,6,0
0,2023-04-30 08:00:00,广东省,珠江,社圩水,71.11,80922040,共成,14,0
0,2023-04-30 08:00:00,广东省,珠江,长利水,34.04,80922240,九坑河,23,0
0,2023-04-30 08:00:00,广东省,珠江,北江,23.5,81000881,飞来峡,388,2400
0,2023-04-30 08:00:00,广东省,珠江,锦江,130.57,81001590,锦江(仁化),107,81
0,2023-04-30 08:00:00,广东省,珠江,廊田水,308.06,81002260,东洛,18,7
0,2023-04-30 08:00:00,广东省,北江,南水,207.49,81002450,南水,623,76
0,2023-04-30 08:00:00,广东省,珠江,翁江,58.33,81003000,长湖,103,154
0,2023-04-30 08:00:00,广东省,珠江,大镇水,138.51,81003280,空子,12,2
0,2023-04-30 08:00:00,广东省,珠江,潭源洞水,631.29,81003450,潭岭,51,8
0,2023-04-30 08:00:00,广东省,珠江,秦皇水,60.9,81004520,大秦,4,2
0,2023-04-30 08:00:00,广东省,珠江,枫湾河,221.03,81020860,小坑,35,10
0,2023-04-30 08:00:00,广东省,珠江,黄洞水,255.67,81024840,龙须带,39,19
0,2023-04-30 08:00:00,广东省,珠江,迎咀河,52.39,81025020,迎咀,28,2
0,2023-04-30 08:00:00,广东省,珠江,银盏河,44.64,81025040,银盏,6,0
0,2023-04-30 08:00:00,广东省,珠江,江谷河,43.74,81026100,江谷,18,3
0,2023-04-30 08:00:00,广东省,珠江,东江,150.61,81100250,枫树坝,871,170
0,2023-04-30 08:00:00,广东省,珠江,新丰江,108.852,81102100,新丰江,8349,214
0,2023-04-30 08:00:00,广东省,珠江,西枝江,65.17,81102900,白盆珠,240,2
0,2023-04-30 08:00:00,广东省,珠江,二渡河,267.2,81103600,上板桥,3,0
0,2023-04-30 08:00:00,广东省,珠江,东江,78.61,81103800,七礤水库,11,0
0,2023-04-30 08:00:00,广东省,珠江,东江,53.42,81104000,红花湖,14,0
0,2023-04-30 08:00:00,广东省,珠江,黄沙水,17.7,81105000,同沙,20,1
0,2023-04-30 08:00:00,广东省,珠江,横岭水,41.9,81124680,鸡心石,2,0
0,2023-04-30 08:00:00,广东省,珠江,稿树下水,58.69,81124780,稿树下,14,0
0,2023-04-30 08:00:00,广东省,珠江,里波水,50.03,81200650,联和,40,2
0,2023-04-30 08:00:00,广东省,珠江,增江,135.43,81200760,天堂山,69,13
0,2023-04-30 08:00:00,广东省,流溪河,流溪河,223.04,81202850,流溪河,169,19
0,2023-04-30 08:00:00,广东省,流溪河,天湖水库水,227.5,81202920,天湖,3,0
0,2023-04-30 08:00:00,广东省,流溪河,沙坑,33.0,81203460,和龙,6,1
0,2023-04-30 08:00:00,广东省,珠江,沙河,20.39,81220200,显岗,27,4
0,2023-04-30 08:00:00,广东省,流溪河,流溪河,165.88,81221360,黄龙带,46,3
0,2023-04-30 08:00:00,广东省,珠江,西乡水,24.09,81222680,铁岗,50,16
0,2023-04-30 08:00:00,广东省,珠江,南头河,27.06,81222720,西沥,17,0
0,2023-04-30 08:00:00,广东省,珠江,深圳水,26.91,81222740,深圳,30,53
0,2023-04-30 08:00:00,广东省,珠江,新洲河,0.0,81286400,梅林,5,0
0,2023-04-30 08:00:00,广东省,珠江,龙岗河,60.94,81287600,松子坑,16,4
0,2023-04-30 08:00:00,广东省,珠江,莲塘水,31.32,81304800,宝鸭仔,13,0
0,2023-04-30 08:00:00,广东省,珠江,沙坪水,63.36,81320180,四堡,13,0
0,2023-04-30 08:00:00,广东省,珠江,小隐涌,21.58,81320400,长江,18,0
0,2023-04-30 08:00:00,广东省,珠江,潭江,83.75,81320860,锦江,178,12
0,2023-04-30 08:00:00,广东省,珠江,鹤洲水,30.05,81321400,大沙河,63,0
0,2023-04-30 08:00:00,广东省,珠江,镇海水,23.35,81321410,镇海,52,1
0,2023-04-30 08:00:00,广东省,珠江,大镜山溪,15.79,81383500,大镜山,4,0
0,2023-04-30 08:00:00,广东省,韩江,五华河,146.27,81501820,益塘,62,4
0,2023-04-30 08:00:00,广东省,韩江,和山河,155.23,81501960,和山岩,5,0
0,2023-04-30 08:00:00,福建省,韩江,汀江,151.51,81502880,棉花滩水库,732,196
0,2023-04-30 08:00:00,广东省,韩江,汀江,72.62,81503020,青溪,57,25
0,2023-04-30 08:00:00,广东省,韩江,程江,164.13,81521540,梅西,20,8
0,2023-04-30 08:00:00,广东省,韩江,凤凰溪,420.44,81526860,凤溪,11,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,五经富水,87.15,81600750,龙颈(上),52,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,五经富水,52.92,81600800,龙颈(下),19,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,小龙溪,50.49,81601570,小龙溪,1,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,龙溪水,168.79,81601580,龙溪一级,1,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,龙溪水,44.6,81601590,龙溪二级,0,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,锣鼓水,230.88,81601610,红场,1,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,金溪河,83.75,81601620,上金溪,3,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,三坑溪,163.35,81601630,上三坑,10,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,练江,362.85,81601640,白沙溪,1,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,雷岭河,40.99,81601660,镇北,2,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,雷岭河,44.19,81601670,蜈蚣岭,7,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,黄江,201.02,81602360,朝面山,6,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,横江水,69.22,81620680,横江,39,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,练江,47.15,81621380,汤坑,13,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,练江,34.56,81621500,秋风岭,14,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,龙江,56.49,81621620,龙潭,12,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,罗溪,40.09,81621800,石榴潭,11,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,黄江,12.43,81622340,公平,68,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,大液河,45.62,81622400,黄山洞,5,0
0,2023-04-30 08:00:00,广东省,粤东沿海诸河,新西河,31.67,81684800,新西河,14,0
0,2023-04-30 08:00:00,广东省,珠江,大隆洞河,25.59,81700100,大隆洞,95,12
0,2023-04-30 08:00:00,广东省,鉴江,小水河,129.08,81702000,高城,3,0
0,2023-04-30 08:00:00,广东省,鉴江,六雅河,104.33,81702050,尚文,15,1
0,2023-04-30 08:00:00,广东省,鉴江,大井河,80.67,81702900,良德水库(大坝),273,36
0,2023-04-30 08:00:00,广东省,鉴江,庙背水,107.35,81704100,罗坑,59,3
0,2023-04-30 08:00:00,广东省,鉴江,袂花江,112.52,81704150,黄沙,28,3
0,2023-04-30 08:00:00,广东省,粤西沿海诸河,东运河,15.39,81705280,西湖,6,0
0,2023-04-30 08:00:00,广东省,粤西沿海诸河,龙门河,52.98,81705600,龙门,16,3
0,2023-04-30 08:00:00,广东省,粤西沿海诸河,大水桥河,54.36,81706150,大水桥,64,2
0,2023-04-30 08:00:00,广东省,粤西沿海诸河,九洲江,37.42,81706600,鹤地水库(大坝),516,44
0,2023-04-30 08:00:00,广东省,粤西沿海诸河,武陵河,36.6,81707000,武陵,47,7
0,2023-04-30 08:00:00,广东省,粤西沿海诸河,沙铲河,40.87,81707050,岭背下,33,6
0,2023-04-30 08:00:00,广东省,粤西沿海诸河,沙铲河,34.7,81707100,仙人域,4,8
0,2023-04-30 08:00:00,广东省,珠江,漠阳江,76.55,81720640,北河,12,0
0,2023-04-30 08:00:00,广东省,珠江,那龙河,25.39,81721390,东湖,37,1
0,2023-04-30 08:00:00,广东省,珠江,洋边河,26.69,81721500,茅垌,6,2
0,2023-04-30 08:00:00,广东省,珠江,儒洞河,36.95,81721620,陂底,6,1
0,2023-04-30 08:00:00,海南省,南渡江,南渡江,180.27,81800500,松涛水库（南丰）,1611,4
0,2023-04-30 08:00:00,海南省,万泉河,万泉河,102.5,81801600,牛路岭水库,436,23
0,2023-04-30 08:00:00,海南省,太阳河,太阳河,18.74,81801750,万宁水库（大坝）,22,0
0,2023-04-30 08:00:00,海南省,宁远河,宁远河,47.7,81802480,大隆水库,135,1
0,2023-04-30 08:00:00,海南省,望楼河,望楼河,152.15,81802600,长茅水库,44,0
0,2023-04-30 08:00:00,海南省,昌化江,昌化江,131.28,81803075,大广坝水库,759,3
0,2023-04-30 08:00:00,海南省,昌化江,石碌河,113.86,81803200,石碌水库,20,0
0,2023-04-30 08:00:00,青海省,内陆河,雪水河,3952.83,01200100,温泉,54,0
0,2023-04-29 08:00:00,,内陆河,洪水河,2468.55,01502390,双树寺水库,0,0
0,2023-04-30 08:00:00,,海河流域,滦河,217.58,30101101,潘家口,1795,0
0,2023-04-30 08:00:00,,海河流域,滦河,129.41,30101201,大黑汀,231,0
0,2023-04-30 08:00:00,河北省,海河,青龙河,134.84,30104403,桃林口水库,538,0
0,2023-04-30 08:00:00,河北省,海河,陡河,29.18,30201101,陡河水库(坝上),22,0
0,2023-04-30 08:00:00,天津市,海河,潮白新河,3.63,30300500,黄白桥上,42,0
0,2023-04-30 08:00:00,天津市,海河,潮白新河,0.29,30300600,宁车沽上,23,0
0,2023-04-30 08:00:00,,海河,白河,593.1,30301400,白河堡,45,1
0,2023-04-30 08:00:00,,海河,白河,151.42,30301800,密云白河坝上,2945,6
0,2023-04-30 08:00:00,,海河,牤牛河,252.88,30302100,半城子水库,4,0
0,2023-04-30 08:00:00,,海河,安达木河,435.0,30303000,遥桥峪水库,0,0
0,2023-04-30 08:00:00,,海河,红门川,162.84,30303400,沙厂水库,12,0
